¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¹(365.78, 9.94, 328.70) (364.58, 1.36, 363.47) (0.81, 2.16, 0.81) Human 21.6289
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.43294
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.68271
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.608733
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.838
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.08805
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.383729
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.673432
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.985605
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.329916
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.758785
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.154716
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.232584
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.830976
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50725
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22955
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03048
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95712
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04144
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.29529
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.71911
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.43812
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.84277
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.55471
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.69841
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.619636
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.849874
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.101025
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.393845
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.68889
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.002614
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.348718
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.769625
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.166734
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.267811
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.871023
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56042
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28661
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09615
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03355
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13143
Ñ(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.39316
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.78523
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.6247
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.86355
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.671
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.69154
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.63056
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.861773
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.114029
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.403871
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.70446
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.019751
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.367669
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.780648
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.767095
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.303284
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.911429
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60679
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34455
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16286
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11122
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22294
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49294
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.86415
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.70399
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.88678
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.72557
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.68802
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.641501
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.873691
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.127058
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.413803
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.72014
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.037013
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.386761
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.784105
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.798763
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.339064
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.952147
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65361
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39035
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23062
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19016
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31609
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.57498
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.94448
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.71659
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.90796
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.78214
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.37899
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.652458
Ä(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.885627
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.14011
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.42364
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.735926
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.054397
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.405993
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.796072
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.830633
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.375092
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.99322
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69611
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43652
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28966
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27036
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41083
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.62488
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.02612
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.73134
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.92465
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.84077
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.663428
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.897582
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.153183
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.433377
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.75182
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.071903
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.425364
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.376057
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.862733
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.411428
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03458
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73693
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48334
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34501
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34927
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50719
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67604
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.1092
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.74821
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.92676
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.8638
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.674407
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.909547
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.166274
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.447631
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.767816
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.089526
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.444872
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.40482
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.895062
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.447984
€(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07631
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77822
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5307
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41292
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42293
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58664
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72839
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.17911
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.76722
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.90777
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.61745
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.685397
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.921528
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.17938
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.462028
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.783913
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.107265
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.464514
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.433756
(365.82, 9.94, 329.19) (379.34, 1.83, 343.88) (0.81, 2.16, 0.81) Human 6.801221
(365.82, 9.94, 329.19) (379.34, 1.83, 343.88) (0.81, 2.16, 0.81) Human 6.791167
(365.82, 9.94, 329.19) (379.34, 1.83, 343.88) (0.81, 2.16, 0.81) Human 6.804522
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81998
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57864
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48169
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49767
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64177
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78198
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.24198
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.78834
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.89133
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.37002
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.696393
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.933517
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.192499
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.476441
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.797894
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.125117
(365.82, 9.94, 329.19) (379.34, 1.83, 343.88) (0.81, 2.16, 0.81) Human 6.788729
(365.82, 9.94, 329.19) (379.34, 1.83, 343.88) (0.81, 2.16, 0.81) Human 6.687802
(365.82, 9.94, 329.19) (379.34, 1.83, 343.88) (0.81, 2.16, 0.81) Human 6.650019
(365.82, 9.94, 329.19) (379.34, 1.83, 343.88) (0.81, 2.16, 0.81) Human 6.634373
(365.82, 9.94, 329.19) (379.34, 1.83, 343.88) (0.81, 2.16, 0.81) Human 6.621018
(365.82, 9.94, 329.19) (379.34, 1.83, 343.88) (0.81, 2.16, 0.81) Human 6.609951
(365.82, 9.94, 329.19) (379.34, 1.83, 343.88) (0.81, 2.16, 0.81) Human 6.60128
(365.82, 9.94, 329.19) (379.34, 1.83, 343.88) (0.81, 2.16, 0.81) Human 6.595167
(365.82, 9.94, 329.19) (379.34, 1.83, 343.88) (0.81, 2.16, 0.81) Human 6.591823
(365.82, 9.94, 329.19) (379.34, 1.83, 343.88) (0.81, 2.16, 0.81) Human 6.591619
(365.82, 9.94, 329.19) (379.34, 1.83, 343.88) (0.81, 2.16, 0.81) Human 6.595138
(365.82, 9.94, 329.19) (379.34, 1.83, 343.88) (0.81, 2.16, 0.81) Human 6.603294
(365.82, 9.94, 329.19) (379.34, 1.83, 343.88) (0.81, 2.16, 0.81) Human 6.618131
´(365.82, 9.94, 329.19) (379.34, 1.83, 343.88) (0.81, 2.16, 0.81) Human 6.6454
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.73032
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.707392
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.945511
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.205627
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.490868
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.808241
(365.82, 9.94, 329.19) (379.34, 1.83, 343.88) (0.81, 2.16, 0.81) Human 6.850239
(365.82, 9.94, 329.19) (379.34, 1.83, 343.88) (0.81, 2.16, 0.81) Human 6.67665
(365.82, 9.94, 329.19) (379.34, 1.83, 343.88) (0.81, 2.16, 0.81) Human 6.610843
(365.82, 9.94, 329.19) (379.34, 1.83, 343.88) (0.81, 2.16, 0.81) Human 6.580978
(365.82, 9.94, 329.19) (379.34, 1.83, 343.88) (0.81, 2.16, 0.81) Human 6.560834
(365.82, 9.94, 329.19) (379.34, 1.83, 343.88) (0.81, 2.16, 0.81) Human 6.542493
(365.82, 9.94, 329.19) (379.34, 1.83, 343.88) (0.81, 2.16, 0.81) Human 6.525982
(365.82, 9.94, 329.19) (379.34, 1.83, 343.88) (0.81, 2.16, 0.81) Human 6.511273
(365.82, 9.94, 329.19) (379.34, 1.83, 343.88) (0.81, 2.16, 0.81) Human 6.498367
(365.82, 9.94, 329.19) (379.34, 1.83, 343.88) (0.81, 2.16, 0.81) Human 6.487289
(365.82, 9.94, 329.19) (379.34, 1.83, 343.88) (0.81, 2.16, 0.81) Human 6.478045
(365.82, 9.94, 329.19) (379.34, 1.83, 343.88) (0.81, 2.16, 0.81) Human 6.470692
(365.82, 9.94, 329.19) (379.34, 1.83, 343.88) (0.81, 2.16, 0.81) Human 6.465231
(365.82, 9.94, 329.19) (379.34, 1.83, 343.88) (0.81, 2.16, 0.81) Human 6.461749
(365.82, 9.94, 329.19) (379.34, 1.83, 343.88) (0.81, 2.16, 0.81) Human 6.460292
(365.82, 9.94, 329.19) (379.34, 1.83, 343.88) (0.81, 2.16, 0.81) Human 6.460983
(365.82, 9.94, 329.19) (379.34, 1.83, 343.88) (0.81, 2.16, 0.81) Human 6.463935
(365.82, 9.94, 329.19) (379.34, 1.83, 343.88) (0.81, 2.16, 0.81) Human 6.469333
(365.82, 9.94, 329.19) (379.34, 1.83, 343.88) (0.81, 2.16, 0.81) Human 6.478878
(365.82, 9.94, 329.19) (379.34, 1.83, 343.88) (0.81, 2.16, 0.81) Human 6.52421
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.718393
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.957509
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.218762
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.505304
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.820922
(365.82, 9.94, 329.19) (379.34, 1.83, 343.88) (0.81, 2.16, 0.81) Human 6.745852
(365.82, 9.94, 329.19) (379.34, 1.83, 343.88) (0.81, 2.16, 0.81) Human 6.629385
(365.82, 9.94, 329.19) (379.34, 1.83, 343.88) (0.81, 2.16, 0.81) Human 6.572684
(365.82, 9.94, 329.19) (379.34, 1.83, 343.88) (0.81, 2.16, 0.81) Human 6.544241
(365.82, 9.94, 329.19) (379.34, 1.83, 343.88) (0.81, 2.16, 0.81) Human 6.521252
(365.82, 9.94, 329.19) (379.34, 1.83, 343.88) (0.81, 2.16, 0.81) Human 6.499996
(365.82, 9.94, 329.19) (379.34, 1.83, 343.88) (0.81, 2.16, 0.81) Human 6.48044
(365.82, 9.94, 329.19) (379.34, 1.83, 343.88) (0.81, 2.16, 0.81) Human 6.46258
(365.82, 9.94, 329.19) (379.34, 1.83, 343.88) (0.81, 2.16, 0.81) Human 6.446404
(365.82, 9.94, 329.19) (379.34, 1.83, 343.88) (0.81, 2.16, 0.81) Human 6.431872
(365.82, 9.94, 329.19) (379.34, 1.83, 343.88) (0.81, 2.16, 0.81) Human 6.41899
(365.82, 9.94, 329.19) (379.34, 1.83, 343.88) (0.81, 2.16, 0.81) Human 6.407749
(365.82, 9.94, 329.19) (379.34, 1.83, 343.88) (0.81, 2.16, 0.81) Human 6.398149
(365.82, 9.94, 329.19) (379.34, 1.83, 343.88) (0.81, 2.16, 0.81) Human 6.390185
(365.82, 9.94, 329.19) (379.34, 1.83, 343.88) (0.81, 2.16, 0.81) Human 6.383867
(365.82, 9.94, 329.19) (379.34, 1.83, 343.88) (0.81, 2.16, 0.81) Human 6.379212
(365.82, 9.94, 329.19) (379.34, 1.83, 343.88) (0.81, 2.16, 0.81) Human 6.376228
(365.82, 9.94, 329.19) (379.34, 1.83, 343.88) (0.81, 2.16, 0.81) Human 6.37491
(365.82, 9.94, 329.19) (379.34, 1.83, 343.88) (0.81, 2.16, 0.81) Human 6.378202
´(365.82, 9.94, 329.19) (379.34, 1.83, 343.88) (0.81, 2.16, 0.81) Human 6.405958
(365.82, 9.94, 329.19) (379.34, 1.83, 343.88) (0.81, 2.16, 0.81) Human 6.472617
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.729393
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.969509
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.231902
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.51975
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.836874
(365.82, 9.94, 329.19) (379.34, 1.83, 343.88) (0.81, 2.16, 0.81) Human 6.721701
(365.82, 9.94, 329.19) (379.34, 1.83, 343.88) (0.81, 2.16, 0.81) Human 6.614513
(365.82, 9.94, 329.19) (379.34, 1.83, 343.88) (0.81, 2.16, 0.81) Human 6.560215
(365.82, 9.94, 329.19) (379.34, 1.83, 343.88) (0.81, 2.16, 0.81) Human 6.531059
(365.82, 9.94, 329.19) (379.34, 1.83, 343.88) (0.81, 2.16, 0.81) Human 6.505662
(365.82, 9.94, 329.19) (379.34, 1.83, 343.88) (0.81, 2.16, 0.81) Human 6.481997
