¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ò(394.91, 13.96, 249.26) (412.47, 7.73, 234.06) (1.88, 1.40, 1.43) Tools 11.91894
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.412453
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01956
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71264
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52719
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50006
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65515
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0487
¡(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.69655
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.73001
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.09727
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.87451
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.47756
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.736921
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.962595
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.639108
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.927292
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.243143
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.590697
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.974971
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.401905
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.878954
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.415423
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02294
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71652
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53722
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51185
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66928
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06592
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.69536
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.62424
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.14496
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.11311
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.21273
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.738731
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.96456
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.21014
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.92889
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.244888
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.592659
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.977102
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.404272
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.881666
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.418462
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0302
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73028
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54718
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52365
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68337
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08306
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.69445
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.52102
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.02413
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.65257
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.72655
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.740557
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.966542
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.212257
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.930523
œ(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.246666
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.594616
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.979261
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.4067
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.886577
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.42825
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04233
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74418
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55717
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53536
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69744
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1002
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.6938
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.42041
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.07787
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.88246
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.26982
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.7424
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.968542
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.214395
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.482874
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.248452
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.596544
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.981451
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.412739
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.896027
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.438924
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05445
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75812
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57011
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54709
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71145
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11724
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.69336
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.52349
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.26635
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.11952
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.84287
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.744258
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.970509
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.21655
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.48523
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.250243
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.598552
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.983656
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.417827
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.905481
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.449606
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06664
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77211
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58632
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55874
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72539
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13425
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.72834
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.68465
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.44078
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.36396
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.746131
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.972377
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.218723
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.487607
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.782176
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.600552
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.985863
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.422921
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.91498
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.46034
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07884
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78614
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6026
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57033
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73928
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15119
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77456
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.83988
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.61884
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.80513
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.748021
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.974369
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.220914
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.490004
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.784807
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.602602
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.988106
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.427954
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.92411
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.471096
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09111
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80023
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61894
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58193
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75313
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16804
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.82118
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.91536
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.80149
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.35876
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.749925
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.976397
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.223123
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.492417
‹(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.787456
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.112154
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.99037
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.432974
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.929764
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.481914
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1034
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81435
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63534
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59344
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76689
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18484
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.86818
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.99139
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.98886
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.94097
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.751818
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.978439
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.225348
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.494852
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.790128
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.115125
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.994533
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.437994
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.93539
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.492694
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11574
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82849
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65179
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60487
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78063
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20157
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.91562
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.01739
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.18109
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.753609
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.980497
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.227591
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.497303
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.792819
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.118117
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.477687
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.442961
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.94096
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.50339
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12807
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84268
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65806
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61629
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79427
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21823
ò(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.96729
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.03041
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.3783
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.755416
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.982571
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.229849
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.499773
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.795537
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.12113
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.481025
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.447898
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.946543
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.509689
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14045
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85048
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66301
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62759
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8079
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2348
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.9798
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.04493
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.7919
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.757239
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.984657
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.232123
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.502258
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.798288
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.124162
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.484386
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.888873
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.952065
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.515999
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14938
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85479
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66802
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63889
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82139
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25129
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.99028
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.07107
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.89099
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.759109
(395.35, 13.96, 248.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.986759
