¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(329.92, 7.43, 375.13) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 9.78115
ª(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.528634
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.807946
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.109684
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.440855
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.721026
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.024607
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.354715
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.714927
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.142167
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.638834
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05343
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68032
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41023
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.20476
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.14484
(330.03, 7.47, 374.88) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 18.47145
(330.03, 7.47, 374.88) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 18.44195
(330.03, 7.47, 374.88) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 18.41613
(330.03, 7.47, 374.88) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 18.39396
(330.03, 7.47, 374.88) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 18.37542
(330.03, 7.47, 374.88) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 18.3605
(330.03, 7.47, 374.88) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 18.34918
(330.03, 7.47, 374.88) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 18.34144
(330.03, 7.47, 374.88) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 18.33729
(330.03, 7.47, 374.88) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 18.26718
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.035311
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.272023
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.5294
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.810175
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.11305
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.429738
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.708841
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.011393
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.342608
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.751068
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.203485
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.679079
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08431
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63256
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35564
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.26501
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.16107
(330.03, 7.47, 374.88) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 18.76545
(330.03, 7.47, 374.88) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 18.73544
(330.03, 7.47, 374.88) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 18.70917
(330.03, 7.47, 374.88) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 18.68661
(330.03, 7.47, 374.88) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 18.66775
(330.03, 7.47, 374.88) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 18.65255
(330.03, 7.47, 374.88) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 18.641
(330.03, 7.47, 374.88) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 18.63311
(330.03, 7.47, 374.88) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 18.62885
¥(330.03, 7.47, 374.88) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 18.55758
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.035978
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.272721
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.530165
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.811039
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.116469
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.41882
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.6971
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.018484
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.393609
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.807425
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.265989
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.708414
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11628
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58568
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30207
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.32475
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.17725
(330.03, 7.47, 374.88) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 19.07274
(330.03, 7.47, 374.88) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 19.0422
(330.03, 7.47, 374.88) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 19.01546
(330.03, 7.47, 374.88) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 18.99249
(330.03, 7.47, 374.88) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 18.97327
(330.03, 7.47, 374.88) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 18.95778
(330.03, 7.47, 374.88) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 18.94601
(330.03, 7.47, 374.88) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 18.93794
(330.03, 7.47, 374.88) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 18.93357
(330.03, 7.47, 374.88) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 18.86111
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.036663
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.273498
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.530987
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.811909
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.119547
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.408293
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.719932
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.065667
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.445559
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.864775
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.329716
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.738723
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14925
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59809
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24956
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.3579
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.19344
(330.03, 7.47, 374.88) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 19.39412
(330.03, 7.47, 374.88) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 19.36301
(330.03, 7.47, 374.88) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 19.33578
(330.03, 7.47, 374.88) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 19.31238
(330.03, 7.47, 374.88) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 19.29279
(330.03, 7.47, 374.88) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 19.277
¦(330.03, 7.47, 374.88) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 19.26499
(330.03, 7.47, 374.88) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 19.25674
(330.03, 7.47, 374.88) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 19.25226
(330.03, 7.47, 374.88) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 19.17853
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.037352
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.274271
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.531808
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.812802
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.121049
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.444184
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.76378
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.113714
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.498411
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.923239
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.390661
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.769982
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18332
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63534
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19805
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.37092
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.20959
(330.03, 7.47, 374.88) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 19.73043
(330.03, 7.47, 374.88) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 19.69874
(330.03, 7.47, 374.88) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 19.67099
(330.03, 7.47, 374.88) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 19.64714
(330.03, 7.47, 374.88) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 19.62716
(330.03, 7.47, 374.88) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 19.61105
(330.03, 7.47, 374.88) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 19.59879
(330.03, 7.47, 374.88) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 19.59035
(330.03, 7.47, 374.88) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 19.58574
(330.03, 7.47, 374.88) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 19.51069
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.0381
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.275024
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.532648
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.814574
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.12629
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.484979
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.808347
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.162588
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.552258
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.98277
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.420399
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.802289
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21849
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6738
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17384
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.38393
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.22575
(330.03, 7.47, 374.88) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 20.08259
(330.03, 7.47, 374.88) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 20.05029
(330.03, 7.47, 374.88) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 20.02199
¡(330.03, 7.47, 374.88) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 19.99766
(330.03, 7.47, 374.88) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 19.97728
(330.03, 7.47, 374.88) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 19.96084
(330.03, 7.47, 374.88) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 19.9483
(330.03, 7.47, 374.88) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 19.93967
(330.03, 7.47, 374.88) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 19.93493
(330.03, 7.47, 374.88) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 19.85843
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.038811
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.275834
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.534615
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.81935
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.133318
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.499552
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.85366
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.212301
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.607
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.04345
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.451019
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.835526
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25474
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71345
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21741
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.39691
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.23302
(330.03, 7.47, 374.88) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 20.38602
(330.03, 7.47, 374.88) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 20.41868
(330.03, 7.47, 374.88) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 20.3898
(330.03, 7.47, 374.88) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 20.36498
(330.03, 7.47, 374.88) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 20.34418
(330.03, 7.47, 374.88) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 20.32737
(330.03, 7.47, 374.88) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 20.31455
(330.03, 7.47, 374.88) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 20.30571
(330.03, 7.47, 374.88) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 20.30083
(330.03, 7.47, 374.88) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 20.22288
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.039561
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.277855
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.53897
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.824146
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.141999
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.509148
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.899703
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.26284
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.662752
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.105214
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.482594
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.869831
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2921
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75367
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23474
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40985
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.23947
ª(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.39411
(330.03, 7.47, 374.88) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 20.80499
(330.03, 7.47, 374.88) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 20.77551
(330.03, 7.47, 374.88) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 20.75016
(330.03, 7.47, 374.88) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 20.72891
(330.03, 7.47, 374.88) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 20.71173
(330.03, 7.47, 374.88) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 20.69861
(330.03, 7.47, 374.88) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 20.68955
(330.03, 7.47, 374.88) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 20.68451
(330.03, 7.47, 374.88) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 20.60504
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.041605
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.281883
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.543369
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.828966
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.150612
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.518719
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.928396
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.314247
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.719464
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.156288
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.515075
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.905134
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32879
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76973
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40569
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.42275
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.24601
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.40232
(330.03, 7.47, 374.88) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 21.21041
(330.03, 7.47, 374.88) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 21.1803
(330.03, 7.47, 374.88) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 21.1544
(330.03, 7.47, 374.88) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 21.13267
(330.03, 7.47, 374.88) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 21.1151
(330.03, 7.47, 374.88) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 21.10167
(330.03, 7.47, 374.88) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 21.09236
(330.03, 7.47, 374.88) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 21.08717
(330.03, 7.47, 374.88) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 21.00609
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.045323
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.285908
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.547764
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.833758
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.159176
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.528234
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.939022
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.366577
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.777207
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.18714
(330.03, 7.47, 374.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.548491
