¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ã(370.75, 7.08, 352.78) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 10.03748
(369.32, 7.25, 352.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.278687
(369.32, 7.25, 352.04) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 7.157371
(369.32, 7.25, 352.04) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 7.204008
(369.32, 7.25, 352.04) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 7.294703
(369.32, 7.25, 352.04) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 7.334783
(369.32, 7.25, 352.04) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 7.306781
(369.32, 7.25, 352.04) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 7.280407
(369.32, 7.25, 352.04) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 7.152214
(369.32, 7.25, 352.04) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 7.012494
(369.32, 7.25, 352.04) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 6.522144
(369.32, 7.25, 352.04) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 7.396912
(369.32, 7.25, 352.04) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 7.73707
(369.32, 7.25, 352.04) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 7.943983
(369.32, 7.25, 352.04) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 8.074456
(369.32, 7.25, 352.04) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 8.210264
(369.32, 7.25, 352.04) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 8.195552
(369.32, 7.25, 352.04) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 8.182485
(369.32, 7.25, 352.04) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 8.119482
(369.32, 7.25, 352.04) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 6.444274
(369.32, 7.25, 352.04) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 6.441994
(369.32, 7.25, 352.04) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 6.922419
(369.32, 7.25, 352.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.937388
(369.32, 7.25, 352.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.269751
(369.32, 7.25, 352.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.637154
(369.32, 7.25, 352.04) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 7.185741
(369.32, 7.25, 352.04) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 7.161919
(369.32, 7.25, 352.04) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 7.150394
(369.32, 7.25, 352.04) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 7.123082
(369.32, 7.25, 352.04) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 7.099626
(369.32, 7.25, 352.04) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 7.081851
(369.32, 7.25, 352.04) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 7.465539
(369.32, 7.25, 352.04) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 6.571677
(369.32, 7.25, 352.04) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 7.297113
á(369.32, 7.25, 352.04) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 7.627662
(369.32, 7.25, 352.04) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 7.773531
(369.32, 7.25, 352.04) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 7.898031
(369.32, 7.25, 352.04) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 8.003721
(369.32, 7.25, 352.04) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 7.989366
(369.32, 7.25, 352.04) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 7.976614
(369.32, 7.25, 352.04) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 7.899735
(369.32, 7.25, 352.04) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 7.713195
(369.32, 7.25, 352.04) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 6.491278
(369.32, 7.25, 352.04) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 6.752449
(369.32, 7.25, 352.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.929116
(369.32, 7.25, 352.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.260629
(369.32, 7.25, 352.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.626964
(369.32, 7.25, 352.04) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 7.642986
(369.32, 7.25, 352.04) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 7.345178
(369.32, 7.25, 352.04) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 7.256189
(369.32, 7.25, 352.04) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 7.228462
(369.32, 7.25, 352.04) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 7.202344
(369.32, 7.25, 352.04) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 7.217985
(369.32, 7.25, 352.04) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 7.317492
(369.32, 7.25, 352.04) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 6.787718
(369.32, 7.25, 352.04) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 7.200487
(369.32, 7.25, 352.04) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 7.497477
(369.32, 7.25, 352.04) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 7.611382
(369.32, 7.25, 352.04) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 7.730333
(369.32, 7.25, 352.04) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 7.808798
(369.32, 7.25, 352.04) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 7.794778
(369.32, 7.25, 352.04) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 7.782324
(369.32, 7.25, 352.04) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 7.69326
(369.32, 7.25, 352.04) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 7.515991
(369.32, 7.25, 352.04) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 7.213161
(369.32, 7.25, 352.04) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 6.591473
(369.32, 7.25, 352.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.920626
(369.32, 7.25, 352.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.251233
(369.32, 7.25, 352.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.616584
(369.32, 7.25, 352.04) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 7.360468
(369.32, 7.25, 352.04) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 7.113822
(369.32, 7.25, 352.04) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 7.085135
(369.32, 7.25, 352.04) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 7.05805
(369.32, 7.25, 352.04) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 7.032537
(369.32, 7.25, 352.04) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 7.080927
(369.32, 7.25, 352.04) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 7.176214
(369.32, 7.25, 352.04) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 6.820833
(369.32, 7.25, 352.04) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 7.106909
(369.32, 7.25, 352.04) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 7.347987
(369.32, 7.25, 352.04) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 7.45699
(369.32, 7.25, 352.04) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 7.570775
(369.32, 7.25, 352.04) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 7.624595
(369.32, 7.25, 352.04) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 7.610894
(369.32, 7.25, 352.04) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 7.598722
(369.32, 7.25, 352.04) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 7.498951
Ú(369.32, 7.25, 352.04) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 7.330196
(369.32, 7.25, 352.04) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 7.021216
(369.32, 7.25, 352.04) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 6.595104
(369.32, 7.25, 352.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.911914
(369.32, 7.25, 352.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.241639
(369.32, 7.25, 352.04) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 7.382152
(369.32, 7.25, 352.04) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 7.11321
(369.32, 7.25, 352.04) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 7.089798
(369.32, 7.25, 352.04) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 8.615365
(369.32, 7.25, 352.04) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 8.719382
(369.32, 7.25, 352.04) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 8.827683
(369.32, 7.25, 352.04) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 7.011209
(369.32, 7.25, 352.04) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 7.041286
(369.32, 7.25, 352.04) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 6.737524
(369.32, 7.25, 352.04) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 7.016255
(369.32, 7.25, 352.04) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 7.205418
(369.32, 7.25, 352.04) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 7.309848
(369.32, 7.25, 352.04) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 7.418818
(369.32, 7.25, 352.04) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 7.450299
(369.32, 7.25, 352.04) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 7.4369
(369.32, 7.25, 352.04) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 7.424994
(369.32, 7.25, 352.04) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 7.315816
(369.32, 7.25, 352.04) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 7.154897
(369.32, 7.25, 352.04) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 6.841183
(369.32, 7.25, 352.04) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 6.650756
(369.32, 7.25, 352.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.903026
(369.32, 7.25, 352.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.231866
(369.32, 7.25, 352.04) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 7.19912
(369.32, 7.25, 352.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.9877
(369.32, 7.25, 352.04) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 8.256996
(369.32, 7.25, 352.04) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 8.467253
(369.32, 7.25, 352.04) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 8.567121
(369.32, 7.25, 352.04) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 8.671083
(369.32, 7.25, 352.04) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 8.688284
(369.32, 7.25, 352.04) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 8.660429
(369.32, 7.25, 352.04) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 6.790966
(369.32, 7.25, 352.04) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 6.928413
(369.32, 7.25, 352.04) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 7.069341
(369.32, 7.25, 352.04) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 7.169498
(369.32, 7.25, 352.04) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 7.273972
(369.32, 7.25, 352.04) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 7.285181
(369.32, 7.25, 352.04) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 7.272069
(369.32, 7.25, 352.04) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 7.260417
(369.32, 7.25, 352.04) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 7.142972
(369.32, 7.25, 352.04) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 6.989282
(369.32, 7.25, 352.04) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 6.709536
(369.32, 7.25, 352.04) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 8.26506
(369.32, 7.25, 352.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.893958
(369.32, 7.25, 352.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.221826
(369.32, 7.25, 352.04) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 7.44506
(369.32, 7.25, 352.04) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 7.928527
İ(369.32, 7.25, 352.04) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 8.175598
(369.32, 7.25, 352.04) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 8.325271
(369.32, 7.25, 352.04) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 8.421242
(369.32, 7.25, 352.04) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 8.52113
(369.32, 7.25, 352.04) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 8.501603
(369.32, 7.25, 352.04) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 8.474336
(369.32, 7.25, 352.04) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 8.378696
(369.32, 7.25, 352.04) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 6.843276
(369.32, 7.25, 352.04) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 6.939358
(369.32, 7.25, 352.04) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 7.035518
(369.32, 7.25, 352.04) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 7.13579
(369.32, 7.25, 352.04) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 7.128582
(369.32, 7.25, 352.04) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 7.115743
(369.32, 7.25, 352.04) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 7.104333
(369.32, 7.25, 352.04) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 6.979629
(369.32, 7.25, 352.04) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 6.83262
(369.32, 7.25, 352.04) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 6.769756
(369.32, 7.25, 352.04) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 8.074315
(369.32, 7.25, 352.04) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.43529
(369.32, 7.25, 352.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.884683
(369.32, 7.25, 352.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.211599
(369.32, 7.25, 352.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.56698
(369.32, 7.25, 352.04) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 7.854202
(369.32, 7.25, 352.04) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 8.096252
(369.32, 7.25, 352.04) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 8.189085
(369.32, 7.25, 352.04) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 8.281389
(369.32, 7.25, 352.04) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 8.35288
(369.32, 7.25, 352.04) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 8.324364
(369.32, 7.25, 352.04) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 8.297654
(369.32, 7.25, 352.04) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 8.162971
(369.32, 7.25, 352.04) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 7.15499
(369.32, 7.25, 352.04) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 6.887034
(369.32, 7.25, 352.04) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 6.907518
(369.32, 7.25, 352.04) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 6.993895
(369.32, 7.25, 352.04) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 6.979904
(369.32, 7.25, 352.04) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 6.967323
(369.32, 7.25, 352.04) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 6.956141
(369.32, 7.25, 352.04) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 6.837987
(369.32, 7.25, 352.04) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 6.834528
(369.32, 7.25, 352.04) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 7.593005
(369.32, 7.25, 352.04) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 7.89322
(369.32, 7.25, 352.04) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.37342
(369.32, 7.25, 352.04) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 4.628336
(369.32, 7.25, 352.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.20115
(369.32, 7.25, 352.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.550289
(369.32, 7.25, 352.04) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 7.781699
(369.32, 7.25, 352.04) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 7.972993
(369.32, 7.25, 352.04) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 8.05839
(369.32, 7.25, 352.04) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 8.147241
(369.32, 7.25, 352.04) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 8.183871
(369.32, 7.25, 352.04) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 8.155923
í(369.32, 7.25, 352.04) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 8.129744
(369.32, 7.25, 352.04) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 7.960118
(369.32, 7.25, 352.04) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 7.756592
(369.32, 7.25, 352.04) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 7.590151
(369.32, 7.25, 352.04) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 7.535618
(369.32, 7.25, 352.04) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 6.930424
(369.32, 7.25, 352.04) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 6.92155
(369.32, 7.25, 352.04) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 6.914042
(369.32, 7.25, 352.04) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 6.907898
(369.32, 7.25, 352.04) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 8.993049
(369.32, 7.25, 352.04) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 8.860869
(369.32, 7.25, 352.04) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 7.500434
(369.32, 7.25, 352.04) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 7.721108
(369.32, 7.25, 352.04) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.31435
(369.32, 7.25, 352.04) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 4.591099
(369.32, 7.25, 352.04) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 4.570494
(369.32, 7.25, 352.04) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 7.493091
(369.32, 7.25, 352.04) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 7.710969
(369.32, 7.25, 352.04) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 7.85062
(369.32, 7.25, 352.04) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 7.932893
(369.32, 7.25, 352.04) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 8.018491
(369.32, 7.25, 352.04) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 8.023096
(369.32, 7.25, 352.04) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 7.995687
(369.32, 7.25, 352.04) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 7.970013
(369.32, 7.25, 352.04) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 7.769083
(369.32, 7.25, 352.04) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 7.292829
(369.32, 7.25, 352.04) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 7.620072
(369.32, 7.25, 352.04) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 8.425619
(369.32, 7.25, 352.04) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 8.639204
(369.32, 7.25, 352.04) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 8.759604
(369.32, 7.25, 352.04) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 8.842924
(369.32, 7.25, 352.04) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 8.828714
(369.32, 7.25, 352.04) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 8.816264
(369.32, 7.25, 352.04) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 8.683801
(369.32, 7.25, 352.04) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 8.518763
(369.32, 7.25, 352.04) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 7.575001
(369.32, 7.25, 352.04) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.25803
(369.32, 7.25, 352.04) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 4.727022
(369.32, 7.25, 352.04) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 4.580091
(369.32, 7.25, 352.04) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 4.515463
(369.32, 7.25, 352.04) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 4.497099
(369.32, 7.25, 352.04) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 7.733003
(369.32, 7.25, 352.04) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 7.812331
(369.32, 7.25, 352.04) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 7.894858
(369.32, 7.25, 352.04) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 7.870019
(369.32, 7.25, 352.04) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 7.843123
(369.32, 7.25, 352.04) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 7.786263
(369.32, 7.25, 352.04) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 7.588926
(369.32, 7.25, 352.04) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 7.365911
(369.32, 7.25, 352.04) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 7.968948
(369.32, 7.25, 352.04) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 8.31459
è(369.32, 7.25, 352.04) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 8.489085
(369.32, 7.25, 352.04) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 8.604997
(369.32, 7.25, 352.04) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 8.67412
(369.32, 7.25, 352.04) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 8.660171
(369.32, 7.25, 352.04) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 8.647949
(369.32, 7.25, 352.04) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 8.515475
(369.32, 7.25, 352.04) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 8.356544
(369.32, 7.25, 352.04) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 7.65169
(369.32, 7.25, 352.04) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.20439
(369.32, 7.25, 352.04) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 4.844692
(369.32, 7.25, 352.04) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 4.79104
(369.32, 7.25, 352.04) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 4.591827
(369.32, 7.25, 352.04) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 4.463138
(369.32, 7.25, 352.04) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 4.445907
(369.32, 7.25, 352.04) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 7.696454
(369.32, 7.25, 352.04) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 7.752253
(369.32, 7.25, 352.04) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 7.724149
(369.32, 7.25, 352.04) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 7.697745
(369.32, 7.25, 352.04) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 7.607822
