¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
í(333.28, 6.91, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.09679
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.282963
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.538954
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.815202
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.15776
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.611477
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.140121
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01265
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78373
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94346
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11017
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29963
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4986
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70702
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92548
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10645
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20008
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29756
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39908
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5047
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61465
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.729
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84801
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97184
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10064
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23463
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37401
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51939
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.041436
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.279027
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.534756
‚(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.810647
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.159268
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.613201
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.13635
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0055
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74173
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90009
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06532
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24087
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43757
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6436
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85956
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05722
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14997
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24657
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34714
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45184
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56078
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67415
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7921
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91479
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04242
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17523
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31337
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45483
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.038009
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.275356
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.530784
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.80635
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.160604
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.614692
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.132174
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.935895
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.681
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85855
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02241
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19351
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37885
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58259
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79613
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01047
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10243
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19819
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2979
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40168
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50971
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62208
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73903
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86069
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98725
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11738
‡(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25213
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39232
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.034738
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.271834
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.527003
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.802292
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.161753
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.615943
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.127588
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.866764
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60086
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81889
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98137
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15108
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32836
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52391
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73512
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95659
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0574
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15237
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25127
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3542
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46132
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5728
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68879
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80864
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93208
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06048
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19406
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33303
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.031671
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.268547
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.523446
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.798461
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.162704
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.617028
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.126751
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.798075
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52136
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78098
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94224
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11062
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28647
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47027
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67651
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89565
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01485
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10908
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20719
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30932
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41559
ƒ(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52607
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63913
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75682
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87926
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00661
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13909
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27692
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.028806
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.26546
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.52014
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.79485
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.163416
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.617838
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.127669
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.729902
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44254
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74489
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90493
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07205
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24657
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42894
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62026
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83715
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97473
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06824
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16566
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26702
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37105
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47887
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59109
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70784
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82931
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95565
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08713
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22388
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.026084
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.262566
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.517019
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.791502
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.16398
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.6184
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.151676
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.66222
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36435
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71052
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86948
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03536
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20862
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38965
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57895
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78102
‚(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93698
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02986
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12569
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2245
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32734
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43437
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54576
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66166
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78221
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90764
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0381
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17387
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.02702
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.259845
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.514099
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.788352
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.164295
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.6188
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.228226
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.595041
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28682
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67789
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83574
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00049
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17259
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35237
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5403
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73692
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90133
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99178
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08599
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18411
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28626
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39254
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50315
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61822
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73795
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86245
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99204
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12681
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.02987
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.257346
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.511431
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.785486
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.16441
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.618933
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.248053
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.542795
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20996
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64698
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80379
…(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96749
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13842
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31703
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5037
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69834
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83804
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94918
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04874
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14625
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24766
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35326
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46313
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57746
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69637
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82011
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94881
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08272
(333.43, 6.89, 314.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.032989
