¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ã(433.54, 10.51, 361.77) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.535917
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.34297
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.86841
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.67517
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.84855
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.016172
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.320272
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.653492
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.017443
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.408958
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.844819
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.333662
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.88174
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47764
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1497
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9164
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79897
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82568
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76194
¥(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.77346
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.89311
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.17465
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.67075
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.43987
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.56361
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.562552
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.291193
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.621516
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.982185
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.370024
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.799285
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.280238
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.82164
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41047
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07343
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82904
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69797
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70759
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64371
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64779
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.75145
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.01052
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.4783
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.21106
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.28719
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.538731
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.818261
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.589743
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.947153
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.331327
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.75638
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.228979
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.762145
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3441
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99812
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74288
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59846
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59136
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52625
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51893
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61307
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.85038
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.29082
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.98864
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.019
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.515006
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.792011
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.095748
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.912354
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.292956
š(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.713782
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.181522
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.704315
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27848
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92376
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65789
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5004
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47701
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41129
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38747
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.4748
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.69414
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.10821
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.77228
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.75874
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.49122
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.765889
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.067109
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.397906
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.254864
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.671589
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.134485
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.651571
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21426
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85036
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57405
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40378
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3645
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29872
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25898
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33074
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.54151
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.93027
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.5619
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.50611
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.78101
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.46732
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.739895
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.038619
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.366551
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.721364
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.629704
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.087853
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.599354
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1562
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77796
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4914
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30866
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25381
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18858
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13326
…(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.19007
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.37901
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.75696
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.35726
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.26088
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.46867
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.443552
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.714035
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.010286
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.335383
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.686265
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.073593
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.041619
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.547599
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09884
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71314
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4099
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21489
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14488
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08073
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01039
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05273
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.2206
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.57561
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.15822
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.02279
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.69115
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.419914
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.688313
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.982116
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.304405
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.651438
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.035017
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.459355
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.496352
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04211
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64916
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33662
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12258
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03774
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97518
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89024
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.91869
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.06617
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.39576
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.95422
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.78499
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.91465
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.396417
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.662731
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.954111
â(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.273524
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.616882
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.996763
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.415952
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.881994
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.986098
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58594
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26479
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03921
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93237
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8719
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77275
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78787
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.91556
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.22061
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.74804
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.54921
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.65385
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.373057
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.637298
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.926276
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.242432
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.582603
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.958833
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.372963
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.833948
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.347326
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52351
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19392
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95804
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83684
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77078
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65787
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66011
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76876
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.0501
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.5476
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.81249
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.40114
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.78023
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.34984
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.612012
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.898615
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.211591
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.548604
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.921232
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.330386
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.786395
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.293368
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.852793
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.48281
Ò(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87804
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74442
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67917
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54642
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53544
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.62561
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.88407
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.35275
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.1908
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.15426
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.48127
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.326772
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.586883
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.871133
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.181006
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.514891
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.883963
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.288232
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.739342
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.240061
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.792705
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.41282
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.11685
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65346
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59057
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44604
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41693
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.48602
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.72238
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.53502
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.98061
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.91664
(434.04, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.18579
