¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.2612
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.234513
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.427277
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.635919
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.862433
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.109268
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.381062
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.684257
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.019331
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.39139
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.810336
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.27911
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.804955
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06013
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79743
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62961
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60348
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75823
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14922
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.82558
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.58966
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.59651
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.92692
(419.14, 14.86, 246.73) (379.50, 7.54, 246.41) (1.49, 1.29, 1.47) Tools 22.91708
(419.14, 14.86, 246.73) (379.50, 7.54, 246.41) (1.49, 1.29, 1.47) Tools 22.89593
(419.14, 14.86, 246.73) (379.50, 7.54, 246.41) (1.49, 1.29, 1.47) Tools 22.87928
(419.14, 14.86, 246.73) (379.50, 8.79, 246.41) (1.49, 1.29, 1.47) Tools 22.86711
(419.14, 14.86, 246.73) (379.50, 8.79, 246.41) (1.49, 1.29, 1.47) Tools 22.8594
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.047885
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.227336
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.419524
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.627521
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.853308
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.099691
‘(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.370894
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.673235
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.007138
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.378789
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.795765
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.262691
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.783997
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03234
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77274
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60093
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56971
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71794
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10032
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.75194
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.54897
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.54503
(419.14, 14.86, 246.73) (382.97, 7.85, 246.39) (1.15, 1.64, 1.10) Tools 19.98703
(419.14, 14.86, 246.73) (379.50, 7.54, 246.41) (1.49, 1.29, 1.47) Tools 22.94383
(419.14, 14.86, 246.73) (379.50, 7.54, 246.41) (1.49, 1.29, 1.47) Tools 22.92264
(419.14, 14.86, 246.73) (379.50, 7.54, 246.41) (1.49, 1.29, 1.47) Tools 22.90595
(419.14, 14.86, 246.73) (382.97, 7.85, 246.39) (1.15, 1.64, 1.10) Tools 19.67887
(419.14, 14.86, 246.73) (382.97, 7.85, 246.39) (1.15, 1.64, 1.10) Tools 19.67856
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.041547
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.220284
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.411908
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.619273
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.844348
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.090286
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.361058
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.662404
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.995153
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.366399
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.781453
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.246569
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.763453
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.339155
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74862
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57289
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53673
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67862
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05258
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.68011
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.5146
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.50682
(419.14, 14.86, 246.73) (382.97, 7.85, 246.39) (1.15, 1.64, 1.10) Tools 19.90557
(419.14, 14.86, 246.73) (379.50, 7.54, 246.41) (1.49, 1.29, 1.47) Tools 22.97513
(419.14, 14.86, 246.73) (379.50, 7.54, 246.41) (1.49, 1.29, 1.47) Tools 22.95389
(419.14, 14.86, 246.73) (379.50, 7.54, 246.41) (1.49, 1.29, 1.47) Tools 22.93716
(419.14, 14.86, 246.73) (382.97, 7.85, 246.39) (1.15, 1.64, 1.10) Tools 19.96593
(419.14, 14.86, 246.73) (382.97, 7.85, 246.39) (1.15, 1.64, 1.10) Tools 20.1894
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.035317
ì(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.213361
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.404432
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.611176
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.835551
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.081052
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.351391
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.65176
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.98338
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.354223
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.767397
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.230739
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.743316
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.316234
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72499
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54548
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5045
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64021
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00602
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61007
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.48298
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.47171
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.15669
(419.14, 14.86, 246.73) (379.50, 7.54, 246.41) (1.49, 1.29, 1.47) Tools 23.01101
(419.14, 14.86, 246.73) (379.50, 7.54, 246.41) (1.49, 1.29, 1.47) Tools 22.98972
(419.14, 14.86, 246.73) (379.50, 7.54, 246.41) (1.49, 1.29, 1.47) Tools 22.97294
(419.14, 14.86, 246.73) (379.50, 8.79, 246.41) (1.49, 1.29, 1.47) Tools 22.96065
(419.14, 14.86, 246.73) (379.50, 8.79, 246.41) (1.49, 1.29, 1.47) Tools 22.95286
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.029197
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.206563
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.397093
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.60323
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.82692
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.07199
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.341895
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.641306
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.97182
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.34226
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.753603
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.215207
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.723587
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.293785
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.964534
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51867
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47305
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60271
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96059
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.54183
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.45415
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.56587
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.97974
(419.14, 14.86, 246.73) (377.95, 7.54, 247.73) (1.36, 1.29, 1.33) Tools 24.5096
õ(419.14, 14.86, 246.73) (377.95, 7.54, 247.73) (1.36, 1.29, 1.33) Tools 24.4854
(419.14, 14.86, 246.73) (377.95, 7.54, 247.73) (1.36, 1.29, 1.33) Tools 24.46602
(419.14, 14.86, 246.73) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 20.64267
(419.14, 14.86, 246.73) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 20.63383
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.023189
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.199894
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.389893
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.595435
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.818454
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.063099
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.33257
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.631045
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.960472
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.330366
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.740068
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.199971
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.704269
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.271807
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.941695
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49253
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4423
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56612
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91626
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.47533
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.42809
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.75696
(419.14, 14.86, 246.73) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 20.71268
(419.14, 14.86, 246.73) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 20.68762
(419.14, 14.86, 246.73) (388.38, 7.52, 247.74) (1.18, 1.64, 1.16) Tools 14.50704
(419.14, 14.86, 246.73) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 20.64972
(419.14, 14.86, 246.73) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 20.63686
(419.14, 14.86, 246.73) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 20.62803
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.017288
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.193353
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.382832
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.58779
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.810452
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.054381
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.323417
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.620974
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.949336
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.318494
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.726792
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.184767
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.685356
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.250298
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.919308
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46702
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41234
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53043
(419.14, 14.86, 246.73) (388.38, 7.52, 247.74) (1.18, 1.64, 1.16) Tools 14.67046
ø(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.41063
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.40452
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.95407
(419.14, 14.86, 246.73) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 20.71088
(419.14, 14.86, 246.73) (388.38, 7.52, 247.74) (1.18, 1.64, 1.16) Tools 14.56945
(419.14, 14.86, 246.73) (388.38, 7.52, 247.74) (1.18, 1.64, 1.16) Tools 14.36682
(419.14, 14.86, 246.73) (388.38, 7.52, 247.74) (1.18, 1.64, 1.16) Tools 14.56555
(419.14, 14.86, 246.73) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 20.63507
(419.14, 14.86, 246.73) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 20.62624
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.0115
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.186941
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.375911
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.580299
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.802614
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.045836
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.314437
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.611091
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.938743
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.306853
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.713777
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.168721
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.66685
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.229256
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.897368
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.67583
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38313
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49565
(419.14, 14.86, 246.73) (388.38, 7.52, 247.74) (1.18, 1.64, 1.16) Tools 14.55167
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.3476
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.33944
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.15744
(419.14, 14.86, 246.73) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 20.71312
(419.14, 14.86, 246.73) (388.38, 7.52, 247.74) (1.18, 1.64, 1.16) Tools 15.06301
(419.14, 14.86, 246.73) (388.38, 7.52, 247.74) (1.18, 1.64, 1.16) Tools 14.54899
(419.14, 14.86, 246.73) (388.38, 7.52, 247.74) (1.18, 1.64, 1.16) Tools 14.87474
(419.14, 14.86, 246.73) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 20.6373
(419.14, 14.86, 246.73) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 20.62846
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.005822
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.180657
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.369128
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.572959
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.794932
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.037463
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.305629
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.601402
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.928762
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.295439
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.701019
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.153013
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.648747
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.208861
ı(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.875879
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.64988
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35465
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4618
(419.14, 14.86, 246.73) (388.38, 7.52, 247.74) (1.18, 1.64, 1.16) Tools 14.69631
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.28624
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.2761
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.16813
(419.14, 14.86, 246.73) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 20.71941
(419.14, 14.86, 246.73) (388.38, 7.52, 247.74) (1.18, 1.64, 1.16) Tools 14.96096
(419.14, 14.86, 246.73) (388.38, 7.52, 247.74) (1.18, 1.64, 1.16) Tools 14.93485
(419.14, 14.86, 246.73) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 20.65642
(419.14, 14.86, 246.73) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 20.64355
(419.14, 14.86, 246.73) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 20.63471
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.000195
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.174503
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.362487
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.565773
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.787411
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.029265
