¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
İ(379.17, 9.90, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.976552
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.966171
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.644655
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.71408
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.11158
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.27448
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.89777
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.73032
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.30024
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.521481
Š (378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.76317
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.028212
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.320101
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.643055
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.002233
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.403995
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.856291
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.369182
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.955584
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.63237
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.68851
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.08294
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.2503
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.93941
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.77901
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.296644
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.51756
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.758877
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.023495
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.314894
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.637279
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.99579
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.396765
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.848125
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.359884
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.944904
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.619985
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.66204
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.05311
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.22403
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.96877
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.82837
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.293017
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.513604
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.754547
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.018737
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.309641
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.631452
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.989294
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.389475
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.839889
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.350511
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.93414
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.607499
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.63471
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.02211
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.1957
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.98573
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.88301
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.289358
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.509613
Š (378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.75018
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.013938
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.304345
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.625579
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.982744
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.382127
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.831589
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.341062
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.923294
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.594923
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.60653
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.98997
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.16533
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.9902
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.40138
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.285669
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.50559
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.745777
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.0091
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.299006
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.619657
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.97614
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.374721
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.823225
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.331544
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.912369
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.582255
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.57752
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.95671
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.13297
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.9822
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.67441
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.281948
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.501534
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.741338
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.004223
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.293625
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.613689
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.969486
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.367258
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.814798
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.321957
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.901364
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.569498
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.54771
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.92141
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.09865
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.96172
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.07543
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.278198
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.497446
Œ (378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.736865
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.99931
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.288202
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.607677
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.962783
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.359741
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.806312
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.312303
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.890286
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.556659
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.5171
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.8833
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.05961
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.92886
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.19127
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.274419
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.493327
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.732357
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.994359
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.282739
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.60162
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.956033
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.352172
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.797767
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.302582
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.879133
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.543738
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.48574
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.84405
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.99671
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.88374
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.403
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.270616
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.489179
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.72782
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.989373
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.27724
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.595524
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.949239
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.344553
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.789167
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.292803
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.867917
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.530743
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.45362
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.80367
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.34695
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.28808
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.72449
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.266784
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.485003
¢ (378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.723251
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.984355
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.271705
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.589387
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.9424
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.336887
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.780516
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.282965
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.856631
(378.58, 9.99, 320.47) (355.52, 3.38, 321.03) (0.81, 2.16, 0.81) Human 8.094086
(378.58, 9.99, 320.47) (355.52, 3.38, 321.03) (0.81, 2.16, 0.81) Human 8.022282
(378.58, 9.99, 320.47) (355.52, 3.38, 321.03) (0.81, 2.16, 0.81) Human 7.996309
(378.58, 9.99, 320.47) (355.52, 3.38, 321.03) (0.81, 2.16, 0.81) Human 7.972336
(378.58, 9.99, 320.47) (355.52, 3.38, 321.03) (0.81, 2.16, 0.81) Human 7.95006
(378.58, 9.99, 320.47) (355.52, 3.38, 321.03) (0.81, 2.16, 0.81) Human 7.929496
(378.58, 9.99, 320.47) (355.52, 3.38, 321.03) (0.81, 2.16, 0.81) Human 7.910589
(378.58, 9.99, 320.47) (355.52, 3.38, 321.03) (0.81, 2.16, 0.81) Human 7.8933
(378.58, 9.99, 320.47) (355.52, 3.38, 321.03) (0.81, 2.16, 0.81) Human 7.877643
(378.58, 9.99, 320.47) (355.52, 3.38, 321.03) (0.81, 2.16, 0.81) Human 7.86362
(378.58, 9.99, 320.47) (355.52, 3.38, 321.03) (0.81, 2.16, 0.81) Human 7.851143
(378.58, 9.99, 320.47) (355.52, 3.38, 321.03) (0.81, 2.16, 0.81) Human 7.840284
(378.58, 9.99, 320.47) (355.52, 3.38, 321.03) (0.81, 2.16, 0.81) Human 7.831017
(378.58, 9.99, 320.47) (355.52, 3.38, 321.03) (0.81, 2.16, 0.81) Human 7.823257
(378.58, 9.99, 320.47) (355.52, 3.38, 321.03) (0.81, 2.16, 0.81) Human 7.832302
(378.58, 9.99, 320.47) (355.52, 3.38, 321.03) (0.81, 2.16, 0.81) Human 7.899932
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.262925
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.480798
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.718652
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.979304
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.266133
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.583212
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.93552
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.329173
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.771811
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.273066
(378.58, 9.99, 320.47) (355.52, 3.38, 321.03) (0.81, 2.16, 0.81) Human 8.077914
(378.58, 9.99, 320.47) (355.52, 3.38, 321.03) (0.81, 2.16, 0.81) Human 7.962757
(378.58, 9.99, 320.47) (355.52, 3.38, 321.03) (0.81, 2.16, 0.81) Human 7.918748
(378.58, 9.99, 320.47) (355.52, 3.38, 321.03) (0.81, 2.16, 0.81) Human 7.894363
(378.58, 9.99, 320.47) (355.52, 3.38, 321.03) (0.81, 2.16, 0.81) Human 7.871668
(378.58, 9.99, 320.47) (355.52, 3.38, 321.03) (0.81, 2.16, 0.81) Human 7.850639
(378.58, 9.99, 320.47) (355.52, 3.38, 321.03) (0.81, 2.16, 0.81) Human 7.831241
(378.58, 9.99, 320.47) (355.52, 3.38, 321.03) (0.81, 2.16, 0.81) Human 7.813475
(378.58, 9.99, 320.47) (355.52, 3.38, 321.03) (0.81, 2.16, 0.81) Human 7.797296
(378.58, 9.99, 320.47) (355.52, 3.38, 321.03) (0.81, 2.16, 0.81) Human 7.782712
(378.58, 9.99, 320.47) (355.52, 3.38, 321.03) (0.81, 2.16, 0.81) Human 7.769701
(378.58, 9.99, 320.47) (355.52, 3.38, 321.03) (0.81, 2.16, 0.81) Human 7.758257
(378.58, 9.99, 320.47) (355.52, 3.38, 321.03) (0.81, 2.16, 0.81) Human 7.748356
(378.58, 9.99, 320.47) (355.52, 3.38, 321.03) (0.81, 2.16, 0.81) Human 7.739986
(378.58, 9.99, 320.47) (355.52, 3.38, 321.03) (0.81, 2.16, 0.81) Human 7.733151
(378.58, 9.99, 320.47) (355.52, 3.38, 321.03) (0.81, 2.16, 0.81) Human 7.739456
© (378.58, 9.99, 320.47) (355.52, 3.38, 321.03) (0.81, 2.16, 0.81) Human 7.783845
(378.58, 9.99, 320.47) (355.52, 3.38, 321.03) (0.81, 2.16, 0.81) Human 7.894374
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.259044
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.476566
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.714023
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.974221
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.260525
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.576998
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.928596
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.321414
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.763057
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.263115
(378.58, 9.99, 320.47) (355.52, 3.38, 321.03) (0.81, 2.16, 0.81) Human 7.998502
(378.58, 9.99, 320.47) (355.52, 3.38, 321.03) (0.81, 2.16, 0.81) Human 7.909973
(378.58, 9.99, 320.47) (355.52, 3.38, 321.03) (0.81, 2.16, 0.81) Human 7.871955
(378.58, 9.99, 320.47) (355.52, 3.38, 321.03) (0.81, 2.16, 0.81) Human 7.848172
(378.58, 9.99, 320.47) (355.52, 3.38, 321.03) (0.81, 2.16, 0.81) Human 7.826057
(378.58, 9.99, 320.47) (355.52, 3.38, 321.03) (0.81, 2.16, 0.81) Human 7.805588
(378.58, 9.99, 320.47) (355.52, 3.38, 321.03) (0.81, 2.16, 0.81) Human 7.786737
(378.58, 9.99, 320.47) (355.52, 3.38, 321.03) (0.81, 2.16, 0.81) Human 7.769506
(378.58, 9.99, 320.47) (355.52, 3.38, 321.03) (0.81, 2.16, 0.81) Human 7.753844
(378.58, 9.99, 320.47) (355.52, 3.38, 321.03) (0.81, 2.16, 0.81) Human 7.739762
(378.58, 9.99, 320.47) (355.52, 3.38, 321.03) (0.81, 2.16, 0.81) Human 7.727239
(378.58, 9.99, 320.47) (355.52, 3.38, 321.03) (0.81, 2.16, 0.81) Human 7.71627
(378.58, 9.99, 320.47) (355.52, 3.38, 321.03) (0.81, 2.16, 0.81) Human 7.706826
(378.58, 9.99, 320.47) (355.52, 3.38, 321.03) (0.81, 2.16, 0.81) Human 7.698925
(378.58, 9.99, 320.47) (355.52, 3.38, 321.03) (0.81, 2.16, 0.81) Human 7.692537
(378.58, 9.99, 320.47) (355.52, 3.38, 321.03) (0.81, 2.16, 0.81) Human 7.698097
(378.58, 9.99, 320.47) (355.52, 3.38, 321.03) (0.81, 2.16, 0.81) Human 7.736625
(378.58, 9.99, 320.47) (355.52, 3.38, 321.03) (0.81, 2.16, 0.81) Human 7.824476
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.255137
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.472309
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.709366
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.969107
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.254887
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.57075
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.921635
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.313613
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.754257
(378.58, 9.99, 320.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.253112
(378.58, 9.99, 320.47) (355.52, 3.38, 321.03) (0.81, 2.16, 0.81) Human 7.981285
(378.58, 9.99, 320.47) (355.52, 3.38, 321.03) (0.81, 2.16, 0.81) Human 7.897185
