¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
š (420.21, 14.38, 317.23) (404.17, 8.91, 306.93) (0.81, 2.16, 0.81) Human 3.232562
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.7246
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.271093
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.889404
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.60871
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.4164
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.35953
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.5222
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.94936
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.65365
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.61389
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.90826
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.53617
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.778345
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.08931
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.432109
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.813882
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.23866
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.714194
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.260537
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.876945
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.59566
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.40137
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.34189
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.50235
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.92338
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.61633
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.5657
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.85427
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.49588
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.772153
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.082349
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.424446
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.805372
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.229157
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.703522
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.249598
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.864137
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.58222
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.38588
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.32371
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.48164
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.89639
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.57826
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.5167
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.79975
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.45529
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.765726
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.075228
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.416589
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.796651
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.219418
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.692586
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.238277
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.850991
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.56837
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.36992
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.305
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.4601
¡(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.86837
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.53945
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.4669
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.74471
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.41441
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.759096
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.067941
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.408543
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.787717
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.209447
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.681389
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.226586
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.837509
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.55415
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.35351
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.28576
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.43773
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.83937
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.49992
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.41634
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.68918
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.37092
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.752321
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.060497
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.400308
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.778578
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.199245
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.669934
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.214527
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.823699
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.53954
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.33666
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.266
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.41454
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.80938
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.45969
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.36503
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.63317
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.31308
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.745403
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.052895
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.391891
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.769232
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.188819
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.658228
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.202106
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.809563
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.52455
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.31936
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.24574
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.39055
›(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.77844
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.41872
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.3135
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.57673
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.25463
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.738343
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.045139
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.383291
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.75969
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.178171
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.646274
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.189325
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.795566
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.5092
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.30163
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.22498
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.36577
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.74655
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.37635
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.26169
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.51984
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.19559
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.731144
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.03723
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.374511
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.749949
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.167305
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.634076
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.176195
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.781785
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.49348
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.28347
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.20373
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.34022
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.71375
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.33326
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.20926
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.46255
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.13599
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.72381
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.029174
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.365559
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.740013
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.156225
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.621641
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.162717
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.767591
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.47741
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.2649
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.182
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.3139
œ(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.68004
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.28946
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.15623
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.40289
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.07586
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.716341
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.020972
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.356433
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.72989
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.144936
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.608973
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.148901
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.752992
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.46099
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.24591
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.15981
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.28684
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.64545
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.24499
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.10263
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.3419
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.01522
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.708741
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.012624
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.347139
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.719582
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.133442
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.596072
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.134748
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.737991
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.44422
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.22653
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.13715
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.25905
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.61
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.19987
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.04847
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.28048
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.95767
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.701012
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.004138
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.337677
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.70909
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.121746
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.582951
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.120267
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.7226
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.42712
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.20675
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.11405
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.23055
¥(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.57371
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.15411
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.99379
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.21866
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.88742
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.693156
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.995512
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.328053
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.69842
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.109853
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.569607
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.105469
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.706821
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.40969
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.18659
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.0905
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.20135
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.5366
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.10773
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.93861
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.15647
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.10736
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.685174
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.986752
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.318318
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.687575
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.097767
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.556052
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.090352
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.690663
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.39193
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.16606
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.06653
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.17146
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.49869
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.06077
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.88294
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.09392
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.03081
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.67707
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.977856
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.308513
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.676558
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.085489
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.542285
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.074924
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.674135
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.37386
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.14515
(420.05, 14.42, 316.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.04214
