¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ô(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.678669
(332.45, 7.31, 375.28) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.32601
(332.45, 7.31, 375.28) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.31231
(332.45, 7.31, 375.28) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.30103
(332.45, 7.31, 375.28) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 12.29218
(332.45, 7.31, 375.28) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.28572
(332.45, 7.31, 375.28) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.28167
(332.45, 7.31, 375.28) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.28001
(332.45, 7.31, 375.28) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.23432
º(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.55581
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.82785
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.124907
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.450494
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.808839
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.205112
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.645522
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.137752
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.691427
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29412
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97645
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76082
(332.45, 7.31, 375.28) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.45346
(332.45, 7.31, 375.28) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.42486
(332.45, 7.31, 375.28) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.39879
(332.45, 7.31, 375.28) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.37524
(332.45, 7.31, 375.28) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.35418
(332.45, 7.31, 375.28) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.3356
(332.45, 7.31, 375.28) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.31946
(332.45, 7.31, 375.28) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.30577
(332.45, 7.31, 375.28) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.2945
(332.45, 7.31, 375.28) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.28565
(332.45, 7.31, 375.28) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.27919
(332.45, 7.31, 375.28) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 12.27514
(332.45, 7.31, 375.28) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.27349
(332.45, 7.31, 375.28) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.22781
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.556067
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.828126
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.125195
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.450793
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.80924
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.205515
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.645961
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.138253
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.692028
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29618
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97881
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7617
(332.45, 7.31, 375.28) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.44928
(332.45, 7.31, 375.28) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.42068
(332.45, 7.31, 375.28) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.39462
(332.45, 7.31, 375.28) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.37108
(332.45, 7.31, 375.28) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.35003
(332.45, 7.31, 375.28) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.33145
(332.45, 7.31, 375.28) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.31532
(332.45, 7.31, 375.28) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.30163
(332.45, 7.31, 375.28) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.29037
(332.45, 7.31, 375.28) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.28151
(332.45, 7.31, 375.28) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.27506
(332.45, 7.31, 375.28) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.27101
(332.45, 7.31, 375.28) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.26936
½(332.45, 7.31, 375.28) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.2237
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.558065
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.828341
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.125442
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.451095
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.809523
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.205847
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.646329
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.138673
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.692487
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29824
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98114
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75594
(332.45, 7.31, 375.28) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.44752
(332.45, 7.31, 375.28) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.41893
(332.45, 7.31, 375.28) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.39287
(332.45, 7.31, 375.28) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.36933
(332.45, 7.31, 375.28) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.34828
(332.45, 7.31, 375.28) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 12.3297
(332.45, 7.31, 375.28) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.31358
(332.45, 7.31, 375.28) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.29989
(332.45, 7.31, 375.28) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.28863
(332.45, 7.31, 375.28) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.27977
(332.45, 7.31, 375.28) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.27333
(332.45, 7.31, 375.28) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.26928
(332.45, 7.31, 375.28) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.26762
(332.45, 7.31, 375.28) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.22197
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.561161
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.828534
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.125652
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.451322
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.809771
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.206109
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.646641
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.138996
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.692855
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30024
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97921
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7511
(332.45, 7.31, 375.28) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.44819
(332.45, 7.31, 375.28) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 12.41959
(332.45, 7.31, 375.28) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 12.39353
(332.45, 7.31, 375.28) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 12.36999
(332.45, 7.31, 375.28) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 12.34894
(332.45, 7.31, 375.28) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.33036
(332.45, 7.31, 375.28) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.31423
(332.45, 7.31, 375.28) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 12.30055
(332.45, 7.31, 375.28) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.28928
(332.45, 7.31, 375.28) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.28043
(332.45, 7.31, 375.28) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.27398
(332.45, 7.31, 375.28) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.26993
¼(332.45, 7.31, 375.28) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.26827
(332.45, 7.31, 375.28) (328.62, 2.56, 346.07) (2.10, 0.13, 2.78) Cabin 12.22259
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.564227
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.831081
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.125815
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.451452
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.809956
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.206321
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.646874
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.139285
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.693154
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30066
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97497
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74622
(332.45, 7.31, 375.28) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 12.45127
(332.45, 7.31, 375.28) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 12.42267
(332.45, 7.31, 375.28) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.3966
(332.45, 7.31, 375.28) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 12.37306
(332.45, 7.31, 375.28) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.352
(332.45, 7.31, 375.28) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 12.33342
(332.45, 7.31, 375.28) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 12.31729
(332.45, 7.31, 375.28) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 12.3036
(332.45, 7.31, 375.28) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.29233
(332.45, 7.31, 375.28) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.28348
(332.45, 7.31, 375.28) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.27703
(332.45, 7.31, 375.28) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 12.27298
(332.45, 7.31, 375.28) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 12.27132
(332.45, 7.31, 375.28) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.22562
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.567323
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.834434
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.125886
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.451584
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.810072
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.206446
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.647015
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.139441
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.693348
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29693
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97074
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74139
(332.45, 7.31, 375.28) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 12.45678
(332.45, 7.31, 375.28) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.42817
(332.45, 7.31, 375.28) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.40209
(332.45, 7.31, 375.28) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 12.37854
(332.45, 7.31, 375.28) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.35747
(332.45, 7.31, 375.28) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.33888
(332.45, 7.31, 375.28) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.32275
(332.45, 7.31, 375.28) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 12.30905
(332.45, 7.31, 375.28) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.29778
(332.45, 7.31, 375.28) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.28892
(332.45, 7.31, 375.28) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 12.28247
»(332.45, 7.31, 375.28) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 12.27842
(332.45, 7.31, 375.28) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 12.27676
(332.45, 7.31, 375.28) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.23105
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.570403
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.837766
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.129302
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.451631
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.810137
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.206514
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.6471
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.139537
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.693455
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29325
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96653
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73651
(332.45, 7.31, 375.28) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 12.46473
(332.45, 7.31, 375.28) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 12.43609
(332.45, 7.31, 375.28) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 12.41
(332.45, 7.31, 375.28) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 12.38643
(332.45, 7.31, 375.28) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.36536
(332.45, 7.31, 375.28) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 12.33658
(332.45, 7.31, 375.28) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 12.32044
(332.45, 7.31, 375.28) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 12.30675
(332.45, 7.31, 375.28) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 12.29548
(332.45, 7.31, 375.28) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 12.28663
(332.45, 7.31, 375.28) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.29032
(332.45, 7.31, 375.28) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 12.28626
(332.45, 7.31, 375.28) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 12.28461
(332.45, 7.31, 375.28) (328.62, 2.56, 346.07) (2.10, 0.13, 2.78) Cabin 12.23886
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.573423
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.841093
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.132927
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.452284
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.810123
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.206535
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.647092
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.139541
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.693446
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29618
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96234
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73169
(332.45, 7.31, 375.28) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 12.47511
(332.45, 7.31, 375.28) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 12.44645
(332.45, 7.31, 375.28) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.42034
(332.45, 7.31, 375.28) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 12.39675
(332.45, 7.31, 375.28) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 12.37566
(332.45, 7.31, 375.28) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 12.34686
(332.45, 7.31, 375.28) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 12.33071
(332.45, 7.31, 375.28) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 12.31701
(332.45, 7.31, 375.28) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 12.30574
(332.45, 7.31, 375.28) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 12.29688
»(332.45, 7.31, 375.28) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.30057
(332.45, 7.31, 375.28) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.29651
(332.45, 7.31, 375.28) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 12.29486
(332.45, 7.31, 375.28) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.24908
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.576451
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.844396
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.136513
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.456198
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.810086
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.20647
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.647047
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.139454
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.693352
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29993
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95814
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72687
(332.45, 7.31, 375.28) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 12.48794
(332.45, 7.31, 375.28) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.45925
(332.45, 7.31, 375.28) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.43312
(332.45, 7.31, 375.28) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.40951
(332.45, 7.31, 375.28) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 12.3884
(332.45, 7.31, 375.28) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 12.35956
(332.45, 7.31, 375.28) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 12.34341
(332.45, 7.31, 375.28) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 12.32969
(332.45, 7.31, 375.28) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 12.31841
(332.45, 7.31, 375.28) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 12.30954
(332.45, 7.31, 375.28) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 12.31324
(332.45, 7.31, 375.28) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 12.30918
(332.45, 7.31, 375.28) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.30752
(332.45, 7.31, 375.28) (328.62, 2.56, 346.07) (2.10, 0.13, 2.78) Cabin 12.2617
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.579476
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.847647
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.140097
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.460118
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.811801
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.206328
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.646908
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.139304
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.693179
(332.45, 7.31, 375.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30379
