¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
­(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.371
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97548
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76116
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67061
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73543
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99884
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.54343
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.43152
(437.37, 15.10, 250.74) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 20.1451
(437.37, 15.10, 250.74) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 20.11132
(437.37, 15.10, 250.74) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 20.08157
(437.37, 15.10, 250.74) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 20.05581
(437.37, 15.10, 250.74) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 20.03402
(437.37, 15.10, 250.74) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 20.01617
(437.37, 15.10, 250.74) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 20.00225
(437.37, 15.10, 250.74) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.99224
(437.37, 15.10, 250.74) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.98614
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.679821
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.889665
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.116845
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.363545
¶(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.640329
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.941669
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.273145
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.641905
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.602983
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.095032
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.648816
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27652
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96855
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75317
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66133
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72451
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98581
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.52485
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.43308
(437.37, 15.10, 250.74) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 20.17188
(437.37, 15.10, 250.74) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 20.13805
(437.37, 15.10, 250.74) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 20.10824
(437.37, 15.10, 250.74) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 20.08243
(437.37, 15.10, 250.74) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 20.06059
(437.37, 15.10, 250.74) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 20.0427
(437.37, 15.10, 250.74) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 20.02875
(437.37, 15.10, 250.74) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 20.01872
(437.37, 15.10, 250.74) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 20.01259
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.678979
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.888752
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.115858
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.362473
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.637942
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.939049
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.270257
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.637953
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.598312
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.089778
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.642857
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26975
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9619
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7455
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65242
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71401
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97325
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.50665
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.43557
(437.37, 15.10, 250.74) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 20.2027
(437.37, 15.10, 250.74) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 20.1688
(437.37, 15.10, 250.74) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 20.13892
(437.37, 15.10, 250.74) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 20.11306
(437.37, 15.10, 250.74) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 20.09117
(437.37, 15.10, 250.74) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 20.07323
(437.37, 15.10, 250.74) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 20.05924
(437.37, 15.10, 250.74) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 20.04917
«(437.37, 15.10, 250.74) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 20.04302
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.678208
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.887921
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.114955
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.361492
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.635633
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.936514
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.267465
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.154613
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.593693
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.084641
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.637065
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26312
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9555
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73816
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64386
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70394
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96122
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.4889
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.43898
(437.37, 15.10, 250.74) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 20.23758
(437.37, 15.10, 250.74) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 20.2036
(437.37, 15.10, 250.74) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 20.17365
(437.37, 15.10, 250.74) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 20.14772
(437.37, 15.10, 250.74) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 20.12577
(437.37, 15.10, 250.74) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 20.10778
(437.37, 15.10, 250.74) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 20.09375
(437.37, 15.10, 250.74) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 20.08364
(437.37, 15.10, 250.74) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 20.07745
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.67751
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.887167
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.114139
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.360602
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.633399
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.934065
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.756014
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.150588
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.589211
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.079617
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.631399
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25668
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94936
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73108
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63568
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69431
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9497
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.47161
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.44327
(437.37, 15.10, 250.74) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 20.27655
(437.37, 15.10, 250.74) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 20.24248
(437.37, 15.10, 250.74) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 20.21245
·(437.37, 15.10, 250.74) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 20.18645
(437.37, 15.10, 250.74) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 20.16443
(437.37, 15.10, 250.74) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 20.14639
(437.37, 15.10, 250.74) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 20.1323
(437.37, 15.10, 250.74) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 20.12215
(437.37, 15.10, 250.74) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 20.11593
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.676886
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.886492
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.113408
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.359807
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.631246
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.931702
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.752467
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.146672
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.584833
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.074697
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.625855
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25039
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94352
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72432
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62781
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68506
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93869
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.45475
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.44849
(437.37, 15.10, 250.74) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 20.31966
(437.37, 15.10, 250.74) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 20.28548
(437.37, 15.10, 250.74) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 20.25537
(437.37, 15.10, 250.74) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 20.22928
(437.37, 15.10, 250.74) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 20.2072
(437.37, 15.10, 250.74) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 20.18909
(437.37, 15.10, 250.74) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 20.17494
(437.37, 15.10, 250.74) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 20.16475
(437.37, 15.10, 250.74) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 20.15849
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.676333
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.885895
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.112761
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.359104
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.629169
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.39292
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.749035
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.142828
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.580579
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.069913
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.620455
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24427
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93793
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71791
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62031
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67623
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92818
È(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.4383
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.36138
(437.37, 15.10, 250.74) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 20.36694
(437.37, 15.10, 250.74) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 20.33266
(437.37, 15.10, 250.74) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 20.30245
(437.37, 15.10, 250.74) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 20.27627
(437.37, 15.10, 250.74) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 20.25411
(437.37, 15.10, 250.74) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 20.23593
(437.37, 15.10, 250.74) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 20.22172
(437.37, 15.10, 250.74) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 20.21147
(437.37, 15.10, 250.74) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 20.20517
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.675854
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.885377
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.112199
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.358493
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.068203
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.389879
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.74566
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.139114
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.576447
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.065278
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.615195
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23828
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93259
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71175
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61319
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66786
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91813
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.42374
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.28288
(437.37, 15.10, 250.74) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 20.41845
(437.37, 15.10, 250.74) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 20.38405
(437.37, 15.10, 250.74) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 20.35373
(437.37, 15.10, 250.74) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 20.32746
(437.37, 15.10, 250.74) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 20.3052
(437.37, 15.10, 250.74) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 20.28695
(437.37, 15.10, 250.74) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 20.27268
(437.37, 15.10, 250.74) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 20.26237
(437.37, 15.10, 250.74) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 20.25602
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.675446
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.884937
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.111722
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.781061
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.068896
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.386911
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.742388
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.135487
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.572373
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.06074
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.610072
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23246
Ì(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92752
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70595
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60642
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65987
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90865
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.41219
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.20573
(437.37, 15.10, 250.74) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 20.47424
(437.37, 15.10, 250.74) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 20.43971
(437.37, 15.10, 250.74) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 20.40927
(437.37, 15.10, 250.74) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 20.38289
(437.37, 15.10, 250.74) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 20.36054
(437.37, 15.10, 250.74) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 20.34221
(437.37, 15.10, 250.74) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 20.32786
(437.37, 15.10, 250.74) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 20.31749
(437.37, 15.10, 250.74) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 20.31109
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.675112
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.884577
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.111332
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.781762
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.069705
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.384631
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.739193
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.131949
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.568441
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.056333
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.605104
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2268
(437.37, 15.10, 250.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92272
