¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
 (395.37, 14.76, 307.61) (415.90, 8.79, 310.82) (0.81, 2.16, 0.81) Human 4.465346
(395.81, 14.76, 307.72) (428.60, 8.13, 301.64) (0.88, 1.64, 0.98) Tools 19.56703
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.95882
(395.81, 14.76, 307.72) (428.60, 8.13, 301.64) (0.88, 1.64, 0.98) Tools 19.55851
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.415771
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.677653
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.965733
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.281228
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.628795
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.024583
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.465422
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.939377
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.463589
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0548
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72472
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47673
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09784
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71589
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2616
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.76907
(395.81, 14.76, 307.72) (428.60, 8.13, 301.64) (0.88, 1.64, 0.98) Tools 19.28905
(395.81, 14.76, 307.72) (428.60, 8.13, 301.64) (0.88, 1.64, 0.98) Tools 19.31777
(395.81, 14.76, 307.72) (428.60, 8.13, 301.64) (0.88, 1.64, 0.98) Tools 19.31895
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.412737
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.676516
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.96445
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.279824
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.626705
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.020859
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.461247
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.933352
È(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.456832
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04264
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7371
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47523
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10615
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74822
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.22164
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.78011
(395.81, 14.76, 307.72) (428.60, 8.13, 301.64) (0.88, 1.64, 0.98) Tools 19.43733
(395.81, 14.76, 307.72) (428.60, 8.13, 301.64) (0.88, 1.64, 0.98) Tools 19.65708
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.411554
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.675344
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.963175
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.278424
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.625141
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.017012
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.45694
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.927299
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.450009
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05335
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74941
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47429
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10513
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82122
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.18202
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.79176
(395.81, 14.76, 307.72) (428.60, 8.13, 301.64) (0.88, 1.64, 0.98) Tools 19.62247
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.410455
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.674124
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.96185
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.276961
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.623542
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.013076
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.452585
(395.81, 14.76, 307.72) (418.63, 7.96, 306.93) (1.43, 0.85, 0.93) Fence 8.79489
(395.81, 14.76, 307.72) (418.63, 7.96, 306.93) (1.43, 0.85, 0.93) Fence 8.870848
(395.81, 14.76, 307.72) (418.63, 7.96, 306.93) (1.43, 0.85, 0.93) Fence 8.94989
(395.81, 14.76, 307.72) (418.63, 7.96, 306.93) (1.43, 0.85, 0.93) Fence 9.032128
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47387
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10471
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89415
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14268
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.80405
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.81112
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.409287
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.672885
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.960475
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.275471
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.621883
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.009054
(395.81, 14.76, 307.72) (418.63, 7.96, 306.93) (1.43, 0.85, 0.93) Fence 8.301766
é(395.81, 14.76, 307.72) (418.63, 7.96, 306.93) (1.43, 0.85, 0.93) Fence 8.366358
(395.81, 14.76, 307.72) (418.63, 7.96, 306.93) (1.43, 0.85, 0.93) Fence 8.433619
(395.81, 14.76, 307.72) (418.63, 7.96, 306.93) (1.43, 0.85, 0.93) Fence 8.503644
(395.81, 14.76, 307.72) (418.63, 7.96, 306.93) (1.43, 0.85, 0.93) Fence 8.576525
(395.81, 14.76, 307.72) (418.63, 7.96, 306.93) (1.43, 0.85, 0.93) Fence 8.652369
(395.81, 14.76, 307.72) (418.63, 7.96, 306.93) (1.43, 0.85, 0.93) Fence 8.73128
(395.81, 14.76, 307.72) (418.63, 7.96, 306.93) (1.43, 0.85, 0.93) Fence 8.813384
(395.81, 14.76, 307.72) (418.63, 7.96, 306.93) (1.43, 0.85, 0.93) Fence 9.012807
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.81697
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.88091
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.408131
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.671604
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.959088
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.273917
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.620191
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.00494
(395.81, 14.76, 307.72) (418.63, 7.96, 306.93) (1.43, 0.85, 0.93) Fence 8.147513
(395.81, 14.76, 307.72) (418.63, 7.96, 306.93) (1.43, 0.85, 0.93) Fence 8.117582
(395.81, 14.76, 307.72) (418.63, 7.96, 306.93) (1.43, 0.85, 0.93) Fence 8.089443
(395.81, 14.76, 307.72) (418.63, 7.96, 306.93) (1.43, 0.85, 0.93) Fence 8.101016
(395.81, 14.76, 307.72) (418.63, 7.96, 306.93) (1.43, 0.85, 0.93) Fence 8.165934
(395.81, 14.76, 307.72) (418.63, 7.96, 306.93) (1.43, 0.85, 0.93) Fence 8.233519
(395.81, 14.76, 307.72) (418.63, 7.96, 306.93) (1.43, 0.85, 0.93) Fence 8.303864
(395.81, 14.76, 307.72) (418.63, 7.96, 306.93) (1.43, 0.85, 0.93) Fence 8.37707
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08666
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.8305
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.94821
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.406926
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.67028
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.957634
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.272373
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.618444
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.000763
(395.81, 14.76, 307.72) (418.63, 7.96, 306.93) (1.43, 0.85, 0.93) Fence 8.17629
(395.81, 14.76, 307.72) (418.63, 7.96, 306.93) (1.43, 0.85, 0.93) Fence 8.146255
(395.81, 14.76, 307.72) (418.63, 7.96, 306.93) (1.43, 0.85, 0.93) Fence 8.118015
(395.81, 14.76, 307.72) (418.63, 7.96, 306.93) (1.43, 0.85, 0.93) Fence 8.091544
(395.81, 14.76, 307.72) (418.63, 7.96, 306.93) (1.43, 0.85, 0.93) Fence 8.066813
(395.81, 14.76, 307.72) (418.63, 7.96, 306.93) (1.43, 0.85, 0.93) Fence 8.043796
(395.81, 14.76, 307.72) (418.63, 7.96, 306.93) (1.43, 0.85, 0.93) Fence 8.022468
(395.81, 14.76, 307.72) (418.63, 7.96, 306.93) (1.43, 0.85, 0.93) Fence 8.265408
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.26231
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.84469
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.99279
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.405669
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.668938
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.956178
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.270765
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.616676
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.998803
(395.81, 14.76, 307.72) (418.63, 7.96, 306.93) (1.43, 0.85, 0.93) Fence 8.206876
‡ (395.81, 14.76, 307.72) (418.63, 7.96, 306.93) (1.43, 0.85, 0.93) Fence 8.176727
(395.81, 14.76, 307.72) (418.63, 7.96, 306.93) (1.43, 0.85, 0.93) Fence 8.148384
(395.81, 14.76, 307.72) (418.63, 7.96, 306.93) (1.43, 0.85, 0.93) Fence 8.121814
(395.81, 14.76, 307.72) (418.63, 7.96, 306.93) (1.43, 0.85, 0.93) Fence 8.09699
(395.81, 14.76, 307.72) (418.63, 7.96, 306.93) (1.43, 0.85, 0.93) Fence 8.073887
(395.81, 14.76, 307.72) (418.63, 7.96, 306.93) (1.43, 0.85, 0.93) Fence 8.052479
(395.81, 14.76, 307.72) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 9.950576
(395.81, 14.76, 307.72) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 9.928234
(395.81, 14.76, 307.72) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 9.913867
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.03704
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.40441
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.667564
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.954687
(395.81, 14.76, 307.72) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 7.175244
(395.81, 14.76, 307.72) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 7.197561
(395.81, 14.76, 307.72) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 7.221427
(395.81, 14.76, 307.72) (418.63, 7.96, 306.93) (1.43, 0.85, 0.93) Fence 8.239302
(395.81, 14.76, 307.72) (418.63, 7.96, 306.93) (1.43, 0.85, 0.93) Fence 8.209036
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.392774
(395.81, 14.76, 307.72) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 10.01252
(395.81, 14.76, 307.72) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 9.981972
(395.81, 14.76, 307.72) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 9.977198
(395.81, 14.76, 307.72) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 10.03694
(395.81, 14.76, 307.72) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 10.09938
(395.81, 14.76, 307.72) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 10.1646
(395.81, 14.76, 307.72) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 10.23267
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.08101
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.403127
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.666142
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.953152
(395.81, 14.76, 307.72) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.973437
(395.81, 14.76, 307.72) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.993659
(395.81, 14.76, 307.72) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 7.015369
(395.81, 14.76, 307.72) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 7.038592
(395.81, 14.76, 307.72) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 7.063349
(395.81, 14.76, 307.72) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 7.089669
(395.81, 14.76, 307.72) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 7.117578
(395.81, 14.76, 307.72) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 7.147107
(395.81, 14.76, 307.72) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 10.35809
(395.81, 14.76, 307.72) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 10.42356
(395.81, 14.76, 307.72) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 10.49193
(395.81, 14.76, 307.72) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 10.56326
(395.81, 14.76, 307.72) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 10.63767
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.12469
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.40181
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.664722
(395.81, 14.76, 307.72) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.766851
(395.81, 14.76, 307.72) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.783769
(395.81, 14.76, 307.72) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.802099
(395.81, 14.76, 307.72) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.821862
(395.81, 14.76, 307.72) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.843081
 (395.81, 14.76, 307.72) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.865772
(395.81, 14.76, 307.72) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.889964
(395.81, 14.76, 307.72) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.915678
(395.81, 14.76, 307.72) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.942943
(395.81, 14.76, 307.72) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 7.093163
(395.81, 14.76, 307.72) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 10.84311
(395.81, 14.76, 307.72) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 10.9182
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.98104
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.90759
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.06848
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.400463
(395.81, 14.76, 307.72) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.576054
(395.81, 14.76, 307.72) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.58996
(395.81, 14.76, 307.72) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.605215
(395.81, 14.76, 307.72) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.621837
(395.81, 14.76, 307.72) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.639838
(395.81, 14.76, 307.72) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.659243
(395.81, 14.76, 307.72) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.680063
(395.81, 14.76, 307.72) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.702325
(395.81, 14.76, 307.72) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.726053
(395.81, 14.76, 307.72) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.75127
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49117
(395.81, 14.76, 307.72) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 11.63039
(395.81, 14.76, 307.72) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 11.60201
(395.81, 14.76, 307.72) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 11.57603
(395.81, 14.76, 307.72) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 11.5524
(395.81, 14.76, 307.72) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 11.53112
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.399104
(395.81, 14.76, 307.72) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.410676
(395.81, 14.76, 307.72) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.423119
(395.81, 14.76, 307.72) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.43687
(395.81, 14.76, 307.72) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.451938
(395.81, 14.76, 307.72) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.468342
(395.81, 14.76, 307.72) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.486097
(395.81, 14.76, 307.72) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.505222
(395.81, 14.76, 307.72) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.525736
(395.81, 14.76, 307.72) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.54766
(395.81, 14.76, 307.72) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.625209
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49587
(395.81, 14.76, 307.72) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 11.46988
(395.81, 14.76, 307.72) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 11.44189
(395.81, 14.76, 307.72) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 11.44183
(395.81, 14.76, 307.72) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 11.46616
(395.81, 14.76, 307.72) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 11.49284
(395.81, 14.76, 307.72) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 23.82889
(395.81, 14.76, 307.72) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.350565
(395.81, 14.76, 307.72) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.319124
(395.81, 14.76, 307.72) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.289213
(395.81, 14.76, 307.72) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.277921
(395.81, 14.76, 307.72) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.29158
(395.81, 14.76, 307.72) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.30653
• (395.81, 14.76, 307.72) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.322788
(395.81, 14.76, 307.72) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.340368
(395.81, 14.76, 307.72) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.359291
(395.81, 14.76, 307.72) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.379572
(395.81, 14.76, 307.72) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.625435
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50115
(395.81, 14.76, 307.72) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 11.55684
(395.81, 14.76, 307.72) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 11.57749
(395.81, 14.76, 307.72) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 11.60047
(395.81, 14.76, 307.72) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 11.62582
(395.81, 14.76, 307.72) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 11.65355
(395.81, 14.76, 307.72) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 22.8533
(395.81, 14.76, 307.72) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 23.03223
(395.81, 14.76, 307.72) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 23.21855
(395.81, 14.76, 307.72) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.395051
(395.81, 14.76, 307.72) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.363389
(395.81, 14.76, 307.72) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.333268
(395.81, 14.76, 307.72) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.304655
(395.81, 14.76, 307.72) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.277517
(395.81, 14.76, 307.72) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.251827
