¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
– (409.04, 14.30, 243.74) (391.84, 8.05, 250.08) (0.81, 2.16, 0.81) Human 2.30767
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 1.882604
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 1.882773
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 1.885235
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 1.89006
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 1.897382
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 1.907427
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 1.920536
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 1.937243
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 1.958382
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 1.985399
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 2.021099
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 2.072678
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 2.21061
(409.37, 14.30, 243.97) (379.50, 8.79, 246.41) (1.49, 1.29, 1.47) Tools 13.39524
(409.37, 14.30, 243.97) (379.50, 8.79, 246.41) (1.49, 1.29, 1.47) Tools 13.39371
(409.37, 14.30, 243.97) (379.50, 8.79, 246.41) (1.49, 1.29, 1.47) Tools 13.39479
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 1.98567
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 1.975453
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 1.965723
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 1.956465
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 1.947676
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 1.939339
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 1.93145
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 1.923997
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 1.916975
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 1.910373
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 1.904189
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 1.899493
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 1.897282
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 1.897497
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 1.900144
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 1.905296
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 1.913117
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 1.923873
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 1.937983
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 1.956104
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 1.979333
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 2.009676
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 2.051565
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 2.120922
(409.37, 14.30, 243.97) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.06575
(409.37, 14.30, 243.97) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.06217
(409.37, 14.30, 243.97) (379.50, 8.79, 246.41) (1.49, 1.29, 1.47) Tools 13.41023
(409.37, 14.30, 243.97) (379.50, 8.79, 246.41) (1.49, 1.29, 1.47) Tools 13.41132
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 2.004766
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 1.99447
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 1.984664
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 1.975339
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 1.966481
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 1.958083
™ (409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 1.950135
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 1.942628
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 1.935555
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 1.92891
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 1.922683
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 1.9177
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 1.915373
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 1.91565
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 1.918545
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 1.924146
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 1.932661
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 1.944418
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 1.959964
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 1.980187
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 2.006668
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 2.042675
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 2.097654
(409.37, 14.30, 243.97) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.06264
(409.37, 14.30, 243.97) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.0569
(409.37, 14.30, 243.97) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.05333
(409.37, 14.30, 243.97) (379.52, 8.79, 247.87) (1.48, 1.29, 1.46) Tools 13.36661
(409.37, 14.30, 243.97) (379.52, 8.79, 247.87) (1.48, 1.29, 1.46) Tools 13.3674
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 2.028307
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 2.017915
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 2.008017
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 1.998603
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 1.989665
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 1.98119
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 1.973172
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 1.965599
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 1.958466
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 1.951761
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 1.945483
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 1.940181
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 1.937682
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 1.938044
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 1.941284
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 1.94753
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 1.957044
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 1.970283
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 1.98802
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 2.011623
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 2.04384
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 2.092052
(409.37, 14.30, 243.97) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.06385
(409.37, 14.30, 243.97) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.05596
(409.37, 14.30, 243.97) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.05023
(409.37, 14.30, 243.97) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.04666
(409.37, 14.30, 243.97) (379.52, 8.79, 247.87) (1.48, 1.29, 1.46) Tools 13.34224
(409.37, 14.30, 243.97) (379.52, 8.79, 247.87) (1.48, 1.29, 1.46) Tools 13.34303
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 2.057675
¢ (409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 2.047165
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 2.037153
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 2.027637
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 2.018601
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 2.010034
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 2.001929
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 1.994273
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 1.987067
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 1.980295
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 1.973953
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 1.968311
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 1.965545
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 1.966035
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 1.969794
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 1.977017
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 1.988088
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 2.003726
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 2.025227
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 2.055273
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 2.101178
(409.37, 14.30, 243.97) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.06939
(409.37, 14.30, 243.97) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.05933
(409.37, 14.30, 243.97) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.05144
(409.37, 14.30, 243.97) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.04571
(409.37, 14.30, 243.97) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.04215
(409.37, 14.30, 243.97) (379.52, 8.79, 247.87) (1.48, 1.29, 1.46) Tools 13.32054
(409.37, 14.30, 243.97) (379.52, 8.79, 247.87) (1.48, 1.29, 1.46) Tools 13.32134
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 2.095433
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 2.084779
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 2.074636
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 2.064989
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 2.055836
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 2.047158
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 2.038951
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 2.031203
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 2.023907
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 2.017058
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 2.010644
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 2.004698
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 2.001477
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 2.002159
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 2.006793
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 2.015702
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 2.029592
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 2.049896
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 2.079844
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 2.13006
(409.37, 14.30, 243.97) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.07926
(409.37, 14.30, 243.97) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.06702
(409.37, 14.30, 243.97) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.05696
(409.37, 14.30, 243.97) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.04908
— (409.37, 14.30, 243.97) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.04335
(409.37, 14.30, 243.97) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.03979
(409.37, 14.30, 243.97) (379.52, 8.79, 247.87) (1.48, 1.29, 1.46) Tools 13.3015
(409.37, 14.30, 243.97) (379.52, 8.79, 247.87) (1.48, 1.29, 1.46) Tools 13.3023
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 2.147495
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 2.136674
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 2.126379
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 2.116592
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 2.107305
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 2.098505
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 2.090185
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 2.08234
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 2.074955
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 2.068023
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 2.061542
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 2.0555
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 2.051388
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 2.052467
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 2.058974
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 2.071761
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 2.092992
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 2.129384
(409.37, 14.30, 243.97) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.11012
(409.37, 14.30, 243.97) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.09348
(409.37, 14.30, 243.97) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.07905
(409.37, 14.30, 243.97) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.06682
(409.37, 14.30, 243.97) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.05676
(409.37, 14.30, 243.97) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.04888
(409.37, 14.30, 243.97) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.04315
(409.37, 14.30, 243.97) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.03958
(409.37, 14.30, 243.97) (379.52, 8.79, 247.87) (1.48, 1.29, 1.46) Tools 13.2851
(409.37, 14.30, 243.97) (379.52, 8.79, 247.87) (1.48, 1.29, 1.46) Tools 13.28591
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 2.238678
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 2.227854
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 2.217582
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 2.207835
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 2.1986
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 2.18989
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 2.181686
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 2.17396
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 2.16672
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 2.159961
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 2.153674
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 2.147851
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 2.142605
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 2.145651
(409.37, 14.30, 243.97) (391.26, 7.92, 247.24) (0.81, 2.16, 0.81) Human 2.164907
(409.37, 14.30, 243.97) (388.38, 7.52, 247.74) (1.18, 1.64, 1.16) Tools 5.242553
(409.37, 14.30, 243.97) (388.38, 7.52, 247.74) (1.18, 1.64, 1.16) Tools 5.39219
(409.37, 14.30, 243.97) (388.38, 7.52, 247.74) (1.18, 1.64, 1.16) Tools 5.382576
(409.37, 14.30, 243.97) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.11208
é(409.37, 14.30, 243.97) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.09544
(409.37, 14.30, 243.97) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.08101
(409.37, 14.30, 243.97) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.06877
(409.37, 14.30, 243.97) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.05871
(409.37, 14.30, 243.97) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.05083
(409.37, 14.30, 243.97) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.0451
(409.37, 14.30, 243.97) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.04153
(409.37, 14.30, 243.97) (379.52, 8.79, 247.87) (1.48, 1.29, 1.46) Tools 13.27134
(409.37, 14.30, 243.97) (379.52, 8.79, 247.87) (1.48, 1.29, 1.46) Tools 13.27214
(409.37, 14.30, 243.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.190668
(409.37, 14.30, 243.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.425817
(409.37, 14.30, 243.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.680858
(409.37, 14.30, 243.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.958448
(409.37, 14.30, 243.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.26467
(409.37, 14.30, 243.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.609418
(409.37, 14.30, 243.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.99017
(409.37, 14.30, 243.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.412767
(409.37, 14.30, 243.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.884367
(409.37, 14.30, 243.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.349227
(409.37, 14.30, 243.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.85153
(409.37, 14.30, 243.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41302
(409.37, 14.30, 243.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00624
(409.37, 14.30, 243.97) (388.38, 7.52, 247.74) (1.18, 1.64, 1.16) Tools 5.223451
(409.37, 14.30, 243.97) (388.38, 7.52, 247.74) (1.18, 1.64, 1.16) Tools 5.210201
(409.37, 14.30, 243.97) (388.38, 7.52, 247.74) (1.18, 1.64, 1.16) Tools 5.239351
(409.37, 14.30, 243.97) (388.38, 7.52, 247.74) (1.18, 1.64, 1.16) Tools 5.466166
(409.37, 14.30, 243.97) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.13509
(409.37, 14.30, 243.97) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.11622
(409.37, 14.30, 243.97) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.09957
(409.37, 14.30, 243.97) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.08513
(409.37, 14.30, 243.97) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.07289
(409.37, 14.30, 243.97) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.06282
(409.37, 14.30, 243.97) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.05493
(409.37, 14.30, 243.97) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.0492
(409.37, 14.30, 243.97) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.04563
(409.37, 14.30, 243.97) (379.52, 8.79, 247.87) (1.48, 1.29, 1.46) Tools 13.26017
(409.37, 14.30, 243.97) (379.52, 8.79, 247.87) (1.48, 1.29, 1.46) Tools 13.26098
(409.37, 14.30, 243.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.189595
(409.37, 14.30, 243.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.424639
(409.37, 14.30, 243.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.679597
(409.37, 14.30, 243.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.957094
(409.37, 14.30, 243.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.265962
(409.37, 14.30, 243.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.610844
(409.37, 14.30, 243.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.991736
(409.37, 14.30, 243.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.414487
(409.37, 14.30, 243.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.88436
(409.37, 14.30, 243.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.347973
(409.37, 14.30, 243.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.850119
(409.37, 14.30, 243.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41145
(409.37, 14.30, 243.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02166
(409.37, 14.30, 243.97) (388.38, 7.52, 247.74) (1.18, 1.64, 1.16) Tools 5.379203
í(409.37, 14.30, 243.97) (388.38, 7.52, 247.74) (1.18, 1.64, 1.16) Tools 5.286839
(409.37, 14.30, 243.97) (388.38, 7.52, 247.74) (1.18, 1.64, 1.16) Tools 5.329075
(409.37, 14.30, 243.97) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.16253
(409.37, 14.30, 243.97) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.14141
(409.37, 14.30, 243.97) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.12253
