°# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ã (383.24, 11.08, 322.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.37512
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.61687
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.001077
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.43419
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.926073
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.420781
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.887314
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39778
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27797
ˆ (383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40133
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76286
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53454
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.317216
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.469836
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.634579
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.825862
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.021128
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.233924
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.466669
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.722243
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.004114
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.31649
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.664522
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.0546
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.494731
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.995098
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.493402
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.96841
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51735
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41882
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6071
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99444
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66114
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.336443
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.490553
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.659554
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.850614
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.048046
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.263299
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.498849
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.757643
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.043238
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.359946
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.713068
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.109177
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.556524
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.065633
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.567966
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.051763
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64029
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56387
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81747
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25652
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78864
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.355925
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.511551
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.687238
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.875721
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.075362
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.293124
˚ (383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.531539
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.793627
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.083029
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.40418
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.762522
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.164824
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.619596
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.137708
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.644531
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.965704
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76673
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74305
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01681
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44982
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.91995
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.375659
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.532832
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.71554
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.901182
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.103077
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.323401
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.564744
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.830198
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.123501
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.449202
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.812899
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.22156
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.683968
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.211356
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.723153
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08363
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8968
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92868
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22328
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58428
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05518
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.395649
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.554393
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.739328
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.927002
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.131196
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.354135
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.598468
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.867364
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.164658
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.495021
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.86421
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.279405
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.749669
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.286615
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.803888
ﬁ (383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19793
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03066
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12062
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43715
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72243
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1945
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.415894
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.577518
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.763436
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.953182
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.15972
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.385329
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.632716
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.905133
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.206512
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.541649
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.916473
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.338379
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.816723
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.363521
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.886801
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3153
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18912
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31937
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65988
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86445
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33801
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.436393
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.603517
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.787866
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.979723
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.188654
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.416985
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.667494
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.943509
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.249067
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.589099
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.969703
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.398503
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.885161
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.442111
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.971952
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43592
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35764
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52506
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91272
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01035
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.56464
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.45715
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.631314
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.812621
Ä!(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.00663
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.217998
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.449111
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.702807
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.982502
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.292339
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.637385
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.023918
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.4598
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.955012
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.522429
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.059416
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55979
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53174
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73811
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1757
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16037
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.80173
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.478163
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.657091
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.837699
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.033902
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.247758
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.481705
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.738659
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.022116
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.336331
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.686516
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.079131
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.522288
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.026304
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.604509
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.149257
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70088
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71159
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94574
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33566
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32961
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.499433
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.680517
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.863104
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.06154
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.277932
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.514775
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.775054
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.062358
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.381052
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.736501
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.135357
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.585991
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.099065
ÿ (383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.688395
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00995
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85557
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89749
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1635
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49811
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51576
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.522912
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.704235
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.888836
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.089548
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.308526
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.548324
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.812
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.103236
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.426517
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.787359
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.192618
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.650933
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.173332
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.77413
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13163
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01507
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08971
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39958
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66582
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75577
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.548212
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.728245
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.914896
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.117928
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.339542
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.582355
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.8495
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.144753
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.472729
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.839098
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.250927
(383.14, 11.07, 322.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.717135
