¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
î(335.42, 7.22, 312.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.119853
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.088812
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.372838
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.687696
ï(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.039547
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.432023
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.873045
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.39229
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.978148
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.644271
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47792
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51216
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15545
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67411
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.54157
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.94461
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.4634
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.82658
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.61397
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.840164
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.099833
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.385023
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.699545
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.051477
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.445332
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.890236
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.411889
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.992641
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.661046
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50615
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54628
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1658
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.68885
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.51266
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.82192
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.41179
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.76302
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.621363
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.850208
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.110896
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.397174
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.712956
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.063304
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.458631
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.90735
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.424773
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.006999
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.677643
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53393
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57066
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17383
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70028
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.4879
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.02207
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.36108
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.70133
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.628768
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.860258
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.121884
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.409297
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.726383
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.077908
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.471818
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.924293
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.437141
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.021144
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.694061
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56133
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5894
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19417
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70837
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.47887
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.9904
(335.53, 7.24, 312.10) (370.27, 3.81, 319.96) (0.81, 2.16, 0.81) Human 18.7755
(335.53, 7.24, 312.10) (370.27, 3.81, 319.96) (0.81, 2.16, 0.81) Human 18.72818
(335.53, 7.24, 312.10) (370.27, 3.81, 319.96) (0.81, 2.16, 0.81) Human 18.7261
(335.53, 7.24, 312.10) (370.27, 3.81, 319.96) (0.81, 2.16, 0.81) Human 18.72766
(335.53, 7.24, 312.10) (370.27, 3.81, 319.96) (0.81, 2.16, 0.81) Human 18.73286
(335.53, 7.24, 312.10) (370.27, 3.81, 319.96) (0.81, 2.16, 0.81) Human 18.74172
(335.53, 7.24, 312.10) (370.27, 3.81, 319.96) (0.81, 2.16, 0.81) Human 18.76119
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.636225
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.870262
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.132869
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.421389
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.739756
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.092793
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.486399
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.936313
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.449335
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.035163
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.710275
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58827
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60761
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24823
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71304
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.46874
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.95856
(335.53, 7.24, 312.10) (370.27, 3.81, 319.96) (0.81, 2.16, 0.81) Human 18.67507
(335.53, 7.24, 312.10) (370.27, 3.81, 319.96) (0.81, 2.16, 0.81) Human 18.63898
(335.53, 7.24, 312.10) (370.27, 3.81, 319.96) (0.81, 2.16, 0.81) Human 18.63641
(335.53, 7.24, 312.10) (370.27, 3.81, 319.96) (0.81, 2.16, 0.81) Human 18.63749
(335.53, 7.24, 312.10) (370.27, 3.81, 319.96) (0.81, 2.16, 0.81) Human 18.64224
(335.53, 7.24, 312.10) (370.27, 3.81, 319.96) (0.81, 2.16, 0.81) Human 18.6506
(335.53, 7.24, 312.10) (370.27, 3.81, 319.96) (0.81, 2.16, 0.81) Human 18.6672
(335.53, 7.24, 312.10) (370.27, 3.81, 319.96) (0.81, 2.16, 0.81) Human 18.85395
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.64369
•(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.880244
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.143828
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.433427
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.753064
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.107599
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.502983
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.946923
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.461389
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.048973
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.730777
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60892
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62533
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30081
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71437
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.45748
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.92655
(335.53, 7.24, 312.10) (370.27, 3.81, 319.96) (0.81, 2.16, 0.81) Human 18.79341
(335.53, 7.24, 312.10) (370.27, 3.81, 319.96) (0.81, 2.16, 0.81) Human 18.74317
(335.53, 7.24, 312.10) (370.27, 3.81, 319.96) (0.81, 2.16, 0.81) Human 18.74065
(335.53, 7.24, 312.10) (370.27, 3.81, 319.96) (0.81, 2.16, 0.81) Human 18.74177
(335.53, 7.24, 312.10) (370.27, 3.81, 319.96) (0.81, 2.16, 0.81) Human 18.74658
(335.53, 7.24, 312.10) (370.27, 3.81, 319.96) (0.81, 2.16, 0.81) Human 18.755
(335.53, 7.24, 312.10) (370.27, 3.81, 319.96) (0.81, 2.16, 0.81) Human 18.77469
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.651159
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.890191
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.15472
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.445457
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.766379
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.122419
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.516204
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.961324
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.473289
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.062625
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.752622
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62322
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64253
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30172
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71185
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.44514
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.89447
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.25158
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.658624
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.900097
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.165578
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.457389
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.779635
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.137133
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.527552
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.975798
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.487448
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.076073
†(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.774091
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63704
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67456
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28636
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70041
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.43166
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.86221
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.22225
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.666601
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.90996
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.176388
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.469344
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.792825
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.149501
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.538868
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.990198
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.503811
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.08991
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.792724
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65043
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71069
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26986
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.68611
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.41708
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.8299
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.17206
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.675573
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.919779
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.187184
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.481198
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.805985
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.159554
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.550127
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.004482
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.520035
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.10851
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.803638
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66336
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74547
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25217
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66918
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.40145
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.79746
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.12284
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.684536
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.929572
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.197914
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.493052
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.817753
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.169589
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.561669
…(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.018638
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.53618
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.126973
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.818762
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67585
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77887
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23334
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64967
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.37653
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.76488
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.07449
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.693422
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.939266
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.20857
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.504826
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.826742
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.179581
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.574153
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.032707
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.552114
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.144305
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.835879
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68951
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78175
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2134
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.62754
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.33616
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.73223
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.02705
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.702265
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.948959
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.219205
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.516262
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.835696
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.189522
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.586494
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.04664
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.568002
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.155101
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.852649
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70939
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76502
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1923
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.60287
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.29481
(335.53, 7.24, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.68954
