¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
²(406.15, 14.26, 246.84) (386.15, 7.94, 260.70) (0.81, 2.16, 0.81) Human 10.93542
(404.73, 14.25, 246.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.133603
’ (404.73, 14.25, 246.90) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.862808
(404.73, 14.25, 246.90) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.835359
(404.73, 14.25, 246.90) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.809451
(404.73, 14.25, 246.90) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.785056
(404.73, 14.25, 246.90) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.762149
(404.73, 14.25, 246.90) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.740705
(404.73, 14.25, 246.90) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.720704
(404.73, 14.25, 246.90) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.702123
(404.73, 14.25, 246.90) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.684945
(404.73, 14.25, 246.90) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.669151
(404.73, 14.25, 246.90) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.654727
(404.73, 14.25, 246.90) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.641655
(404.73, 14.25, 246.90) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.629926
(404.73, 14.25, 246.90) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.619526
(404.73, 14.25, 246.90) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.610445
(404.73, 14.25, 246.90) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.602675
(404.73, 14.25, 246.90) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.596208
(404.73, 14.25, 246.90) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.591037
(404.73, 14.25, 246.90) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.587157
(404.73, 14.25, 246.90) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.584564
(404.73, 14.25, 246.90) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.583257
(404.73, 14.25, 246.90) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.095022
(404.73, 14.25, 246.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.889731
(404.73, 14.25, 246.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.110488
(404.73, 14.25, 246.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.348799
(404.73, 14.25, 246.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.6022
(404.73, 14.25, 246.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.854708
(404.73, 14.25, 246.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.128373
(404.73, 14.25, 246.90) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.845037
(404.73, 14.25, 246.90) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.817666
(404.73, 14.25, 246.90) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.79183
(404.73, 14.25, 246.90) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.767504
(404.73, 14.25, 246.90) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.744662
(404.73, 14.25, 246.90) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.723279
(404.73, 14.25, 246.90) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.703334
(404.73, 14.25, 246.90) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.684807
(404.73, 14.25, 246.90) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.667679
(404.73, 14.25, 246.90) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.651931
(404.73, 14.25, 246.90) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.637549
(404.73, 14.25, 246.90) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.624516
(404.73, 14.25, 246.90) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.612823
(404.73, 14.25, 246.90) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.602455
(404.73, 14.25, 246.90) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.593402
(404.73, 14.25, 246.90) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.585657
(404.73, 14.25, 246.90) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.579212
(404.73, 14.25, 246.90) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.574059
(404.73, 14.25, 246.90) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.570193
(404.73, 14.25, 246.90) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.567613
(404.73, 14.25, 246.90) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.566314
(404.73, 14.25, 246.90) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.078066
(404.73, 14.25, 246.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.889081
† (404.73, 14.25, 246.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.109823
(404.73, 14.25, 246.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.345477
(404.73, 14.25, 246.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.598258
(404.73, 14.25, 246.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.850092
(404.73, 14.25, 246.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.123395
(404.73, 14.25, 246.90) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.828696
(404.73, 14.25, 246.90) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.801394
(404.73, 14.25, 246.90) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.775625
(404.73, 14.25, 246.90) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.751362
(404.73, 14.25, 246.90) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.728579
(404.73, 14.25, 246.90) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.707253
(404.73, 14.25, 246.90) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.687361
(404.73, 14.25, 246.90) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.668882
(404.73, 14.25, 246.90) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.651799
(404.73, 14.25, 246.90) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.636094
(404.73, 14.25, 246.90) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.62175
(404.73, 14.25, 246.90) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.608754
(404.73, 14.25, 246.90) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.597092
(404.73, 14.25, 246.90) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.586754
(404.73, 14.25, 246.90) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.577728
(404.73, 14.25, 246.90) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.570005
(404.73, 14.25, 246.90) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.563581
(404.73, 14.25, 246.90) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.558444
(404.73, 14.25, 246.90) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.554592
(404.73, 14.25, 246.90) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.552023
(404.73, 14.25, 246.90) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.550731
(404.73, 14.25, 246.90) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.062936
(404.73, 14.25, 246.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.888529
(404.73, 14.25, 246.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.109212
(404.73, 14.25, 246.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.342269
(404.73, 14.25, 246.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.594171
(404.73, 14.25, 246.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.845705
(404.73, 14.25, 246.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.118613
(404.73, 14.25, 246.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.415688
(404.73, 14.25, 246.90) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.264779
(404.73, 14.25, 246.90) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.23912
(404.73, 14.25, 246.90) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.215043
(404.73, 14.25, 246.90) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.192523
(404.73, 14.25, 246.90) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.171536
(404.73, 14.25, 246.90) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.152063
(404.73, 14.25, 246.90) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.134082
(404.73, 14.25, 246.90) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.117575
(404.73, 14.25, 246.90) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.102525
(404.73, 14.25, 246.90) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.088919
(404.73, 14.25, 246.90) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.076741
(404.73, 14.25, 246.90) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.06598
(404.73, 14.25, 246.90) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.056625
(404.73, 14.25, 246.90) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.048668
(404.73, 14.25, 246.90) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.0421
(404.73, 14.25, 246.90) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.036915
(404.73, 14.25, 246.90) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.033107
õ(404.73, 14.25, 246.90) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.030674
(404.73, 14.25, 246.90) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.029613
(404.73, 14.25, 246.90) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.029921
(404.73, 14.25, 246.90) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.971529
(404.73, 14.25, 246.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.888021
(404.73, 14.25, 246.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.106371
(404.73, 14.25, 246.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.339175
(404.73, 14.25, 246.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.590343
(404.73, 14.25, 246.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.841544
(404.73, 14.25, 246.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.114084
(404.73, 14.25, 246.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.410754
(404.73, 14.25, 246.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.734808
(404.73, 14.25, 246.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.091852
(404.73, 14.25, 246.90) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.964181
(404.73, 14.25, 246.90) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.939275
(404.73, 14.25, 246.90) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.916065
(404.73, 14.25, 246.90) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.894524
(404.73, 14.25, 246.90) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.874631
(404.73, 14.25, 246.90) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.856365
(404.73, 14.25, 246.90) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.83971
(404.73, 14.25, 246.90) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.824647
(404.73, 14.25, 246.90) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.811161
(404.73, 14.25, 246.90) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.799239
(404.73, 14.25, 246.90) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.78887
(404.73, 14.25, 246.90) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.780044
(404.73, 14.25, 246.90) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.772751
(404.73, 14.25, 246.90) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.766984
(404.73, 14.25, 246.90) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.762739
(404.73, 14.25, 246.90) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.76001
(404.73, 14.25, 246.90) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.758794
(404.73, 14.25, 246.90) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.759092
(404.73, 14.25, 246.90) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.32529
(404.73, 14.25, 246.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.887583
(404.73, 14.25, 246.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.103618
(404.73, 14.25, 246.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.336192
(404.73, 14.25, 246.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.586661
(404.73, 14.25, 246.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.837607
(404.73, 14.25, 246.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.109777
(404.73, 14.25, 246.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.406075
(404.73, 14.25, 246.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.729692
(404.73, 14.25, 246.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.102916
(404.73, 14.25, 246.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.531732
(404.73, 14.25, 246.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.946359
(404.73, 14.25, 246.90) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.12909
(404.73, 14.25, 246.90) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.102045
(404.73, 14.25, 246.90) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.076923
(404.73, 14.25, 246.90) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.0537
(404.73, 14.25, 246.90) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.032353
(404.73, 14.25, 246.90) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.012858
(404.73, 14.25, 246.90) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.995197
(404.73, 14.25, 246.90) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.979353
ó(404.73, 14.25, 246.90) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.965309
(404.73, 14.25, 246.90) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.953053
(404.73, 14.25, 246.90) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.683971
(404.73, 14.25, 246.90) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.33426
(404.73, 14.25, 246.90) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.32621
(404.73, 14.25, 246.90) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.32018
(404.73, 14.25, 246.90) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.31616
(404.73, 14.25, 246.90) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.31416
(404.73, 14.25, 246.90) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.31417
(404.73, 14.25, 246.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.886138
(404.73, 14.25, 246.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.10093
(404.73, 14.25, 246.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.333292
(404.73, 14.25, 246.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.58321
(404.73, 14.25, 246.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.833864
(404.73, 14.25, 246.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.105719
(404.73, 14.25, 246.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.401646
(404.73, 14.25, 246.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.724889
(404.73, 14.25, 246.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.114121
(404.73, 14.25, 246.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.540816
(404.73, 14.25, 246.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.956376
(404.73, 14.25, 246.90) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.121003
(404.73, 14.25, 246.90) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.093985
(404.73, 14.25, 246.90) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.068889
(404.73, 14.25, 246.90) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.045688
(404.73, 14.25, 246.90) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.024362
(404.73, 14.25, 246.90) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.004888
(404.73, 14.25, 246.90) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.987245
(404.73, 14.25, 246.90) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.971416
(404.73, 14.25, 246.90) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.957387
(404.73, 14.25, 246.90) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.945143
(404.73, 14.25, 246.90) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.680828
(404.73, 14.25, 246.90) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.32514
(404.73, 14.25, 246.90) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.3171
(404.73, 14.25, 246.90) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.31107
(404.73, 14.25, 246.90) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.30706
(404.73, 14.25, 246.90) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.30507
(404.73, 14.25, 246.90) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.30508
(404.73, 14.25, 246.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.883749
(404.73, 14.25, 246.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.098362
(404.73, 14.25, 246.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.330503
(404.73, 14.25, 246.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.579956
(404.73, 14.25, 246.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.830341
(404.73, 14.25, 246.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.101907
(404.73, 14.25, 246.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.397495
(404.73, 14.25, 246.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.720693
(404.73, 14.25, 246.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.125527
(404.73, 14.25, 246.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.550295
(404.73, 14.25, 246.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.966832
(404.73, 14.25, 246.90) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.114715
(404.73, 14.25, 246.90) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.087717
(404.73, 14.25, 246.90) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.06264
ò(404.73, 14.25, 246.90) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.039457
(404.73, 14.25, 246.90) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.018147
(404.73, 14.25, 246.90) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.998688
(404.73, 14.25, 246.90) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.98106
(404.73, 14.25, 246.90) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.965244
(404.73, 14.25, 246.90) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.951226
(404.73, 14.25, 246.90) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.938993
(404.73, 14.25, 246.90) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.678198
(404.73, 14.25, 246.90) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.31804
(404.73, 14.25, 246.90) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.31001
(404.73, 14.25, 246.90) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.30399
(404.73, 14.25, 246.90) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.29999
(404.73, 14.25, 246.90) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.29799
(404.73, 14.25, 246.90) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.29801
(404.73, 14.25, 246.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.881469
(404.73, 14.25, 246.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.095862
(404.73, 14.25, 246.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.327769
(404.73, 14.25, 246.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.576902
(404.73, 14.25, 246.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.827039
(404.73, 14.25, 246.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.098313
(404.73, 14.25, 246.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.39359
(404.73, 14.25, 246.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.731081
(404.73, 14.25, 246.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.137086
(404.73, 14.25, 246.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.560201
(404.73, 14.25, 246.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.977774
(404.73, 14.25, 246.90) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.110216
(404.73, 14.25, 246.90) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.083233
(404.73, 14.25, 246.90) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.058169
(404.73, 14.25, 246.90) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.035
(404.73, 14.25, 246.90) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.013702
(404.73, 14.25, 246.90) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.994254
(404.73, 14.25, 246.90) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.976635
(404.73, 14.25, 246.90) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.960828
(404.73, 14.25, 246.90) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.94682
(404.73, 14.25, 246.90) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.934592
(404.73, 14.25, 246.90) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.676082
(404.73, 14.25, 246.90) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.31297
(404.73, 14.25, 246.90) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.30494
(404.73, 14.25, 246.90) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.29892
(404.73, 14.25, 246.90) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.29492
(404.73, 14.25, 246.90) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.29293
(404.73, 14.25, 246.90) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.29295
(404.73, 14.25, 246.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.879238
(404.73, 14.25, 246.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.093482
(404.73, 14.25, 246.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.3252
(404.73, 14.25, 246.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.574075
(404.73, 14.25, 246.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.823928
(404.73, 14.25, 246.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.094963
(404.73, 14.25, 246.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.38993
(404.73, 14.25, 246.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.741639
