¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
–(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.671751
œ(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15053
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71628
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33388
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0817
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93173
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86966
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51982
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.68469
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.46681
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.64257
(325.75, 7.12, 333.11) (330.46, 1.73, 297.39) (0.81, 2.16, 0.81) Human 20.68861
(325.75, 7.12, 333.11) (330.46, 1.73, 297.39) (0.81, 2.16, 0.81) Human 20.66243
(325.75, 7.12, 333.11) (330.46, 1.73, 297.39) (0.81, 2.16, 0.81) Human 20.6533
(325.75, 7.12, 333.11) (330.46, 1.73, 297.39) (0.81, 2.16, 0.81) Human 20.64819
(325.75, 7.12, 333.11) (330.46, 1.73, 297.39) (0.81, 2.16, 0.81) Human 20.64711
(325.75, 7.12, 333.11) (330.46, 1.73, 297.39) (0.81, 2.16, 0.81) Human 20.65006
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.754755
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.978212
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.221015
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.485689
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.775267
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.093344
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.444303
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.833403
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.212688
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.61089
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.061776
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.56448
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12834
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71898
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33692
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08139
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98384
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95828
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66375
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.8007
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.65775
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.30119
(325.75, 7.12, 333.11) (330.46, 1.73, 297.39) (0.81, 2.16, 0.81) Human 20.66852
(325.75, 7.12, 333.11) (330.46, 1.73, 297.39) (0.81, 2.16, 0.81) Human 20.6438
(325.75, 7.12, 333.11) (330.46, 1.73, 297.39) (0.81, 2.16, 0.81) Human 20.63538
(325.75, 7.12, 333.11) (330.46, 1.73, 297.39) (0.81, 2.16, 0.81) Human 20.63102
(325.75, 7.12, 333.11) (330.46, 1.73, 297.39) (0.81, 2.16, 0.81) Human 20.63063
(325.75, 7.12, 333.11) (330.46, 1.73, 297.39) (0.81, 2.16, 0.81) Human 20.63433
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.754078
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.977496
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.220209
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.484855
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.774322
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.092306
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.443138
…(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.832107
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.214737
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.59534
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.044518
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.545228
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10665
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72239
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34074
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0816
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03739
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04807
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79203
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.91416
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.1113
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.1276
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.753441
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.97681
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.219447
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.483993
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.773438
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.091331
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.442046
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.830871
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.217133
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.580178
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.027705
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.526426
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08554
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71662
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34533
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08231
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09244
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13912
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.89375
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.03106
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.60809
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.15769
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.752809
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.976115
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.218724
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.483221
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.772557
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.090334
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.440992
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.829696
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.219997
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.581523
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.011268
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.508095
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06494
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69329
‡(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35069
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08347
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10927
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23137
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.99844
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.14968
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.83672
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.92469
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.752241
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.975526
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.218034
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.482452
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.771737
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.089456
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.43998
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.828605
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.223238
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.585095
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.995247
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.490181
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04484
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67056
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35684
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08517
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1113
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32487
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09664
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.23663
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.05477
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.42502
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.751673
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.974893
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.217411
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.481716
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.770906
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.088604
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.439005
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.827532
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.226954
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.589119
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.986452
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.472771
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02524
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64843
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35651
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08735
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1138
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41962
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.16254
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.32642
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.27948
ˆ(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.94856
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.751135
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.974331
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.216791
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.481061
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.770188
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.087744
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.438121
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.826507
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.231021
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.593599
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.991409
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.455795
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00619
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62685
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33195
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08999
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11697
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42262
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.17376
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.41907
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.51118
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.750625
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.973781
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.216166
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.480427
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.769485
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.086997
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.437232
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.825562
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.235557
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.598536
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.996813
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.439244
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.98761
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60586
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30802
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09315
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12682
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41876
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.18622
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.51464
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.75004
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.75019
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.973246
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.215606
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.479809
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.768797
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.086235
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.436461
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.824653
†(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.240482
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.603905
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.002706
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.442232
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.969575
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58546
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28477
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09804
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14158
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43084
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.19993
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.61322
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.99635
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.749731
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.972801
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.215089
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.479207
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.768181
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.085544
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.435681
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.823831
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.245818
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.609741
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.009133
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.449315
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.952059
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56567
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26513
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10157
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15693
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44526
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21495
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.71485
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.40193
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.749306
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.972323
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.214592
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.478668
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.767602
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.084923
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.434974
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.823018
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.25158
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.616063
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.01606
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.456942
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.945206
(325.75, 7.12, 333.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5464
