¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
± (371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40073
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.53492
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.90633
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.61811
Ğ (372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.72239
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.41463
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.628755
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.738243
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.855319
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.980767
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.115482
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.260494
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.416993
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.586353
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.770844
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.973023
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.194155
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.436976
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.704781
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.002085
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.335912
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.710445
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.13354
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.619225
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.177587
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.830175
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.578157
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.44412
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.48469
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.50629
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.87109
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.57366
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.66213
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.34079
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.624582
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.733793
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.850564
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.975674
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.110015
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.254611
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.410645
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.579485
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.763508
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.965027
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.185404
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.427362
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.694169
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.990105
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.322533
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.695409
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.116497
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.599113
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.154389
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.802143
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.555307
´ (372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.41693
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.4518
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.47974
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.83842
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.53249
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.60613
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.27264
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.620569
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.729513
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.845991
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.970776
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.10476
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.248957
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.404544
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.572884
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.756455
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.95734
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.176994
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.418124
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.683974
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.978585
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.309672
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.680958
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.100142
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.579772
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.132089
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.775171
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.533318
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.39117
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.42066
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.45524
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.8083
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.49455
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.55435
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.20957
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.616714
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.725402
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.841599
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.966074
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.099713
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.243527
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.398687
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.566548
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.749686
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.949962
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.168925
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.40926
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.674193
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.967638
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.297323
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.667086
µ (372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.084447
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.561186
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.11067
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.749247
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.502696
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.36683
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.39124
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.43279
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.7807
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.4598
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.50696
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.15139
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.613018
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.721461
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.837388
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.961566
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.094875
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.238322
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.393074
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.560476
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.743196
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.942892
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.161192
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.400767
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.664824
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.957251
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.285483
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.653788
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.069407
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.543354
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.090126
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.724353
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.473306
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.34388
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.36351
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.41235
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.75559
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.42685
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.46512
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.09861
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.60948
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.717689
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.833358
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.957253
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.090246
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.233344
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.387704
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.554668
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.736988
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.936128
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.153796
³ (372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.392645
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.655866
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.94732
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.274149
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.641062
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.055017
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.526269
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.070446
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.701279
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.445143
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.32231
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.33747
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.39393
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.73296
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.39676
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.42731
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.05116
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.606101
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.714087
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.82951
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.953133
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.085825
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.228589
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.382577
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.549123
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.73106
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.92967
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.146735
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.384894
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.647316
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.937843
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.263319
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.628905
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.041274
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.509923
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.051627
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.679379
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.418183
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.29912
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.3131
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.3775
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.71278
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.36979
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.39349
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.00899
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.643143
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.754382
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.873407
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.001033
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.138188
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.285945
ò(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.445547
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.616529
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.786675
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.970847
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.170807
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.388624
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.639172
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.928818
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.25299
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.617311
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.02817
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.494983
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.033657
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.658476
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.39242
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.2683
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.29039
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.36305
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.69505
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.34589
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.36363
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.97203
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.184344
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.311348
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.44714
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.592726
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.749122
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.915948
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.090473
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.278932
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.482987
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.704624
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.946107
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.207042
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.388239
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.382608
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.456527
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.772807
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.123126
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.513212
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.016531
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.638557
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.367833
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.23889
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.2693
(372.20, 8.80, 338.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.35057
