¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ì (438.64, 13.87, 286.95) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 6.731505
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53419
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12948
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94129
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.24059
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.89838
(438.14, 13.89, 289.87) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 7.158698
(438.14, 13.89, 289.87) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.986711
(438.14, 13.89, 289.87) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.946927
ä(438.14, 13.89, 289.87) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 7.043015
(438.14, 13.89, 289.87) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 7.132267
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.167625
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.415605
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.685701
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.981039
(438.14, 13.89, 289.87) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.901728
(438.14, 13.89, 289.87) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 7.017694
(438.14, 13.89, 289.87) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 7.272853
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.434166
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.841562
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.304102
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.804947
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52147
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55072
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2223
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06717
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.41643
(438.14, 13.89, 289.87) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 7.151268
(438.14, 13.89, 289.87) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 7.141151
(438.14, 13.89, 289.87) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.966094
(438.14, 13.89, 289.87) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.929892
(438.14, 13.89, 289.87) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 7.031346
(438.14, 13.89, 289.87) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 7.114768
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.168003
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.416049
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.686201
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.981542
(438.14, 13.89, 289.87) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.950201
(438.14, 13.89, 289.87) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 7.199714
(438.14, 13.89, 289.87) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 7.469319
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.457808
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.869839
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.327763
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.831299
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56149
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56664
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31433
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19403
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.58464
(438.14, 13.89, 289.87) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 7.135171
(438.14, 13.89, 289.87) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 7.125072
(438.14, 13.89, 289.87) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 7.008726
(438.14, 13.89, 289.87) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.989268
(438.14, 13.89, 289.87) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 7.020857
(438.14, 13.89, 289.87) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 7.098734
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.168426
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.416448
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.686688
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.982064
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.306252
©(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.663565
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.059277
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.481891
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.896654
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.351822
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.858109
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60152
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62648
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40546
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3219
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.7546
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.82907
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.168796
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.4169
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.687177
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.982591
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.306834
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.664186
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.059961
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.500586
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.918715
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.376316
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.885416
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64159
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6941
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49568
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45069
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.92621
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.22835
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.16919
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.417323
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.687632
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.983117
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.307377
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.664814
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.06065
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.501375
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.941194
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.401212
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.91317
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68164
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76084
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58485
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59117
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.0995
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.71877
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.169592
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.417763
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.688068
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.9836
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.307938
³(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.66541
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.061362
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.502105
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.963991
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.426531
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.941431
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72169
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82664
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66106
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73774
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.27438
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.33078
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.169975
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.418128
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.688529
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.984083
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.30846
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.665993
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.061992
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.502878
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.987208
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.452257
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.970103
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76176
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87518
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71391
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88508
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.4976
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.23034
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.170341
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.418588
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.688988
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.984563
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.309001
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.666599
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.062657
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.503613
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.997428
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.478387
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.999313
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8018
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90956
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76552
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.99671
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.65477
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.10773
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.170683
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.418951
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.689389
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.985038
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.309514
·(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.667188
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.063283
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.504305
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.998238
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.504934
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02895
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8249
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94147
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81583
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10014
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.81177
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.25287
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.171072
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.419363
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.689824
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.985505
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.310047
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.667759
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.063929
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.505014
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.999008
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.531933
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05911
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84672
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97093
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8648
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.20345
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.94112
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.39025
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.171414
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.41972
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.690279
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.985986
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.31057
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.668311
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.064558
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.505718
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.999809
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.556812
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0897
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86858
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99786
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91241
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.30658
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.06335
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.51949
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.171793
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.420121
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.69067
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.986436
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.311042
¹(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.668857
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.065162
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.506398
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.00057
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.557673
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12079
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89048
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02225
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95859
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.37147
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.18306
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.64025
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.172118
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.420495
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.691085
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.986872
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.31154
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.669416
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.065773
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.50706
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.001308
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.558516
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15324
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91238
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04401
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00328
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.37261
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.30006
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.51857
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.172438
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.420871
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.691469
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.987325
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.312021
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.669949
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.066385
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.507751
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.002066
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.559352
(438.14, 13.89, 289.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18689
