¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
” (340.72, 7.24, 311.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.00576
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.264054
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.784887
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.40497
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.12136
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.9582
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.89004
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.98389
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.69584
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.89624
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.310365
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.861802
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.493604
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.22456
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.02177
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.95333
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.05969
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.84947
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.38161
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.377918
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.939043
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.57963
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.27199
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.07455
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.0157
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.14613
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.00182
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.87436
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.44565
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.009958
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.618101
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.31644
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.12646
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.07708
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.25269
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.15269
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.37379
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.504709
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.042911
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.655843
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.36007
ô(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.17745
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.13742
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.35759
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.30183
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.7314
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.533112
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.075188
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.692828
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.40285
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.22749
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.19669
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.46071
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.4835
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.11855
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.560882
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.106765
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.729029
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.44475
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.27652
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.25482
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.56189
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.67568
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.57163
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.588005
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.137613
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.764416
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.48573
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.32451
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.31175
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.661
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.86147
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.02709
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.614456
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.167717
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.798964
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.52577
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.37142
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.36745
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.75789
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.04498
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.42193
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.640224
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.19705
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.832643
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.56481
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.41721
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.42185
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.86011
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.22585
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.86605
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.665278
 (341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.225588
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.865424
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.60284
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.46183
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.4749
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.96353
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.39834
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.33448
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.689613
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.253313
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.897285
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.63982
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.50524
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.52656
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.06414
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.56595
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.85745
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.713202
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.280202
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.9282
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.67572
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.54741
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.57677
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.16154
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.73974
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.38091
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.73603
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.30623
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.958139
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.7105
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.58829
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.62548
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.25297
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.91358
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.93254
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.758079
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.331379
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.987078
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.74414
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.62785
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.67265
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.3412
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.08264
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.63063
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.779331
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.35563
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.01499
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.77661
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.66605
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.71822
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.42607
ô(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.24399
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.332
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.79977
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.378961
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.04186
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.80786
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.70285
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.76215
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.5074
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.39774
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.819381
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.401354
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.06766
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.83789
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.73821
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.80439
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.58506
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.54552
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.838149
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.422788
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.09236
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.86665
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.7721
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.8449
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.68598
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.68691
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.856058
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.44325
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.11595
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.89412
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.8045
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.88725
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.78589
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.82491
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.87309
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.462716
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.1384
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.92028
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.83535
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.93302
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.88024
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.9878
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.87921
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.481174
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.15969
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.9451
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.86464
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.97568
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.96879
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.12932
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.895288
ü(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.493933
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.1798
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.96856
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.89232
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.01517
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.05131
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.24858
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.910479
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.501537
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.19872
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.99062
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.91838
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.05141
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.12754
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.35773
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.924767
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.517867
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.20555
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.01128
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.94278
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.08435
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.19727
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.45637
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.938146
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.533159
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.21518
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.03051
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.9655
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.11449
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.26029
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.25722
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.9506
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.5474
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.23161
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.02863
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.98652
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.14388
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.31642
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.4031
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.962121
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.560574
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.24681
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.0415
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.00581
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.1694
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.01733
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.52759
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.972696
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.572672
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.26078
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.05779
– (341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.9921
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.19099
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.04868
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.62989
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.982323
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.583683
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.27349
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.07262
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.0091
(341.13, 7.34, 311.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47427
