¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Å(335.67, 7.11, 333.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.491853
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.263791
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.46318
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.676142
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.905017
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.170426
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.535168
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.940561
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.393829
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.903806
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.840053
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54968
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32458
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20062
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23186
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41138
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8251
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.55023
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.70173
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.4595
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.887514
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.066316
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.257554
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.462576
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.682845
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.915714
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.214066
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.583497
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.994472
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.454271
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.058438
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.822765
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52976
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30122
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18275
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21025
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38571
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79416
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.51204
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.65365
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.39695
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.882284
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.060743
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.251615
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.456216
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.676003
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.912664
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.252331
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.632532
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.049176
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.515692
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.191442
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.805673
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27829
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16521
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1892
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36069
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76395
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.47489
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.60675
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.336
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.877336
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.055435
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.245947
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.450111
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.669457
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.925333
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.271204
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.663537
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.102335
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.578122
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.176543
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.788671
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49045
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25819
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14799
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16865
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3363
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73448
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.43867
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.5611
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.27671
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.872604
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.05041
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.240553
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.444378
„(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.66327
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.939188
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.290186
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.684711
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.126054
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.623002
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.161816
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.771851
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47111
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24372
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13111
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1486
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31252
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7058
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.4034
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.51668
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.21905
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.868124
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.045615
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.235452
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.438892
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.669585
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.953211
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.309231
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.705956
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.149921
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.649966
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.136744
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.749661
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4519
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22955
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11458
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1291
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28935
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67786
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.36905
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.47343
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.16297
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.863855
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.041098
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.230642
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.433716
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.682656
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.969906
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.328403
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.727374
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.173925
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.643982
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.111506
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.720804
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41966
…(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20543
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09837
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11011
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26681
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.65071
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.33565
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.43142
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.10851
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.859859
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.036833
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.226068
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.433612
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.695941
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.987287
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.347661
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.74886
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.198081
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.624724
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.086421
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.69222
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38672
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16846
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05651
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09164
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24488
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.6243
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.30321
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.39062
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.05566
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.856133
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.032849
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.22181
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.445991
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.709423
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.004726
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.367042
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.770486
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.222368
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.606052
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.061623
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.663898
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35412
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13197
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01393
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07367
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22361
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59862
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.2717
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.35098
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.00436
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.852649
’(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.029111
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.21784
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.458522
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.723074
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.022233
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.386499
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.792207
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.230232
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.587903
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.037005
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.635853
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32185
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09597
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9719
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05626
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2029
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.57372
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.24111
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.31257
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.95462
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.849373
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.025648
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.226946
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.471239
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.736907
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.039815
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.406015
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.814031
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.214109
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.570292
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.012618
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.608072
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28987
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06041
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9304
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03933
(335.20, 7.07, 331.74) (318.44, 0.63, 315.68) (1.34, 1.29, 1.31) Tools 13.8689
(335.20, 7.07, 331.74) (318.44, 0.63, 315.68) (1.34, 1.29, 1.31) Tools 13.83942
(335.20, 7.07, 331.74) (318.44, 0.63, 315.68) (1.34, 1.29, 1.31) Tools 13.81275
(335.20, 7.07, 331.74) (318.44, 0.63, 315.68) (1.34, 1.29, 1.31) Tools 13.78887
(335.20, 7.07, 331.74) (318.44, 0.63, 315.68) (1.34, 1.29, 1.31) Tools 13.76776
(335.20, 7.07, 331.74) (318.44, 0.63, 315.68) (1.34, 1.29, 1.31) Tools 13.74938
(335.20, 7.07, 331.74) (318.44, 0.63, 315.68) (1.34, 1.29, 1.31) Tools 13.73372
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.84639
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.022429
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.238806
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.484149
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.750956
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.057485
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.425659
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.835975
¦(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.198473
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.55324
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.988508
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.580538
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25821
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02534
(335.20, 7.07, 331.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90134
(335.20, 7.07, 331.74) (319.87, 0.63, 315.95) (1.48, 1.29, 1.46) Tools 12.51837
(335.20, 7.07, 331.74) (319.87, 0.63, 315.95) (1.48, 1.29, 1.46) Tools 12.48894
(335.20, 7.07, 331.74) (319.87, 0.63, 315.95) (1.48, 1.29, 1.46) Tools 12.46208
(335.20, 7.07, 331.74) (319.87, 0.63, 315.95) (1.48, 1.29, 1.46) Tools 12.43775
(335.20, 7.07, 331.74) (319.87, 0.63, 315.95) (1.48, 1.29, 1.46) Tools 12.41594
(335.20, 7.07, 331.74) (319.87, 0.63, 315.95) (1.48, 1.29, 1.46) Tools 12.39661
