¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
µ(343.54, 7.75, 310.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.4156
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.418393
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.676067
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.951807
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.247526
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.565365
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14095
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90642
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64982
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56064
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89886
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16866
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45264
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69743
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73626
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77795
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82265
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87033
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92105
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97491
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0319
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09215
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15563
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2225
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29281
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36666
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.331511
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.66146
‰(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.025221
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.398939
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.655336
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.929669
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.223809
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.540656
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11577
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87722
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61899
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46527
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74701
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01005
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28679
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57826
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68711
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72845
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77275
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82001
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87032
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92372
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98026
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04004
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10305
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16943
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2392
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31252
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.316042
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.642073
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.003827
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.380091
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.635211
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.908181
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.200778
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.520218
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09036
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84774
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58833
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35995
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60041
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85703
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12684
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41094
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64084
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68183
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72577
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77264
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82256
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87554
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93167
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99098
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05357
„(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11946
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18878
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26156
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.300497
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.622619
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.98236
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.361809
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.615733
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.887336
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.178472
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.500453
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06468
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81793
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5578
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33792
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47456
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7093
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97258
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24962
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54147
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63809
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68165
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72818
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77773
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83034
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88607
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94496
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00713
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07259
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14144
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21375
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.284929
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.603047
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.960851
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.344102
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.596838
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.86717
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.15877
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.481371
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03672
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78786
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52746
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29127
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45409
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59573
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82377
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0941
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37877
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59719
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64042
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68663
„(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73582
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78806
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84341
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90192
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96373
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02877
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09719
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16904
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.269295
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.585925
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.939307
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.326977
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.578579
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.847665
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.141672
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.462999
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00519
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75754
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4973
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23941
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43567
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57686
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72382
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9441
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22189
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51459
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60198
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6479
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69673
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7487
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80369
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86186
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92325
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98793
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05593
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12741
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.253667
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.568752
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.917663
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.307912
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.560911
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.828778
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.125188
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.445249
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.97335
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72697
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46731
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18823
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4193
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56008
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70658
ƒ(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85907
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07073
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35644
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56632
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61194
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66049
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71213
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7668
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82464
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88568
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95001
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02132
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10458
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.237936
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.551603
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.895987
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.283949
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.543839
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.813002
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.109331
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.428188
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.941325
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69616
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43749
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1378
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.405
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5454
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69152
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84363
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00198
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20395
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49801
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57872
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62702
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67837
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73277
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79033
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85515
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93098
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01042
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09354
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.222216
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.534405
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.876388
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.25998
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.527356
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.798808
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.09411
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.411813
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.909079
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66511
‚(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39455
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08807
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39268
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5328
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67859
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83036
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98834
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1529
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34422
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54822
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5963
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64738
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70601
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77487
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84717
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92296
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00228
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08531
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.20646
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.51717
(343.80, 7.80, 310.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.857481
