¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
› (406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.40029
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.86935
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.14991
(406.01, 7.18, 361.74) (375.74, 0.69, 380.89) (1.64, 1.39, 4.05) Truck 24.16797
(406.01, 7.18, 361.74) (375.74, 0.69, 380.89) (1.64, 1.39, 4.05) Truck 24.14668
(406.01, 7.18, 361.74) (375.74, 0.69, 380.89) (1.64, 1.39, 4.05) Truck 24.2622
(406.01, 7.18, 361.74) (375.74, 0.69, 380.89) (1.64, 1.39, 4.05) Truck 24.92511
(406.01, 7.18, 361.74) (374.67, 2.15, 380.41) (4.57, 4.04, 5.34) Truck 24.35096
(406.01, 7.18, 361.74) (374.67, 2.15, 380.41) (4.57, 4.04, 5.34) Truck 24.34851
(406.01, 7.18, 361.74) (374.67, 2.15, 380.41) (4.57, 4.04, 5.34) Truck 24.31695
(406.01, 7.18, 361.74) (374.67, 2.15, 380.41) (4.57, 4.04, 5.34) Truck 24.57431
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.09331
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.432285
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.806923
œ(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.201958
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.597336
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.003122
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.420231
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.8799
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33491
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93637
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64026
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65226
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.4586
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.42674
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.93415
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.23692
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.346965
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.370162
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.394472
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.200992
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.596285
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.005724
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.423096
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.883032
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39487
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00379
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7286
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71337
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.49743
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.47555
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.99732
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.32179
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.442803
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.42192
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.402086
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.390079
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.416203
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.443514
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.426099
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.886358
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45568
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07212
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81772
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77507
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.53518
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.52302
(406.01, 7.18, 361.74) (381.24, 1.09, 374.06) (0.81, 2.16, 0.81) Human 17.67246
(406.01, 7.18, 361.74) (381.24, 1.09, 374.06) (0.81, 2.16, 0.81) Human 17.64414
(406.01, 7.18, 361.74) (381.24, 1.09, 374.06) (0.81, 2.16, 0.81) Human 17.63868
(406.01, 7.18, 361.74) (381.24, 1.09, 374.06) (0.81, 2.16, 0.81) Human 17.63887
(406.01, 7.18, 361.74) (381.24, 1.09, 374.06) (0.81, 2.16, 0.81) Human 17.64553
(406.01, 7.18, 361.74) (381.24, 1.09, 374.06) (0.81, 2.16, 0.81) Human 17.66146
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.548843
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.527489
É(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.507209
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.487981
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.469784
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.452599
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.441819
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.471082
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.501616
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14138
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90765
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83735
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.57182
(406.01, 7.18, 361.74) (381.24, 1.09, 374.06) (0.81, 2.16, 0.81) Human 17.60595
(406.01, 7.18, 361.74) (381.24, 1.09, 374.06) (0.81, 2.16, 0.81) Human 17.43233
(406.01, 7.18, 361.74) (381.24, 1.09, 374.06) (0.81, 2.16, 0.81) Human 17.40847
(406.01, 7.18, 361.74) (381.24, 1.09, 374.06) (0.81, 2.16, 0.81) Human 17.39069
(406.01, 7.18, 361.74) (381.24, 1.09, 374.06) (0.81, 2.16, 0.81) Human 17.37639
(406.01, 7.18, 361.74) (381.24, 1.09, 374.06) (0.81, 2.16, 0.81) Human 17.36558
(406.01, 7.18, 361.74) (381.24, 1.09, 374.06) (0.81, 2.16, 0.81) Human 17.35823
(406.01, 7.18, 361.74) (381.24, 1.09, 374.06) (0.81, 2.16, 0.81) Human 17.35997
(406.01, 7.18, 361.74) (381.24, 1.09, 374.06) (0.81, 2.16, 0.81) Human 17.51553
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.660993
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.639143
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.618392
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.59872
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.580103
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.562523
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.545959
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.530395
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.515816
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.502817
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.535469
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.569497
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.60732
(406.01, 7.18, 361.74) (381.24, 1.09, 374.06) (0.81, 2.16, 0.81) Human 17.59897
(406.01, 7.18, 361.74) (381.24, 1.09, 374.06) (0.81, 2.16, 0.81) Human 17.42858
(406.01, 7.18, 361.74) (381.24, 1.09, 374.06) (0.81, 2.16, 0.81) Human 17.40227
(406.01, 7.18, 361.74) (381.24, 1.09, 374.06) (0.81, 2.16, 0.81) Human 17.38142
(406.01, 7.18, 361.74) (381.24, 1.09, 374.06) (0.81, 2.16, 0.81) Human 17.36406
(406.01, 7.18, 361.74) (381.24, 1.09, 374.06) (0.81, 2.16, 0.81) Human 17.35021
(406.01, 7.18, 361.74) (381.24, 1.09, 374.06) (0.81, 2.16, 0.81) Human 17.33977
(406.01, 7.18, 361.74) (381.24, 1.09, 374.06) (0.81, 2.16, 0.81) Human 17.33897
(406.01, 7.18, 361.74) (381.24, 1.09, 374.06) (0.81, 2.16, 0.81) Human 17.48035
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.779761
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.757387
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.736141
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.715999
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.696939
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.678942
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.661987
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.646057
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.631136
Á(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.617206
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.604256
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.592271
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.581239
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.610156
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.647986
(406.01, 7.18, 361.74) (381.24, 1.09, 374.06) (0.81, 2.16, 0.81) Human 17.60187
(406.01, 7.18, 361.74) (381.24, 1.09, 374.06) (0.81, 2.16, 0.81) Human 17.57345
(406.01, 7.18, 361.74) (381.24, 1.09, 374.06) (0.81, 2.16, 0.81) Human 17.54903
(406.01, 7.18, 361.74) (381.24, 1.09, 374.06) (0.81, 2.16, 0.81) Human 17.52853
(406.01, 7.18, 361.74) (381.24, 1.09, 374.06) (0.81, 2.16, 0.81) Human 17.51186
(406.01, 7.18, 361.74) (381.24, 1.09, 374.06) (0.81, 2.16, 0.81) Human 17.51048
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.788382
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.806978
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.832739
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.840379
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.820851
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.802413
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.785044
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.768728
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.753446
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.739182
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.725922
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.713652
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.70236
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.692035
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.682666
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.674244
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.698017
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.740038
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.88449
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.87669
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.87277
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.87272
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.87655
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.88426
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.89585
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.91134
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.93075
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.95408
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.777319
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.891263
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.869493
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.848855
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.859487
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.888571
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.915755
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.899028
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.883365
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.868747
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.85516
²(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.84259
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.831024
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.820452
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.810861
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.802243
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.794589
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.78789
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.782142
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.79633
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.842965
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.99712
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.98874
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.98427
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.9837
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.98702
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.99425
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.00538
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.780999
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 5.029426
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.849195
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.831767
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.964069
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.94695
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.929136
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.921938
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.954592
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.988663
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.992663
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.979776
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.967921
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.957087
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.947261
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.938437
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.930602
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.923751
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.917876
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.912972
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.909035
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.906059
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.908318
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.960093
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 5.01396
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.55542
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.563
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.5746
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.784523
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.493664
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.81737
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.824333
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.931429
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.915705
¹(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.901032
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 5.033772
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 5.020783
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 5.008836
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 5.011431
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 5.031602
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 5.069653
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 5.102713
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 5.09264
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 5.083598
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 5.075574
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 5.068563
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 5.062557
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 5.057478
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 5.053465
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 5.050442
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 5.048406
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 5.047355
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 5.047289
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 5.048205
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 5.093086
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 5.158716
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.787891
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.805196
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.786869
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.828332
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.900148
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.884495
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.869888
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 5.001755
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.98882
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.976921
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 5.110448
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 5.100294
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 5.091171
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 5.127474
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 5.117322
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 5.159683
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 5.203787
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 5.223125
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 5.21698
(406.01, 7.18, 361.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 5.211865
