¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ò (416.59, 13.01, 329.08) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.10767
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.590439
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.56609
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.54319
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.521716
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.501646
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.497281
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.362019
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.362249
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.363914
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.36702
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.491719
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.733148
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.115088
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.875738
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.792226
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.803088
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.815315
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.828921
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.935991
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.360472
(416.74, 13.06, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5873
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.830184
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.711529
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.597546
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.488038
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.38281
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.28168
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.184482
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.758611
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.733531
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.121554
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.314287
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.310132
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.307405
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.306104
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.306228
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.307775
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.466624
é (416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.705144
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.961008
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.011317
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.780151
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.750538
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.762573
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.775973
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.790754
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.349167
(416.74, 13.06, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59873
(416.74, 13.06, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20043
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 10.92201
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 10.7838
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 10.6511
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 10.52365
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 10.40122
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 10.28358
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.93699
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.911128
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.193386
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.260835
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.256609
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.2538
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.252409
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.252432
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.443701
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.679518
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.93236
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 8.204073
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.913479
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.700089
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.71194
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.725145
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.739719
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.339092
(416.74, 13.06, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60915
(416.74, 13.06, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20223
(416.74, 13.06, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87727
(416.74, 13.06, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44981
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 11.89289
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 11.86457
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 11.83086
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 11.68443
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 11.5438
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.099788
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.215221
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.209517
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.205225
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.202344
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.204655
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.422795
Ô (416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.656096
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.90613
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.82115
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.663346
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.676366
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.690743
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.330237
(416.74, 13.06, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61851
(416.74, 13.06, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20891
(416.74, 13.06, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91765
(416.74, 13.06, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55455
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 11.87615
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 11.84784
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 11.82196
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 14.73999
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 14.62499
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.21395
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.206742
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.200953
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.196575
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.193604
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.192037
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.191872
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.19311
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.959035
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.733935
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.629577
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.643765
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.324627
(416.74, 13.06, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62681
(416.74, 13.06, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24441
(416.74, 13.06, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9576
(416.74, 13.06, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63002
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 11.8617
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 11.8334
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 11.80753
(416.74, 13.06, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.03669
(416.74, 13.06, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.56187
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.166541
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.159294
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.153454
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.149018
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.145979
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.144336
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.144085
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.145226
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.147762
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.151696
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.157028
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.163766
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.171917
Ù (416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.181489
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.192489
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.869665
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.651487
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.598726
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.347734
(416.74, 13.06, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59228
(416.74, 13.06, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27944
(416.74, 13.06, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99698
(416.74, 13.06, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70227
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 11.84952
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 11.82123
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 11.79537
(416.74, 13.06, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.29727
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.129784
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.121094
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.113809
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.107924
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.103432
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.100329
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.098613
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.098281
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.099332
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.101769
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.105593
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.110807
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.117419
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.125433
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.134858
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.145701
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.78517
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.573472
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.370552
(416.74, 13.06, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50226
(416.74, 13.06, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31397
(416.74, 13.06, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03585
(416.74, 13.06, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74134
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 11.83961
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 11.81133
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 11.78548
(416.74, 13.06, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.56743
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.086272
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.077553
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.070234
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.064305
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.059762
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.056599
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.054814
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.054404
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.05537
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.057713
ã (416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.061434
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.066536
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.073026
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.080912
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.090196
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.100893
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.70522
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.393064
(416.74, 13.06, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41015
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 11.88472
(416.74, 13.06, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09888
(416.74, 13.06, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75613
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 11.83195
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 11.80368
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 11.82693
(416.74, 13.06, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.84892
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.044613
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.035871
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.028518
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.022549
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.017956
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.014737
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.012887
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.012404
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.013289
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.015543
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.019166
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.024163
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.030538
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.0383
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.047452
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.058007
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.843626
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.41526
(416.74, 13.06, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70979
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 11.8835
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 11.92951
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 11.8962
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 11.82654
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 11.79827
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 11.89629
(416.74, 13.06, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.14414
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.00476
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.995994
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.988611
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.982604
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.977966
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.974692
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.972782
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.97223
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.973039
Ö (416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.975207
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.978737
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.983634
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.989901
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.997545
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.006573
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.016993
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.437123
(416.74, 13.06, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73286
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 11.9295
(416.74, 13.06, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27452
(416.74, 13.06, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79608
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 11.82337
(416.74, 13.06, 328.92) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 11.79511
