¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ï(416.50, 14.64, 247.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 22.2223
(418.16, 14.75, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35051
(418.16, 14.75, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4093
(418.16, 14.75, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93159
(418.16, 14.75, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.15094
(418.16, 14.75, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.021224
(418.16, 14.75, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.252779
(418.16, 14.75, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.519817
(418.16, 14.75, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.812055
(418.16, 14.75, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.133179
(418.16, 14.75, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.493886
(418.16, 14.75, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.899436
(418.16, 14.75, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.289058
(418.16, 14.75, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.621475
(418.16, 14.75, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.983465
(418.16, 14.75, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.37911
(418.16, 14.75, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.800949
(418.16, 14.75, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69345
(418.16, 14.75, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30431
(418.16, 14.75, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36389
(418.16, 14.75, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67793
(418.16, 14.75, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.66538
(418.16, 14.75, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.29792
(418.16, 14.75, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.017019
(418.16, 14.75, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.248058
(418.16, 14.75, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.513519
(418.16, 14.75, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.805159
(418.16, 14.75, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.125575
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 6.799098
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 6.741164
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 6.685501
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 6.632032
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 6.580686
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 6.53139
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 6.485924
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 6.465826
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 6.447106
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 6.353493
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 6.357213
(418.16, 14.75, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.50155
(418.16, 14.75, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.97261
(418.16, 14.75, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.012858
(418.16, 14.75, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.243537
(418.16, 14.75, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.507228
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 6.713296
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 6.681216
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 6.650732
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 6.621809
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 6.594419
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 6.568527
Š (418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 6.544109
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 6.521141
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 6.499593
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 6.479448
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.795168
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.759692
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 6.291147
(418.16, 14.75, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.34137
(418.16, 14.75, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.33472
(418.16, 14.75, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.50473
(418.16, 14.75, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.008717
(418.16, 14.75, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.239075
(418.16, 14.75, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.500911
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 6.728853
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 6.696693
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 6.666131
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 6.637135
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 6.609673
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 6.583715
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 6.559234
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 6.536206
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 6.514601
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 6.494403
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.299078
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.268384
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 6.225186
(418.16, 14.75, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.18474
(418.16, 14.75, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.83937
(418.16, 14.75, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.28349
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.361401
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.314812
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.270044
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.227035
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.185725
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.146058
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.107982
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.080377
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.068623
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.057907
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.048218
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.039547
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.031885
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.025225
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.128719
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 6.159372
(418.16, 14.75, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92471
(418.16, 14.75, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.72206
(418.16, 14.75, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.6913
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.206159
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.186707
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.168405
Š (418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.151232
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.13517
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.120204
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.106318
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.093496
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.081728
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.070998
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.0613
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.052621
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.044954
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.038292
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.083237
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 6.093759
(418.16, 14.75, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.83284
(418.16, 14.75, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.64351
(418.16, 14.75, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.4542
(418.16, 14.75, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.06464
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.220515
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.201028
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.182693
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.16549
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.149401
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.13441
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.120502
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.107661
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.095876
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.085134
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.075424
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.066739
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.059067
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.052402
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.046736
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 6.02838
(418.16, 14.75, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.77045
(418.16, 14.75, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.56593
(418.16, 14.75, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.11669
(418.16, 14.75, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.24139
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.235946
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.21642
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.198049
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.180814
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.164696
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.14968
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.135747
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.122886
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.111084
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.100327
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.090608
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.081913
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.074235
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.067567
ˆ (418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.061903
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.963288
(418.16, 14.75, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70875
(418.16, 14.75, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.48932
(418.16, 14.75, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.72946
(418.16, 14.75, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.63281
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.252467
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.2329
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.214491
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.197221
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.181072
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.166027
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.152071
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.139188
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.127367
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.116596
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.106863
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.098159
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.090476
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.083805
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.078141
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.898515
(418.16, 14.75, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64781
(418.16, 14.75, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.41367
(418.16, 14.75, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.63309
(418.16, 14.75, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.50592
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.270092
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.250483
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.232033
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.214726
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.198544
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.183469
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.169486
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.156581
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.144741
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.133954
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.124208
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.115495
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.107805
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.101132
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.095468
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.834103
(418.16, 14.75, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58755
(418.16, 14.75, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.33895
(418.16, 14.75, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.53806
(418.16, 14.75, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.38097
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.288841
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.269185
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.250693
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.233347
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.21713
Œ (418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.202023
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.188014
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.175083
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.163223
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.152418
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.142659
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.133937
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.126241
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.119565
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.113902
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.770081
(418.16, 14.75, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.52804
(418.16, 14.75, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.26524
(418.16, 14.75, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.44434
(418.16, 14.75, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.25791
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.308733
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.289027
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.27049
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.253104
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.23685
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.22171
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.207669
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.194715
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.182833
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.17201
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.162237
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.153504
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.145802
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.139123
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.133461
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.706486
(418.16, 14.75, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46924
(418.16, 14.75, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.19244
(418.16, 14.75, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.35193
(418.16, 14.75, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.13679
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.329788
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.31003
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.291446
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.274016
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.257722
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.242548
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.228477
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.215496
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.203589
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.19275
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.182962
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.174218
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.16651
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.159828
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.154167
(418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 5.643342
ˆ (418.16, 14.75, 248.33) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 6.917078
(418.16, 14.75, 248.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.12061
