¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ö(424.91, 9.52, 363.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.113496
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30103
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70801
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14847
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62913
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25006
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74554
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.36589
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.86587
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.52057
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.82835
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.14999
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.72696
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.408724
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.703169
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.999378
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.331341
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.709883
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.112053
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.464871
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.848099
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26572
„(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68464
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12311
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60142
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22073
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6018
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.33047
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.83506
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.57562
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.9215
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.61073
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.396535
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.689943
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.984511
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.308415
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.684757
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.085145
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.435703
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.816417
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23129
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66213
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09861
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5747
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19211
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87339
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05323
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.80659
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.5448
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.01892
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.03044
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.384392
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.676764
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.969805
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.287721
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.659796
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.058777
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.407161
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.785388
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20925
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64039
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07497
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54897
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1642
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36235
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90615
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.78043
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.51651
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.26715
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.1303
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.372318
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.663411
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.955302
…(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.271953
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.634985
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.032916
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.379186
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.755036
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18768
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61804
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05225
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52418
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13693
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87733
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76344
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38228
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.49066
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.36237
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.234
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.360302
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.650183
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.940974
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.256366
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.610353
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.00765
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.351824
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.728956
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16661
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59513
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0304
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50033
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11038
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84739
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62496
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23171
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.46505
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.46115
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.34159
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.348326
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.637082
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.926792
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.240992
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.585933
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.982887
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.325016
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.710173
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14603
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57298
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00937
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47743
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08451
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80315
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49058
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0857
†(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.39441
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.44751
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.336407
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.624167
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.912817
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.225826
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.566322
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.958673
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.298841
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.691866
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12598
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55164
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98909
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45546
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05928
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75273
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1972
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94416
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58079
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.23586
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.324556
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.611431
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.898997
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.210822
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.550027
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.934994
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.278812
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.67399
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10639
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53105
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96671
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43446
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03473
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70355
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51204
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80688
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47564
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.0275
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.312773
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.598846
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.885371
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.196053
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.533956
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.910386
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.26282
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.656532
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08727
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51123
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94516
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41435
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01086
‡(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65563
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45104
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67375
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40238
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.85884
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.301051
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.586258
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.871934
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.181478
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.518061
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.885326
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.247236
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.639545
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06866
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49221
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92446
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39519
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97315
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60885
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39129
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54461
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33091
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2305
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.289366
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.573648
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.858696
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.167106
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.502398
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.869992
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.232058
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.623002
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05055
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47393
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90457
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37446
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93217
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56326
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33266
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4194
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26124
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.16995
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.277777
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.561068
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.845635
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.152909
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.48698
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.855508
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.217299
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.606873
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03293
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45641
ƒ(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88552
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3537
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8922
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51892
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27518
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29797
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1933
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11169
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.266254
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.54855
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.832785
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.138944
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.471758
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.841205
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.202904
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.591211
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01577
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43963
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86732
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33388
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85329
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47568
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2189
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16094
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1271
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05561
(425.55, 9.73, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92423
