¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
­ (417.60, 13.24, 328.03) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.832909
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.865314
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.026589
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.195665
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.373077
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.559367
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.755138
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.924568
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07537
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23285
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39739
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56939
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74933
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93766
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13492
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34165
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64872
(417.69, 13.25, 327.91) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.06996
(417.69, 13.25, 327.91) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.13462
(417.69, 13.25, 327.91) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.14871
(417.69, 13.25, 327.91) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.16599
è(417.69, 13.25, 327.91) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.18645
(417.69, 13.25, 327.91) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.21014
(417.69, 13.25, 327.91) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.23706
(417.69, 13.25, 327.91) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.26725
(417.69, 13.25, 327.91) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.30074
(417.69, 13.25, 327.91) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 6.481899
(417.69, 13.25, 327.91) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 6.587038
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.602686
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.752304
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.908962
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.073128
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.245318
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.426022
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.615816
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.815411
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.989872
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14443
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30585
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47459
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65108
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83576
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0291
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23173
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70969
(417.69, 13.25, 327.91) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.20338
(417.69, 13.25, 327.91) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.26882
(417.69, 13.25, 327.91) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.28327
(417.69, 13.25, 327.91) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.30092
(417.69, 13.25, 327.91) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.3218
(417.69, 13.25, 327.91) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.34592
(417.69, 13.25, 327.91) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.37331
(417.69, 13.25, 327.91) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.404
(417.69, 13.25, 327.91) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.43801
(417.69, 13.25, 327.91) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 6.434728
(417.69, 13.25, 327.91) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 6.538089
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.497591
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.643044
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.795308
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.954771
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.12198
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.29738
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.481573
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.675095
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.878668
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05894
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21742
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38302
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55623
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73737
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92703
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2815
ñ(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77287
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.42065
(417.69, 13.25, 327.91) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.40847
(417.69, 13.25, 327.91) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.42329
(417.69, 13.25, 327.91) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.44135
(417.69, 13.25, 327.91) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.46265
(417.69, 13.25, 327.91) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.48724
(417.69, 13.25, 327.91) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.51512
(417.69, 13.25, 327.91) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.54632
(417.69, 13.25, 327.91) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.58088
(417.69, 13.25, 327.91) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 6.388885
(417.69, 13.25, 327.91) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 6.490531
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.39589
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.537382
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.68545
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.840487
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.002937
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.173313
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.352101
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.539891
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.737308
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.945082
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.132
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29464
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46459
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64241
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88675
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34152
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83839
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.63651
(417.69, 13.25, 327.91) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.55376
(417.69, 13.25, 327.91) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.56898
(417.69, 13.25, 327.91) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.58745
(417.69, 13.25, 327.91) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.60921
(417.69, 13.25, 327.91) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.63428
(417.69, 13.25, 327.91) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.66267
(417.69, 13.25, 327.91) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.69443
(417.69, 13.25, 327.91) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.72957
(417.69, 13.25, 327.91) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 6.390003
(417.69, 13.25, 327.91) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 6.444328
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.420831
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.533845
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.651604
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.77445
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.902576
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.053539
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.227229
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.40956
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.601204
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.802729
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01486
ê(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20924
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37618
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55082
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94389
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40367
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90618
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45757
(417.69, 13.25, 327.91) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.7049
(417.69, 13.25, 327.91) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.72053
(417.69, 13.25, 327.91) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.73946
(417.69, 13.25, 327.91) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.76169
(417.69, 13.25, 327.91) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.78727
(417.69, 13.25, 327.91) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.8162
(417.69, 13.25, 327.91) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.84853
(417.69, 13.25, 327.91) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.88427
(417.69, 13.25, 327.91) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 6.497006
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.347486
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.45702
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.571192
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.690152
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.814237
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.943727
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.078835
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.219912
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.367278
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.521365
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.682474
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.871431
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08824
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2909
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57624
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00296
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46794
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97637
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53452
(417.69, 13.25, 327.91) (407.04, 10.23, 298.37) (0.61, 0.87, 0.61) Tools 15.3491
(417.69, 13.25, 327.91) (407.04, 10.23, 298.37) (0.61, 0.87, 0.61) Tools 15.34239
(417.69, 13.25, 327.91) (407.04, 10.23, 298.37) (0.61, 0.87, 0.61) Tools 15.33869
(417.69, 13.25, 327.91) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.92032
(417.69, 13.25, 327.91) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.94642
(417.69, 13.25, 327.91) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.97592
(417.69, 13.25, 327.91) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.00885
(417.69, 13.25, 327.91) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.04523
(417.69, 13.25, 327.91) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 6.608941
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.383846
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.494543
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.6099
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.730146
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.855563
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.986389
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.123011
è(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.265625
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.414634
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.570444
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.733376
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.903956
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08262
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25574
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61329
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06406
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53445
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.049
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61423
(417.69, 13.25, 327.91) (407.06, 10.23, 299.05) (0.61, 0.87, 0.61) Tools 14.90762
(417.69, 13.25, 327.91) (407.06, 10.23, 299.05) (0.61, 0.87, 0.61) Tools 14.85302
(417.69, 13.25, 327.91) (407.06, 10.23, 299.05) (0.61, 0.87, 0.61) Tools 14.84939
(417.69, 13.25, 327.91) (407.06, 10.23, 299.05) (0.61, 0.87, 0.61) Tools 14.84865
(417.69, 13.25, 327.91) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.11198
(417.69, 13.25, 327.91) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.14208
(417.69, 13.25, 327.91) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.17564
(417.69, 13.25, 327.91) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.21269
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.314154
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.421553
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.533423
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.650031
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.771618
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.898378
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.030686
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.168797
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.313045
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.463762
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.621346
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.786228
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.958832
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11946
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27161
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44759
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97419
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5591
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12417
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6967
(417.69, 13.25, 327.91) (407.06, 10.23, 299.05) (0.61, 0.87, 0.61) Tools 14.76638
(417.69, 13.25, 327.91) (407.06, 10.23, 299.05) (0.61, 0.87, 0.61) Tools 14.75985
(417.69, 13.25, 327.91) (407.06, 10.23, 299.05) (0.61, 0.87, 0.61) Tools 14.7562
(417.69, 13.25, 327.91) (407.06, 10.23, 299.05) (0.61, 0.87, 0.61) Tools 14.75543
(417.69, 13.25, 327.91) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.28421
(417.69, 13.25, 327.91) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.31494
(417.69, 13.25, 327.91) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.34916
(417.69, 13.25, 327.91) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.38692
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.352032
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.460579
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.573699
Û(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.691595
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.814548
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.942775
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.076604
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.216274
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.3622
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.514709
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.674188
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.84103
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.990086
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13644
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28917
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44863
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79792
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36339
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99381
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7009
(417.69, 13.25, 327.91) (407.06, 10.23, 299.05) (0.61, 0.87, 0.61) Tools 14.8145
(417.69, 13.25, 327.91) (407.06, 10.23, 299.05) (0.61, 0.87, 0.61) Tools 14.82943
(417.69, 13.25, 327.91) (407.06, 10.23, 299.05) (0.61, 0.87, 0.61) Tools 14.8473
(417.69, 13.25, 327.91) (407.06, 10.23, 299.05) (0.61, 0.87, 0.61) Tools 14.8681
(417.69, 13.25, 327.91) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.46337
(417.69, 13.25, 327.91) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.49476
(417.69, 13.25, 327.91) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.52968
(417.69, 13.25, 327.91) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.56817
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.391194
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.50099
(417.69, 13.25, 327.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.615388
