¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
—(380.82, 7.46, 346.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.76852
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.07303
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.331295
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.616136
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.929197
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.274857
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.653563
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.058715
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.505568
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.006763
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.59992
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25736
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01379
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89317
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92789
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16284
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66202
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.51999
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.8825
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.98667
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.626338
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.837854
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.067119
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.325992
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.610304
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.92279
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.267776
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.644063
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.044626
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.489816
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.990849
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.584788
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24004
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99378
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86978
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89423
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12955
„(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.62127
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.46893
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.81668
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.89863
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.621381
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.832469
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.06145
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.320729
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.604525
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.916423
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.260738
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.632646
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.030702
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.474265
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.975152
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.569874
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22298
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97406
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84675
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85817
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0968
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58117
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.41872
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.75202
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.81226
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.616467
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.827158
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.056675
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.315473
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.5988
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.91013
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.253736
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.620295
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.016969
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.458944
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.959591
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.553559
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20617
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95464
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82406
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82264
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06457
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54174
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.36939
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.68851
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.7275
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.611607
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.821931
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.051881
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.310303
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.593112
†(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.903856
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.244232
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.608118
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.003435
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.443791
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.944201
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.536007
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1896
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93551
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79555
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78771
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03286
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.50296
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.3209
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.62617
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.64439
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.606839
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.816772
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.047184
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.305138
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.587432
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.897499
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.234448
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.596106
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.990082
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.428907
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.928934
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.518613
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1733
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91668
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69203
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75333
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00168
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46485
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.27328
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.56496
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.56286
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.602147
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.811669
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.042492
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.300055
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.581851
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.88871
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.224737
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.584229
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.976901
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.414215
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.913846
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.501383
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15724
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89815
‚(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57477
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7195
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96366
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41946
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.2265
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.5049
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.48291
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.597517
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.806681
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.037852
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.294958
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.575854
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.880011
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.215143
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.572559
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.96395
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.399722
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.89889
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.484334
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14144
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82723
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49209
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68623
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92577
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37087
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.18057
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.44596
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.40455
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.592933
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.801728
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.033251
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.289937
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.568002
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.871373
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.205608
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.561036
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.951198
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.385458
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.884069
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.467494
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1259
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7556
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41127
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65352
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88835
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3231
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.13549
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.38816
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.32776
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.588457
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.796873
‚(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.028673
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.284385
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.56025
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.862857
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.196168
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.549706
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.938597
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.371443
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.869419
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.450788
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11062
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68556
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33227
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62138
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85136
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27622
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.09125
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.33147
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.25254
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.58401
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.792086
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.024152
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.277348
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.552556
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.854403
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.18683
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.538551
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.92619
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.3576
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.854915
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.434286
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05314
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61701
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25507
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58977
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78967
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23021
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.04786
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.27591
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.17889
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.579677
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.787354
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.019067
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.270399
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.54494
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.846022
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.177614
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.527562
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.914014
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.344017
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.84056
ƒ(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.417965
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02964
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54998
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17956
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55873
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68601
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18503
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.0053
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.22145
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.10672
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.57539
(380.79, 7.46, 346.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.782722
