¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Í (373.39, 8.82, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.55774
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29969
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85351
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.34457
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.55154
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.49382
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.82501
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.291002
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.422564
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.563367
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.714379
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.876711
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.050691
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.240236
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.451661
ø(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.68283
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.941711
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.226576
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.543998
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.900894
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.451567
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.997956
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.621911
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30674
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09701
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02109
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11586
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43312
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.00529
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.3332
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.71448
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.43899
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.87415
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.29997
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.432138
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.573609
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.725361
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.888457
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.063209
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.254817
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.467503
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.700708
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.961323
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.248183
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.568133
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.017328
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.500454
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.05351
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.683683
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37617
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1777
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.116
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22904
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57042
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.16188
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.32456
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.88237
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.3884
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.8094
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.309141
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.441932
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.584089
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.736599
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.900361
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.07603
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.269714
÷(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.483692
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.71896
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.981349
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.270255
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.592775
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.056714
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.550339
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.110218
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.745474
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4473
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26041
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21337
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34536
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71182
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23214
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.31865
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.05536
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.34195
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.74978
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.318519
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.451947
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.594806
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.748096
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.912545
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.089158
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.284929
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.500231
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.737584
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.00179
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.29279
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.61793
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.101754
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.601184
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.168143
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.808663
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52008
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34516
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31328
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46492
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85739
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.22932
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.31538
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.0673
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.29959
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.69525
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.328103
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.462184
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.605763
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.759851
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.925011
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.102594
ì(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.300465
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.517122
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.756582
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.022651
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.315799
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.701007
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.14769
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.65308
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.22726
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.873319
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59458
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43203
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41582
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58778
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00731
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.22882
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.31483
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.02612
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.26136
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.64575
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.337893
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.472643
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.616961
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.771865
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.937762
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.116339
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.316322
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.534369
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.775959
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.043934
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.33928
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.738546
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.191845
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.703424
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.285005
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.936925
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66861
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51899
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5202
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71111
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16065
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23069
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.31696
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.98807
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.2272
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.60124
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.347891
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.483325
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.628399
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.78414
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.950796
ç(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.130687
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.332503
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.55197
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.795717
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.065643
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.36324
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.772749
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.230282
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.746893
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.334637
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.991387
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73149
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60235
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61765
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77807
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.24533
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.29032
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.43265
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.22535
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.3227
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.69518
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.358096
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.494231
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.64008
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.796636
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.964122
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.145906
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.349009
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.569931
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.81586
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.087781
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.382407
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.807551
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.269413
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.791219
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.385246
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04702
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79582
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68668
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7176
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8468
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35267
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.35542
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.59262
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.51625
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.45283
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.81617
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.368511
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.505363
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.652003
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.809289
è(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.977732
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.161423
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.365842
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.588254
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.836387
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.110351
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.415104
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.842969
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.309284
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.836369
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.436861
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10386
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86159
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77304
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82008
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91734
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44922
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.42346
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.75746
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.68571
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.57126
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.93255
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.379135
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.51672
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.66417
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.82221
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.991633
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.17724
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.383006
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.60694
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.857304
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.133358
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.448286
(373.71, 8.84, 336.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.879025
