¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ˆ (379.64, 14.23, 268.00) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 12.70046
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.824645
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.259909
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.353069
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.929431
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57106
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30666
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20398
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23917
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39765
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70898
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.28683
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.14424
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.27797
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.10114
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.7772
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.999806
ß(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.238682
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.498685
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.785013
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.094343
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.434746
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.815835
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.250058
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.737432
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.91458
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55421
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29276
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18773
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21277
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36977
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67572
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.2593
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.10079
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.23111
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.0608
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.772401
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.994082
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.232464
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.49191
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.777797
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.086422
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.426013
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.807094
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.240286
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.726752
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.275536
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53755
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27896
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17165
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18671
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34245
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64315
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.23551
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.05851
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.19846
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.02212
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.767633
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.988422
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.226315
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.485208
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.770669
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.078598
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.417387
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.798423
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.230592
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.716164
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.263537
Ş(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.872372
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26531
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15569
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16102
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31558
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.61123
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.21244
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.01745
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.16967
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.18345
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.762899
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.982823
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.220235
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.478579
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.763628
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.070872
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.408873
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.789822
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.220981
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.705664
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.251642
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.857168
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.53562
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13986
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1357
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28557
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.19005
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.97751
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.14218
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.63716
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.758197
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.977287
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.214221
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.472134
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.756679
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.063245
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.400467
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.781295
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.211448
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.695255
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.239851
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.842175
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.51861
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12418
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11074
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25602
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54943
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.16832
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.93879
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.7783
µ(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.60706
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.753529
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.971814
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.208278
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.46625
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.74982
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.055721
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.392266
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.772838
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.202001
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.684942
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.22817
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.827393
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.50265
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.31967
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08617
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22689
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.52474
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.14105
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.90124
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.93713
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.57368
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.748786
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.966405
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.202405
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.460421
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.743052
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.048297
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.384326
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.764458
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.192636
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.674722
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.216598
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.81282
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.48689
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.30163
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.25336
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.33091
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.50363
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.11114
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.85983
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.91226
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.54483
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.743851
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.961062
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.196604
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.454648
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.736379
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.040973
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.376491
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.756153
Ÿ(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.183359
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.664598
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.205135
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.798464
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.47149
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.28377
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.23287
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.30755
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.55991
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.07305
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.81571
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.88223
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.51754
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.738975
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.955786
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.190874
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.448933
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.729797
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.033755
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.368759
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.747925
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.174169
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.65457
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.193785
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.784317
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.4563
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.26609
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.21261
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.2852
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.53391
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.04185
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.78506
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.85457
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.49177
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.73416
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.950574
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.185216
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.443274
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.723311
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.026639
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.361134
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.739775
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.165066
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.644643
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.182547
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.770388
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.44126
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.24859
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.19258
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.2632
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.50848
 (380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.01118
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.75548
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.82957
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.46754
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.729408
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.945431
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.179634
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.437675
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.716918
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.019629
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.353613
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.731705
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.156066
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.634816
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.171033
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.756675
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.42638
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.23128
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.17278
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.24153
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.48363
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.98106
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.72697
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.80582
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.44485
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.724717
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.940355
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.174125
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.432136
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.710621
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.012725
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.346201
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.723713
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.147491
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.62509
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.159185
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.743178
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.41166
(380.03, 14.14, 266.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.21416
