¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
³(417.18, 14.61, 315.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.34476
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49284
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08702
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.86878
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.326968
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.492833
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.666585
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.851223
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.047791
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.257434
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.487887
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.74031
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.011925
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.304983
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.622049
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.871393
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.136431
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.750035
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61585
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34339
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90985
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43251
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00579
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51329
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02799
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5864
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18371
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79339
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.340113
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.517477
·(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.692641
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.878878
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.077194
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.288756
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.521889
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.776747
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.05115
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.347256
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.667737
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.956173
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.226622
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.960244
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86607
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49571
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97967
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50873
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0894
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59432
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11778
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6836
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28438
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90236
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.02982
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.353606
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.537652
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.719337
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.90722
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.107315
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.320812
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.556684
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.814099
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.091287
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.390582
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.714621
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.043618
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.381729
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17967
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07886
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56198
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0518
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58753
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17579
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67649
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21095
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78452
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38902
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0157
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.88503
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.367402
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.552371
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.746654
¹(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.936234
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.138165
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.353712
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.592289
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.852343
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.132442
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.434975
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.762677
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.118724
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.575618
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36823
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28868
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65496
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12622
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66886
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25832
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76168
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30765
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88928
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49777
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13364
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.82728
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.381609
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.567462
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.765855
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.965939
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.169775
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.387389
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.628769
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.89147
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.174597
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.480473
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.811956
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.172246
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.74433
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55138
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39556
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76534
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.203
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75287
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34018
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85004
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40331
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99798
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.61078
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25622
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.96073
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.396142
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.582939
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.782359
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.995652
¸(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.202128
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.421891
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.666088
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.931563
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.217731
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.52708
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.867043
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.26958
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.905497
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74106
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5023
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87943
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28457
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83955
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42505
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94161
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50251
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11075
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72819
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.37576
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.05515
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.411045
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.598819
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.799286
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.013713
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.23525
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.457216
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.704199
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.972565
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.261924
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.591198
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.967072
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.379254
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07206
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93767
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61248
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99727
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41086
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92902
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51294
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03653
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60534
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22529
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82882
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.45956
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.1461
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.426302
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.615067
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.816602
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.032244
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.263448
·(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.493383
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.743256
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.014525
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.333498
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.685296
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.069967
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.502868
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24422
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14155
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72632
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.119
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54146
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02135
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60387
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13486
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71191
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33597
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90984
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.5472
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.24126
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.441905
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.631689
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.834354
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.051207
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.28376
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.530358
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.788603
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.092213
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.422165
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.782008
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.175768
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.658375
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42228
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35302
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84381
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24483
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67648
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14236
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69809
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23526
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81597
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44916
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.00697
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.63877
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.3407
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.457898
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.648715
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.852514
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.07066
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.304582
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.566752
º(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.865837
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.175941
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.513256
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.88136
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.284679
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.818995
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60764
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57244
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96516
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37486
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81616
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29282
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79295
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33473
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92381
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.56657
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12267
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.73437
(416.30, 14.65, 314.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.44461
