¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ß(442.89, 14.85, 257.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.087839
(442.17, 14.94, 256.73) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 11.42851
(442.17, 14.94, 256.73) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 11.27273
(442.17, 14.94, 256.73) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 11.19636
(442.17, 14.94, 256.73) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 11.14216
(442.17, 14.94, 256.73) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 11.13673
(442.17, 14.94, 256.73) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 11.15384
(442.17, 14.94, 256.73) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 11.20997
(442.17, 14.94, 256.73) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 11.31011
(442.17, 14.94, 256.73) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 11.45648
(442.17, 14.94, 256.73) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 11.74493
(442.17, 14.94, 256.73) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 13.75853
(442.17, 14.94, 256.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.617773
(442.17, 14.94, 256.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.814555
(442.17, 14.94, 256.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.026858
(442.17, 14.94, 256.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.256511
(442.17, 14.94, 256.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.505709
(442.17, 14.94, 256.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.776921
(442.17, 14.94, 256.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.073197
(442.17, 14.94, 256.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.39801
(442.17, 14.94, 256.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.755739
(442.17, 14.94, 256.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.151464
(442.17, 14.94, 256.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.591539
(442.17, 14.94, 256.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.043542
(442.17, 14.94, 256.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.485638
(442.17, 14.94, 256.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00359
ß(442.17, 14.94, 256.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55038
(442.17, 14.94, 256.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02515
(442.17, 14.94, 256.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52442
(442.17, 14.94, 256.73) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 11.5317
(442.17, 14.94, 256.73) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 11.37326
(442.17, 14.94, 256.73) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 11.28855
(442.17, 14.94, 256.73) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 11.22908
(442.17, 14.94, 256.73) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 11.22364
(442.17, 14.94, 256.73) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 11.23759
(442.17, 14.94, 256.73) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 11.29461
(442.17, 14.94, 256.73) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 11.39293
(442.17, 14.94, 256.73) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 11.5372
(442.17, 14.94, 256.73) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 11.82006
(442.17, 14.94, 256.73) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 14.20499
(442.17, 14.94, 256.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.613964
(442.17, 14.94, 256.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.810467
(442.17, 14.94, 256.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.02246
(442.17, 14.94, 256.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.251733
(442.17, 14.94, 256.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.500521
(442.17, 14.94, 256.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.771266
(442.17, 14.94, 256.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.066988
(442.17, 14.94, 256.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.391243
(442.17, 14.94, 256.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.748257
(442.17, 14.94, 256.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.143169
(442.17, 14.94, 256.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.582264
(442.17, 14.94, 256.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.036371
(442.17, 14.94, 256.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.477718
(442.17, 14.94, 256.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.977606
(442.17, 14.94, 256.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52493
(442.17, 14.94, 256.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97674
(442.17, 14.94, 256.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47146
(442.17, 14.94, 256.73) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 11.63928
(442.17, 14.94, 256.73) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 11.47805
(442.17, 14.94, 256.73) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 11.38457
(442.17, 14.94, 256.73) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 11.31958
(442.17, 14.94, 256.73) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 11.31414
(442.17, 14.94, 256.73) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 11.3248
(442.17, 14.94, 256.73) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 11.38276
(442.17, 14.94, 256.73) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 11.4792
(442.17, 14.94, 256.73) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 11.62134
(442.17, 14.94, 256.73) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 11.89862
(442.17, 14.94, 256.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.68174
(442.17, 14.94, 256.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.610285
(442.17, 14.94, 256.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.80649
(442.17, 14.94, 256.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.018184
(442.17, 14.94, 256.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.24712
(442.17, 14.94, 256.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.495478
(442.17, 14.94, 256.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.765807
(442.17, 14.94, 256.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.061011
(442.17, 14.94, 256.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.384669
(442.17, 14.94, 256.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.74101
ã(442.17, 14.94, 256.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.135143
(442.17, 14.94, 256.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.573351
(442.17, 14.94, 256.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.029758
(442.17, 14.94, 256.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.470444
(442.17, 14.94, 256.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.958356
(442.17, 14.94, 256.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48197
(442.17, 14.94, 256.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92993
(442.17, 14.94, 256.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42024
(442.17, 14.94, 256.73) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 11.7559
(442.17, 14.94, 256.73) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 11.58726
(442.17, 14.94, 256.73) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 11.48457
(442.17, 14.94, 256.73) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 11.41441
(442.17, 14.94, 256.73) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 11.40834
(442.17, 14.94, 256.73) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 11.41558
(442.17, 14.94, 256.73) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 11.47451
(442.17, 14.94, 256.73) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 11.56903
(442.17, 14.94, 256.73) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 11.71025
(442.17, 14.94, 256.73) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 11.98643
(442.17, 14.94, 256.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.45267
(442.17, 14.94, 256.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.606718
(442.17, 14.94, 256.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.802691
(442.17, 14.94, 256.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.014046
(442.17, 14.94, 256.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.242631
(442.17, 14.94, 256.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.490634
(442.17, 14.94, 256.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.760512
(442.17, 14.94, 256.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.055234
(442.17, 14.94, 256.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.378335
(442.17, 14.94, 256.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.73403
(442.17, 14.94, 256.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.127399
(442.17, 14.94, 256.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.564707
(442.17, 14.94, 256.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.023733
(442.17, 14.94, 256.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.463795
(442.17, 14.94, 256.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.951015
(442.17, 14.94, 256.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44045
(442.17, 14.94, 256.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88472
(442.17, 14.94, 256.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37077
(442.17, 14.94, 256.73) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 11.89025
(442.17, 14.94, 256.73) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 11.70107
(442.17, 14.94, 256.73) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 11.58868
(442.17, 14.94, 256.73) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 11.51736
(442.17, 14.94, 256.73) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 11.50639
(442.17, 14.94, 256.73) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 11.51005
(442.17, 14.94, 256.73) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 11.57001
(442.17, 14.94, 256.73) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 11.66255
(442.17, 14.94, 256.73) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 11.80608
(442.17, 14.94, 256.73) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 12.08216
(442.17, 14.94, 256.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.23296
(442.17, 14.94, 256.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.603308
(442.17, 14.94, 256.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.798995
(442.17, 14.94, 256.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.010067
(442.17, 14.94, 256.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.238343
ì(442.17, 14.94, 256.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.485942
(442.17, 14.94, 256.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.755401
(442.17, 14.94, 256.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.049632
(442.17, 14.94, 256.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.3722
(442.17, 14.94, 256.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.727261
(442.17, 14.94, 256.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.119921
(442.17, 14.94, 256.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.556387
(442.17, 14.94, 256.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.018292
(442.17, 14.94, 256.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.457798
(442.17, 14.94, 256.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.944403
(442.17, 14.94, 256.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40033
(442.17, 14.94, 256.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84105
(442.17, 14.94, 256.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32303
(442.17, 14.94, 256.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01927
(442.17, 14.94, 256.73) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 11.81967
(442.17, 14.94, 256.73) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 11.69707
(442.17, 14.94, 256.73) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 11.62453
(442.17, 14.94, 256.73) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 11.60841
(442.17, 14.94, 256.73) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 11.60834
(442.17, 14.94, 256.73) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 11.66938
(442.17, 14.94, 256.73) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 11.75986
(442.17, 14.94, 256.73) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 11.90583
(442.17, 14.94, 256.73) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 12.18187
(442.17, 14.94, 256.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.0222
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.51738
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.885946
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.294217
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.748869
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.258164
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.763857
(441.68, 14.93, 256.29) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 10.19949
(441.68, 14.93, 256.29) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 10.05189
(441.68, 14.93, 256.29) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 9.998528
(441.68, 14.93, 256.29) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 11.04028
(441.68, 14.93, 256.29) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 11.13871
(441.68, 14.93, 256.29) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 11.19263
(441.68, 14.93, 256.29) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 11.20318
(441.68, 14.93, 256.29) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 9.767983
(441.68, 14.93, 256.29) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 9.728784
(441.68, 14.93, 256.29) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 9.691768
(441.68, 14.93, 256.29) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 9.783433
(441.68, 14.93, 256.29) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 9.92067
(441.68, 14.93, 256.29) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 10.21697
(441.68, 14.93, 256.29) (432.24, 8.60, 233.95) (2.32, 1.85, 2.92) Tools 15.34195
(441.68, 14.93, 256.29) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 15.75599
(441.68, 14.93, 256.29) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 15.62817
(441.68, 14.93, 256.29) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 15.97208
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.514309
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.882546
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.290443
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.744652
ÿ(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.253412
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.776484
(441.68, 14.93, 256.29) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 10.23218
(441.68, 14.93, 256.29) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 9.938481
(441.68, 14.93, 256.29) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 9.791203
(441.68, 14.93, 256.29) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 9.689615
(441.68, 14.93, 256.29) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 9.639337
(441.68, 14.93, 256.29) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 9.598138
(441.68, 14.93, 256.29) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 9.594879
(441.68, 14.93, 256.29) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 9.601078
(441.68, 14.93, 256.29) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 9.63926
(441.68, 14.93, 256.29) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 9.694647
(441.68, 14.93, 256.29) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 9.794195
(441.68, 14.93, 256.29) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 9.929077
(441.68, 14.93, 256.29) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 10.2157
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.512051
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.878857
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.286316
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.740057
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.24826
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.789227
(441.68, 14.93, 256.29) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 10.26882
(441.68, 14.93, 256.29) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 9.961476
(441.68, 14.93, 256.29) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 9.809939
(441.68, 14.93, 256.29) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 9.708025
(441.68, 14.93, 256.29) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 9.655633
(441.68, 14.93, 256.29) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 9.61434
(441.68, 14.93, 256.29) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 9.60966
(441.68, 14.93, 256.29) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 9.615914
(441.68, 14.93, 256.29) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 9.652887
(441.68, 14.93, 256.29) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 9.708458
(441.68, 14.93, 256.29) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 9.806655
(441.68, 14.93, 256.29) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 9.939037
(441.68, 14.93, 256.29) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 10.21541
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.511529
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.875763
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.281876
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.735083
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.24267
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.802092
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27356
(441.68, 14.93, 256.29) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 9.987109
(441.68, 14.93, 256.29) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 9.830896
(441.68, 14.93, 256.29) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 9.728615
(441.68, 14.93, 256.29) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 9.673911
(441.68, 14.93, 256.29) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 9.632514
(441.68, 14.93, 256.29) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 9.626292
(441.68, 14.93, 256.29) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 9.632609
(441.68, 14.93, 256.29) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 9.668282
(441.68, 14.93, 256.29) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 9.724064
(441.68, 14.93, 256.29) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 9.820824
÷(441.68, 14.93, 256.29) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 9.950562
(441.68, 14.93, 256.29) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 10.2161
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.510748
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.874897
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.273405
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.729759
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.236661
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.808121
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26995
(441.68, 14.93, 256.29) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 10.01541
(441.68, 14.93, 256.29) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 9.854095
(441.68, 14.93, 256.29) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 9.751406
(441.68, 14.93, 256.29) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 9.694191
(441.68, 14.93, 256.29) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 9.652678
(441.68, 14.93, 256.29) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 9.644789
(441.68, 14.93, 256.29) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 9.651176
(441.68, 14.93, 256.29) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 9.685458
(441.68, 14.93, 256.29) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 9.741475
(441.68, 14.93, 256.29) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 9.836709
(441.68, 14.93, 256.29) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 9.963652
(441.68, 14.93, 256.29) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 10.21778
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.509702
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.873744
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.263767
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.71585
