¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
„(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.31696
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.277665
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.628131
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.021535
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.466074
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.797899
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.135029
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.488542
†(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.875931
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.302275
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.773669
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29749
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62819
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47441
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14957
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.81439
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.76165
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.2236
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.43481
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.241974
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.588173
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.976499
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.415001
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.80665
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.137901
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.491663
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.879348
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.300776
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.757229
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26294
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68654
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4807
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18395
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.79469
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.73702
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.19207
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.39295
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.206305
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.548275
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.931526
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.363972
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.815563
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.140967
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.484098
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.858807
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.270059
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.723307
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24621
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74294
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48549
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20339
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77451
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.71188
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.15986
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.3502
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.170684
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.508418
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.886693
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.313178
ƒ(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.732283
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.118301
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.458994
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.831329
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.23986
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.690025
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30111
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79727
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4887
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1865
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.75397
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.68623
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.12702
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.30665
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.135093
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.468667
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.822296
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.177135
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.572454
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.095628
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.434296
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.80434
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.210221
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.65733
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35502
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84948
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49037
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16931
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.73294
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.66008
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.09352
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.26225
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.099566
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.390053
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.698464
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.039594
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.418839
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.989059
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.410053
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.777791
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.181098
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.625207
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40787
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8995
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4905
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15175
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.71158
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.63343
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.05938
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.21703
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.011229
€(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.281631
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.578843
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.907004
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.271116
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.774405
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.386219
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.751784
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.152519
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.593678
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45955
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94721
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48912
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1339
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.6898
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.60629
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.02466
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.17105
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.915543
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.176709
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.46329
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.779202
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.129025
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.569924
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.266295
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.726183
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.124435
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.562708
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51008
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99262
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5075
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10846
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.6676
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.57868
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.98935
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.12428
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.822746
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.07512
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.351623
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.655913
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.992178
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.375016
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.033509
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.701051
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.096871
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.532365
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5594
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01736
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52462
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.078
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.64503
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.5506
…(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.95344
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.07677
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.732727
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.976707
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.243651
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.536877
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.860425
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.219159
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.812517
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.556231
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.069828
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.502587
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60746
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01926
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54012
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04717
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.6221
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.52203
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.91697
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.02855
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.645397
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.881393
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.139202
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.421964
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.733436
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.078099
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.60238
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.303944
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.043299
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.477989
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63779
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01972
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.554
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01602
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.59879
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.49302
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.8799
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.97961
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.560657
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.789021
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.038168
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.310998
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.611014
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.942393
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.402411
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.065094
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.859974
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.513781
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64892
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01873
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56627
ƒ(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98454
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.57512
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.46362
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.84232
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.92998
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.475842
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.699476
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.940343
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.203738
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.492912
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.811762
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.211947
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.838709
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.586585
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.533957
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6585
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01628
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57687
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96012
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.55109
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.43376
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.80423
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.87966
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.3904
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.610717
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.845643
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.100074
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.37897
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.685925
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.030339
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.62386
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.328598
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.302046
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6665
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01242
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58583
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94586
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.52676
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.40349
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.76559
(341.57, 7.24, 379.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.82872
