¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Æ(349.58, 6.99, 363.59) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.18332
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.416087
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.361356
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.834953
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.367359
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.970053
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65792
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45011
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34995
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32131
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24775
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05524
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.41123
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.62826
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.171901
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.440546
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.735011
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.059135
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.417552
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.363885
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.83775
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.370537
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.973663
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66205
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45488
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33835
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30478
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24747
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05339
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.91877
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.61673
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.172809
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.441536
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.7361
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.060337
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.418887
Ù(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.366238
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.840432
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.373527
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.977055
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66597
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4594
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34315
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31039
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26638
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07456
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.71829
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.60414
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.173626
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.442431
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.737083
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.061421
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.420087
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.368443
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.842883
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.376299
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.980254
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66959
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46362
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34793
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31593
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28632
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09685
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.65074
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.59054
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.174353
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.443226
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.737956
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.062385
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.421157
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.370503
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.845224
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.378883
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.983235
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.673
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46758
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35259
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32654
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30725
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12027
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.58451
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.57595
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.174986
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.443921
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.73872
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.063228
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.422091
Ó(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.37242
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.847334
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.381312
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.98597
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67616
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47122
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35721
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35364
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3292
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.29175
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.51953
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.56033
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.175532
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.444517
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.739375
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.063952
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.422895
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.37419
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.849298
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.383553
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.988517
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67905
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4746
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36176
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38043
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35213
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46861
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.45587
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.54373
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.175986
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.445014
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.739923
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.064555
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.423563
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.822619
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.851124
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.385578
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.990811
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6817
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47764
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36626
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40689
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37611
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64931
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.3935
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.52612
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.176351
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.445412
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.740359
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.065037
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.424098
Î(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.823215
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.852773
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.387443
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.992919
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68412
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48044
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37065
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43301
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40111
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.83398
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.33241
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.50753
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.176621
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.445709
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.740686
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.065398
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.4245
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.823662
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.85422
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.389089
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.994802
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68628
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48295
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.375
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45879
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53539
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08298
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.29492
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.48797
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.176802
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.445908
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.740903
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.065639
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.424764
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.823958
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.855518
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.390539
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.996436
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6882
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48514
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37926
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48425
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69354
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09414
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.35971
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.46743
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.176893
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.445965
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.740671
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.065058
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.423765
Ì(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.822992
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.856633
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.391827
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.997897
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68981
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48709
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39802
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50933
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72834
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.15072
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.41858
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.44591
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.17605
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.444813
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.739406
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.063662
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.422218
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.822221
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.8576
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.392883
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.999099
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69123
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48867
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41729
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51213
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73413
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.20829
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.41164
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.42349
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.174908
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.443562
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.738031
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.062145
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.421311
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.821293
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.858377
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.393738
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00009
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69237
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41885
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51397
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7398
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2668
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.40618
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.40009
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.173676
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.442215
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.736551
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.060688
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.420345
Ç(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.820217
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.858997
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.394445
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00091
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69328
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49106
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42005
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5154
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74536
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.32636
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.40216
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.36012
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.172355
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.440769
(349.57, 7.01, 363.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.734962
