¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
õ(353.03, 9.41, 316.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.66709
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.488748
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.673549
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.869301
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.076933
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.278348
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00049
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22999
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37144
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51896
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67282
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83336
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00103
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17616
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35925
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55069
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83327
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37481
†(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15318
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31077
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47477
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14141
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.20357
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.58202
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.23208
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.898119
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.050152
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.210512
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.37979
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.558722
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.74809
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.948773
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.852316
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.505665
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08926
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22639
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36931
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51841
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67394
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8363
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00584
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18302
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36819
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82009
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35525
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93385
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03336
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29436
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11328
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.20522
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.56466
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.34971
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.807344
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.954916
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.110461
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.274542
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.447855
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.631185
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.825324
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.206118
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.057079
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.74256
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08678
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22545
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36999
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52076
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67811
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84239
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01396
€(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25045
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80837
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33751
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91438
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55064
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27161
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08783
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.20966
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.55098
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.47486
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.71947
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.862751
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.013706
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.172856
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.340837
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.518433
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.706333
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.905463
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.648607
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.270027
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.952426
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08698
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22722
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37348
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52611
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68539
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85167
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24121
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79754
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32157
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89688
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5314
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25125
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06508
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21317
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.5409
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.60775
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.66803
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.795156
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.92863
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.074541
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.237502
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.4096
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.591595
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.784324
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.275146
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.840944
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.491809
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.9537
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08992
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2319
„(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38001
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53454
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72929
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23333
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78457
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3074
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88136
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51426
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23327
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04495
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.20077
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.53446
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.70134
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.619884
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.744959
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.876161
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.014
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.158892
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.311369
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.480942
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.667593
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.865385
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.449686
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.040956
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.723224
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.957724
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09567
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23949
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38957
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72334
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22683
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77322
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29498
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86775
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4993
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21763
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.02753
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.18715
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.53163
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.67457
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.573013
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.696046
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.825109
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.960628
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.103075
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.252894
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.410669
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.576951
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.752418
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.09149
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.630879
ƒ(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.249241
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.830456
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.964557
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10438
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26071
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71866
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22165
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76349
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28435
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85613
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48645
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20438
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0127
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.16223
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.5324
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.66125
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.52738
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.648456
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.775439
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.908783
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.048846
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.196111
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.351166
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.51455
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.68688
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.979112
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.293509
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.819303
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.466629
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.838343
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.974301
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2575
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71515
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21781
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75534
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27549
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84639
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47574
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19345
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99006
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14017
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.53679
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.65453
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.482952
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.602137
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.727143
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.85832
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.996109
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.140961
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.293365
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.453933
…(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.668272
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.97739
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.291616
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.633375
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.015629
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.693909
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.849131
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25547
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71292
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21536
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74884
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26838
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83858
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46715
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18486
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96349
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12095
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.54483
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.65445
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.439737
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.557082
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.68016
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.809266
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.944822
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.087337
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.237259
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.395115
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.669513
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.97624
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.290359
(353.95, 9.55, 316.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.631979
