¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
º(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.44828
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40455
Ú(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09688
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.720204
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.014169
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.336523
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.691505
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.084242
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.515592
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.534655
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02338
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6221
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16502
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46211
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77778
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98295
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16987
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36511
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56925
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85821
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18064
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56776
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9504
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35385
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75656
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17823
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90352
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.713016
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.006299
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.327873
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.681955
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.073648
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.502118
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.959761
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01657
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61444
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24644
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54818
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85495
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03563
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22433
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42146
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70301
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00356
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35964
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75776
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15091
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55638
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9637
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.68994
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.39246
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.705742
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.998336
Å(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.319121
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.672295
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.064491
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.488618
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.94471
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00971
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60671
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28177
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63688
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90814
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09062
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28116
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5552
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84646
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1617
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54559
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95536
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35962
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76021
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45252
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2004
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.698382
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.990281
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.310269
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.662523
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.056486
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.475088
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.92963
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.437634
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5989
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27292
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72822
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9636
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1479
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41437
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69687
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99512
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34375
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73882
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16084
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56696
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22635
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01795
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.71382
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.69094
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.982135
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.301319
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.652646
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.048306
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.461537
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.914529
Ë(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.420705
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59108
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26405
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82231
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02132
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28004
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5543
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84362
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1516
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53286
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93972
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3747
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01065
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84442
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.5221
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.683416
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.973903
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.292274
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.642665
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.03995
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.447967
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.899409
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.403758
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.977131
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25506
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90108
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1519
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41831
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69917
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99564
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33676
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72943
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14871
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80436
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.61945
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33967
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.02784
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.675814
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.965584
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.283136
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.633162
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.029346
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.434378
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.884273
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.386796
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.958987
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24602
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02955
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28852
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56143
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84924
”(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15317
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52912
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93373
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3443
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.39741
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.16586
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.8351
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.668136
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.957183
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.273909
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.625342
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.01707
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.420777
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.869123
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.369825
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.940782
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.59634
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02484
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4299
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70955
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00469
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33817
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72899
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13352
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18465
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.99987
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.65197
(346.16, 6.70, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.17111
(346.30, 6.67, 387.12) (333.39, 1.42, 376.01) (0.81, 2.16, 0.81) Human 2.371291
(346.30, 6.67, 387.12) (333.39, 1.42, 376.01) (0.81, 2.16, 0.81) Human 2.357639
(346.30, 6.67, 387.12) (333.39, 1.42, 376.01) (0.81, 2.16, 0.81) Human 2.344619
(346.30, 6.67, 387.12) (333.39, 1.42, 376.01) (0.81, 2.16, 0.81) Human 2.332211
(346.30, 6.67, 387.12) (333.39, 1.42, 376.01) (0.81, 2.16, 0.81) Human 2.32041
(346.30, 6.67, 387.12) (333.39, 1.42, 376.01) (0.81, 2.16, 0.81) Human 2.309188
(346.30, 6.67, 387.12) (333.39, 1.42, 376.01) (0.81, 2.16, 0.81) Human 2.29854
(346.30, 6.67, 387.12) (333.39, 1.42, 376.01) (0.81, 2.16, 0.81) Human 2.288448
(346.30, 6.67, 387.12) (333.39, 1.42, 376.01) (0.81, 2.16, 0.81) Human 2.278906
(346.30, 6.67, 387.12) (333.39, 1.42, 376.01) (0.81, 2.16, 0.81) Human 2.269899
(346.30, 6.67, 387.12) (333.39, 1.42, 376.01) (0.81, 2.16, 0.81) Human 2.261417
(346.30, 6.67, 387.12) (333.39, 1.42, 376.01) (0.81, 2.16, 0.81) Human 2.253452
(346.30, 6.67, 387.12) (333.39, 1.42, 376.01) (0.81, 2.16, 0.81) Human 2.245991
(346.30, 6.67, 387.12) (333.39, 1.42, 376.01) (0.81, 2.16, 0.81) Human 2.239027
(346.30, 6.67, 387.12) (333.39, 1.42, 376.01) (0.81, 2.16, 0.81) Human 2.232557
(346.30, 6.67, 387.12) (333.39, 1.42, 376.01) (0.81, 2.16, 0.81) Human 2.226632
(346.30, 6.67, 387.12) (333.39, 1.42, 376.01) (0.81, 2.16, 0.81) Human 2.223388
(346.30, 6.67, 387.12) (333.39, 1.42, 376.01) (0.81, 2.16, 0.81) Human 2.223774
(346.30, 6.67, 387.12) (333.39, 1.42, 376.01) (0.81, 2.16, 0.81) Human 2.227807
(346.30, 6.67, 387.12) (333.39, 1.42, 376.01) (0.81, 2.16, 0.81) Human 2.235683
(346.30, 6.67, 387.12) (333.39, 1.42, 376.01) (0.81, 2.16, 0.81) Human 2.247812
(346.30, 6.67, 387.12) (333.39, 1.42, 376.01) (0.81, 2.16, 0.81) Human 2.264939
(346.30, 6.67, 387.12) (333.39, 1.42, 376.01) (0.81, 2.16, 0.81) Human 2.288411
è(346.30, 6.67, 387.12) (333.39, 1.42, 376.01) (0.81, 2.16, 0.81) Human 2.32091
(346.30, 6.67, 387.12) (333.39, 1.42, 376.01) (0.81, 2.16, 0.81) Human 2.369308
(346.30, 6.67, 387.12) (333.39, 1.42, 376.01) (0.81, 2.16, 0.81) Human 2.485011
(346.30, 6.67, 387.12) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 21.98467
(346.30, 6.67, 387.12) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 21.26192
(346.30, 6.67, 387.12) (333.39, 1.42, 376.01) (0.81, 2.16, 0.81) Human 2.411681
(346.30, 6.67, 387.12) (333.39, 1.42, 376.01) (0.81, 2.16, 0.81) Human 2.397224
(346.30, 6.67, 387.12) (333.39, 1.42, 376.01) (0.81, 2.16, 0.81) Human 2.383434
(346.30, 6.67, 387.12) (333.39, 1.42, 376.01) (0.81, 2.16, 0.81) Human 2.370294
(346.30, 6.67, 387.12) (333.39, 1.42, 376.01) (0.81, 2.16, 0.81) Human 2.35779
(346.30, 6.67, 387.12) (333.39, 1.42, 376.01) (0.81, 2.16, 0.81) Human 2.3459
(346.30, 6.67, 387.12) (333.39, 1.42, 376.01) (0.81, 2.16, 0.81) Human 2.334612
(346.30, 6.67, 387.12) (333.39, 1.42, 376.01) (0.81, 2.16, 0.81) Human 2.323909
(346.30, 6.67, 387.12) (333.39, 1.42, 376.01) (0.81, 2.16, 0.81) Human 2.313781
(346.30, 6.67, 387.12) (333.39, 1.42, 376.01) (0.81, 2.16, 0.81) Human 2.304209
(346.30, 6.67, 387.12) (333.39, 1.42, 376.01) (0.81, 2.16, 0.81) Human 2.295189
(346.30, 6.67, 387.12) (333.39, 1.42, 376.01) (0.81, 2.16, 0.81) Human 2.286706
(346.30, 6.67, 387.12) (333.39, 1.42, 376.01) (0.81, 2.16, 0.81) Human 2.278748
(346.30, 6.67, 387.12) (333.39, 1.42, 376.01) (0.81, 2.16, 0.81) Human 2.271307
(346.30, 6.67, 387.12) (333.39, 1.42, 376.01) (0.81, 2.16, 0.81) Human 2.264377
(346.30, 6.67, 387.12) (333.39, 1.42, 376.01) (0.81, 2.16, 0.81) Human 2.257969
(346.30, 6.67, 387.12) (333.39, 1.42, 376.01) (0.81, 2.16, 0.81) Human 2.254306
(346.30, 6.67, 387.12) (333.39, 1.42, 376.01) (0.81, 2.16, 0.81) Human 2.254803
(346.30, 6.67, 387.12) (333.39, 1.42, 376.01) (0.81, 2.16, 0.81) Human 2.259489
(346.30, 6.67, 387.12) (333.39, 1.42, 376.01) (0.81, 2.16, 0.81) Human 2.268648
(346.30, 6.67, 387.12) (333.39, 1.42, 376.01) (0.81, 2.16, 0.81) Human 2.282911
(346.30, 6.67, 387.12) (333.39, 1.42, 376.01) (0.81, 2.16, 0.81) Human 2.303504
(346.30, 6.67, 387.12) (333.39, 1.42, 376.01) (0.81, 2.16, 0.81) Human 2.332911
(346.30, 6.67, 387.12) (333.39, 1.42, 376.01) (0.81, 2.16, 0.81) Human 2.377598
(346.30, 6.67, 387.12) (333.39, 1.42, 376.01) (0.81, 2.16, 0.81) Human 2.484704
(346.30, 6.67, 387.12) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 22.63049
(346.30, 6.67, 387.12) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 21.86116
(346.30, 6.67, 387.12) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 21.18196
(346.30, 6.67, 387.12) (333.39, 1.42, 376.01) (0.81, 2.16, 0.81) Human 2.469176
(346.30, 6.67, 387.12) (333.39, 1.42, 376.01) (0.81, 2.16, 0.81) Human 2.453202
(346.30, 6.67, 387.12) (333.39, 1.42, 376.01) (0.81, 2.16, 0.81) Human 2.43799
(346.30, 6.67, 387.12) (333.39, 1.42, 376.01) (0.81, 2.16, 0.81) Human 2.423514
(346.30, 6.67, 387.12) (333.39, 1.42, 376.01) (0.81, 2.16, 0.81) Human 2.40975
(346.30, 6.67, 387.12) (333.39, 1.42, 376.01) (0.81, 2.16, 0.81) Human 2.396678
(346.30, 6.67, 387.12) (333.39, 1.42, 376.01) (0.81, 2.16, 0.81) Human 2.384267
(346.30, 6.67, 387.12) (333.39, 1.42, 376.01) (0.81, 2.16, 0.81) Human 2.372501
(346.30, 6.67, 387.12) (333.39, 1.42, 376.01) (0.81, 2.16, 0.81) Human 2.36137
(346.30, 6.67, 387.12) (333.39, 1.42, 376.01) (0.81, 2.16, 0.81) Human 2.350845
(346.30, 6.67, 387.12) (333.39, 1.42, 376.01) (0.81, 2.16, 0.81) Human 2.340913
(346.30, 6.67, 387.12) (333.39, 1.42, 376.01) (0.81, 2.16, 0.81) Human 2.33157
(346.30, 6.67, 387.12) (333.39, 1.42, 376.01) (0.81, 2.16, 0.81) Human 2.322789
(346.30, 6.67, 387.12) (333.39, 1.42, 376.01) (0.81, 2.16, 0.81) Human 2.314568
(346.30, 6.67, 387.12) (333.39, 1.42, 376.01) (0.81, 2.16, 0.81) Human 2.306889
(346.30, 6.67, 387.12) (333.39, 1.42, 376.01) (0.81, 2.16, 0.81) Human 2.299745
(346.30, 6.67, 387.12) (333.39, 1.42, 376.01) (0.81, 2.16, 0.81) Human 2.295336
(346.30, 6.67, 387.12) (333.39, 1.42, 376.01) (0.81, 2.16, 0.81) Human 2.296019
