¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ã (392.98, 14.71, 307.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46068
(393.15, 14.68, 307.61) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 8.433068
(393.15, 14.68, 307.61) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 8.617983
(393.15, 14.68, 307.61) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 8.812942
(393.15, 14.68, 307.61) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 9.018726
(393.15, 14.68, 307.61) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 9.236196
(393.15, 14.68, 307.61) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 9.466302
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95754
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18456
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42283
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70465
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01239
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35352
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86527
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42074
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.02563
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.27076
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.62367
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.62975
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.492769
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.776619
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.065785
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.29998
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.551779
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.823102
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.116301
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.488229
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.102182
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.258442
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.41028
(393.15, 14.68, 307.61) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 8.984653
(393.15, 14.68, 307.61) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 9.197829
(393.15, 14.68, 307.61) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 9.423248
(393.15, 14.68, 307.61) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 9.661925
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69617
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9109
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13605
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37233
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63443
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93868
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28195
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78806
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33721
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93493
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21788
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.46972
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.47576
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.476902
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.759269
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.05366
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.28694
¹(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.537733
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.808012
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.1
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.431218
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.036432
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.194922
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.344458
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.500819
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.664407
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10608
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44513
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65345
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86651
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08989
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32426
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57045
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86796
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21332
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71406
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25716
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84805
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.16854
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.32216
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.50379
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.46106
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.741879
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.990931
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.274289
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.524153
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.793354
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.084148
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.399202
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.971251
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.133521
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.280834
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.43488
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.596003
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.764688
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27414
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54877
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82431
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04601
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27862
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52289
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80024
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14753
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64319
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18056
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76496
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08507
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.18083
»(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.1868
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.445155
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.724519
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.955587
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.032816
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.510902
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.779101
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.068765
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.382538
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.9066
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.074148
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.219376
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.371149
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.529943
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.696084
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45606
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.376
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65761
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95595
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23535
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47784
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73536
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08459
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57539
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10729
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68552
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.99006
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.04554
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.05149
(393.15, 14.68, 307.61) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 4.944893
(393.15, 14.68, 307.61) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 4.919576
(393.15, 14.68, 307.61) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 4.895468
(393.15, 14.68, 307.61) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 4.872539
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.121527
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.76525
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.053837
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.366365
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.8425
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.0168
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.159981
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.309667
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.466136
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.6299
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.801388
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01362
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4829
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77196
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07832
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40356
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68822
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02441
Í(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51054
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03723
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60962
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.89921
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.91615
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.92206
(393.15, 14.68, 307.61) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 4.847548
(393.15, 14.68, 307.61) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 4.822745
(393.15, 14.68, 307.61) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 4.799126
(393.15, 14.68, 307.61) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 4.776663
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.042609
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.407982
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.039385
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.350716
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.778996
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.961401
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.102632
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.250246
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.404591
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.566055
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.735101
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.912196
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18977
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59528
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89216
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20707
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54165
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9669
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44866
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97038
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53722
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.81672
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.80324
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.80912
(393.15, 14.68, 307.61) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 4.827515
(393.15, 14.68, 307.61) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 4.822504
(393.15, 14.68, 307.61) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 4.81844
(393.15, 14.68, 307.61) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 4.815322
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.009217
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.089989
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.712633
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.335514
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.716049
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.907902
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.047283
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.192919
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.34518
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.504429
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.671137
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.845778
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7558
Ï(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37332
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71346
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01863
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3426
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68706
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38734
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90669
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46823
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75745
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.68511
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.69096
(393.15, 14.68, 307.61) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 4.8734
(393.15, 14.68, 307.61) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 4.868523
(393.15, 14.68, 307.61) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 4.864603
(393.15, 14.68, 307.61) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 4.861635
(393.15, 14.68, 307.61) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 4.955494
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.056992
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.140133
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.037344
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.656437
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.85626
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.993843
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.137589
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.287886
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.445023
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.609522
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.781766
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.962263
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92561
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54187
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83784
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15178
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48536
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2834
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83912
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40257
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70166
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.57243
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.57826
(393.15, 14.68, 307.61) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 4.921045
(393.15, 14.68, 307.61) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 4.916311
(393.15, 14.68, 307.61) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 4.912544
(393.15, 14.68, 307.61) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 4.909737
(393.15, 14.68, 307.61) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 4.953561
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.025282
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.107545
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.373749
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.38439
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.806436
(393.15, 14.68, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.942296
