¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¶ (371.18, 9.01, 337.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.227116
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.361882
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.798146
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.278177
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.712851
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.11063
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.535659
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00434
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77262
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6722
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61575
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65816
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.86095
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.12636
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.66307
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.44107
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.13346
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.500768
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.645801
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.801297
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.968579
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.149056
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.350378
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.569204
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.807884
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.069175
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.355963
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.661928
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.004777
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.397266
€(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.837969
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.315554
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.737
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.125392
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.551889
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02222
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78216
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68344
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01181
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71643
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93692
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.22708
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.42517
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.03511
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.83228
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.510586
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.656212
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.812474
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.98062
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.164084
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.36671
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.586979
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.827254
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.090403
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.378809
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.687107
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.037063
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.433389
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.878629
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.353987
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.751517
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.141265
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.569283
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04146
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79288
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.696
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4251
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79629
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.03801
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.34527
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.12829
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.67293
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.43285
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.52052
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.666782
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.823869
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.992861
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.17939
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.383275
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.605011
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.846957
‡(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.112026
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.402138
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.712807
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.069961
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.470189
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.920091
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.393466
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.767067
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.158233
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.587916
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06199
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80472
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70074
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78936
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88248
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14306
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.35871
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.87578
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.35974
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.00767
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.530593
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.677636
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.835496
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.005706
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.194951
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.40017
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.62339
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.867061
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.13402
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.425913
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.741778
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.103493
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.507738
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.962416
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.424667
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.783582
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.176331
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.607297
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08169
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80264
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69766
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87226
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97191
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25217
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.27636
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.78843
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.06025
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.60128
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.540886
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.688659
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.847305
ƒ(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.020357
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.210774
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.417313
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.642097
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.887463
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.156455
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.450163
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.772469
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.137641
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.54604
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.005592
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.440562
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.799642
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.192451
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.623995
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08856
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80115
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6959
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95806
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06471
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.36552
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.19803
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.70541
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.77375
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.20682
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.551363
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.699868
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.859348
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.035208
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.22687
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.434782
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.661088
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.908264
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.179236
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.474915
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.803718
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.172471
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.5846
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.032835
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.454281
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.814557
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.208778
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.641891
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09513
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8008
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5489
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04677
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16961
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.48318
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.12365
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.62656
€(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.49953
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.8445
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.562009
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.711307
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.872049
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.05032
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.243217
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.452544
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.680433
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.92941
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.202482
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.500954
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.835542
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.198026
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.599066
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.04911
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.468864
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.83048
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.226199
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.66101
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10307
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80156
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91598
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13849
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28625
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.5851
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.05309
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.55182
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.22639
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.54273
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.572872
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.722922
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.88623
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.065655
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.25982
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.470586
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.700072
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.950917
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.226096
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.525159
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.850423
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.21136
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.613981
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.065584
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.484436
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.847427
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.244728
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.681412
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11234
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80346
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15378
‡(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22769
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40694
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.52194
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.98635
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.48108
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.00913
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.0006
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.583926
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.734746
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.900679
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.081238
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.276693
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.488911
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.720053
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.972337
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.246255
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.536343
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.862807
(371.52, 9.01, 337.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.225091
