¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ÿ(408.47, 7.07, 362.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.247955
(407.22, 7.16, 361.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.741151
(407.22, 7.16, 361.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.733084
(407.22, 7.16, 361.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.726926
(407.22, 7.16, 361.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9459
(407.22, 7.16, 361.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0853
(407.22, 7.16, 361.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84286
(407.22, 7.16, 361.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.16719
(407.22, 7.16, 361.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.18285
(407.22, 7.16, 361.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.601612
(407.22, 7.16, 361.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.59561
(407.22, 7.16, 361.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.682043
(407.22, 7.16, 361.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.679767
(407.22, 7.16, 361.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.679379
(407.22, 7.16, 361.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.680878
(407.22, 7.16, 361.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.684265
(407.22, 7.16, 361.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.689546
º(407.22, 7.16, 361.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.696722
(407.22, 7.16, 361.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.380345
(407.22, 7.16, 361.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.745694
(407.22, 7.16, 361.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.150724
(407.22, 7.16, 361.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.602242
(407.22, 7.16, 361.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.008856
(407.22, 7.16, 361.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.435522
(407.22, 7.16, 361.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.904276
(407.22, 7.16, 361.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52424
(407.22, 7.16, 361.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28749
(407.22, 7.16, 361.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07837
(407.22, 7.16, 361.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9677
(407.22, 7.16, 361.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10122
(407.22, 7.16, 361.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84201
(407.22, 7.16, 361.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.19474
(407.22, 7.16, 361.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.21936
(407.22, 7.16, 361.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.378667
(407.22, 7.16, 361.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.384801
(407.22, 7.16, 361.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.84307
(407.22, 7.16, 361.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.96257
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.196272
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.368231
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.553051
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.752253
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.967485
(406.80, 7.18, 361.84) (391.04, 1.23, 353.87) (0.81, 2.16, 0.81) Human 5.022053
(406.80, 7.18, 361.84) (391.04, 1.23, 353.87) (0.81, 2.16, 0.81) Human 4.970301
(406.80, 7.18, 361.84) (391.04, 1.23, 353.87) (0.81, 2.16, 0.81) Human 4.94504
(406.80, 7.18, 361.84) (391.04, 1.23, 353.87) (0.81, 2.16, 0.81) Human 4.922132
(406.80, 7.18, 361.84) (391.04, 1.23, 353.87) (0.81, 2.16, 0.81) Human 4.900408
(406.80, 7.18, 361.84) (391.04, 1.23, 353.87) (0.81, 2.16, 0.81) Human 4.879811
(406.80, 7.18, 361.84) (391.04, 1.23, 353.87) (0.81, 2.16, 0.81) Human 4.860342
(406.80, 7.18, 361.84) (391.04, 1.23, 353.87) (0.81, 2.16, 0.81) Human 4.841966
(406.80, 7.18, 361.84) (391.04, 1.23, 353.87) (0.81, 2.16, 0.81) Human 4.824681
(406.80, 7.18, 361.84) (391.04, 1.23, 353.87) (0.81, 2.16, 0.81) Human 4.808458
(406.80, 7.18, 361.84) (391.04, 1.23, 353.87) (0.81, 2.16, 0.81) Human 4.793272
(406.80, 7.18, 361.84) (391.04, 1.23, 353.87) (0.81, 2.16, 0.81) Human 4.779123
(406.80, 7.18, 361.84) (391.04, 1.23, 353.87) (0.81, 2.16, 0.81) Human 4.765974
(406.80, 7.18, 361.84) (391.04, 1.23, 353.87) (0.81, 2.16, 0.81) Human 4.753848
(406.80, 7.18, 361.84) (391.04, 1.23, 353.87) (0.81, 2.16, 0.81) Human 4.742701
(406.80, 7.18, 361.84) (391.04, 1.23, 353.87) (0.81, 2.16, 0.81) Human 4.732525
(406.80, 7.18, 361.84) (391.04, 1.23, 353.87) (0.81, 2.16, 0.81) Human 4.72333
(406.80, 7.18, 361.84) (391.04, 1.23, 353.87) (0.81, 2.16, 0.81) Human 4.715073
(406.80, 7.18, 361.84) (391.04, 1.23, 353.87) (0.81, 2.16, 0.81) Human 4.707782
(406.80, 7.18, 361.84) (391.04, 1.23, 353.87) (0.81, 2.16, 0.81) Human 4.701434
(406.80, 7.18, 361.84) (391.04, 1.23, 353.87) (0.81, 2.16, 0.81) Human 4.696014
(406.80, 7.18, 361.84) (391.04, 1.23, 353.87) (0.81, 2.16, 0.81) Human 4.691526
(406.80, 7.18, 361.84) (391.04, 1.23, 353.87) (0.81, 2.16, 0.81) Human 4.696758
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.197939
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.370029
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.554982
°(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.754346
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.969715
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.203125
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.456808
(406.80, 7.18, 361.84) (391.04, 1.23, 353.87) (0.81, 2.16, 0.81) Human 5.16333
(406.80, 7.18, 361.84) (391.04, 1.23, 353.87) (0.81, 2.16, 0.81) Human 5.121934
(406.80, 7.18, 361.84) (391.04, 1.23, 353.87) (0.81, 2.16, 0.81) Human 5.091839
(406.80, 7.18, 361.84) (391.04, 1.23, 353.87) (0.81, 2.16, 0.81) Human 5.06441
(406.80, 7.18, 361.84) (391.04, 1.23, 353.87) (0.81, 2.16, 0.81) Human 5.039208
(406.80, 7.18, 361.84) (391.04, 1.23, 353.87) (0.81, 2.16, 0.81) Human 5.015797
(406.80, 7.18, 361.84) (391.04, 1.23, 353.87) (0.81, 2.16, 0.81) Human 4.993955
(406.80, 7.18, 361.84) (391.04, 1.23, 353.87) (0.81, 2.16, 0.81) Human 4.97365
(406.80, 7.18, 361.84) (391.04, 1.23, 353.87) (0.81, 2.16, 0.81) Human 4.954748
(406.80, 7.18, 361.84) (391.04, 1.23, 353.87) (0.81, 2.16, 0.81) Human 4.937174
(406.80, 7.18, 361.84) (391.04, 1.23, 353.87) (0.81, 2.16, 0.81) Human 4.920854
(406.80, 7.18, 361.84) (391.04, 1.23, 353.87) (0.81, 2.16, 0.81) Human 4.90573
(406.80, 7.18, 361.84) (391.04, 1.23, 353.87) (0.81, 2.16, 0.81) Human 4.891852
(406.80, 7.18, 361.84) (391.04, 1.23, 353.87) (0.81, 2.16, 0.81) Human 4.879072
(406.80, 7.18, 361.84) (391.04, 1.23, 353.87) (0.81, 2.16, 0.81) Human 4.867457
(406.80, 7.18, 361.84) (391.04, 1.23, 353.87) (0.81, 2.16, 0.81) Human 4.856915
(406.80, 7.18, 361.84) (391.04, 1.23, 353.87) (0.81, 2.16, 0.81) Human 4.847466
(406.80, 7.18, 361.84) (391.04, 1.23, 353.87) (0.81, 2.16, 0.81) Human 4.839049
(406.80, 7.18, 361.84) (391.04, 1.23, 353.87) (0.81, 2.16, 0.81) Human 4.831713
(406.80, 7.18, 361.84) (391.04, 1.23, 353.87) (0.81, 2.16, 0.81) Human 4.825376
(406.80, 7.18, 361.84) (391.04, 1.23, 353.87) (0.81, 2.16, 0.81) Human 4.838539
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.199748
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.371974
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.557096
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.756607
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.972183
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.205749
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.459709
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.736662
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.039868
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.373177
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.729657
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.122092
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.558244
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.045769
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.587098
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20725
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91545
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63173
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30703
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06831
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89126
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75412
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.96626
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.13976
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.22393
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.31231
†(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.40289
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.49141
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.201724
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.374065
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.559366
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.759034
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.974833
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.20863
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.46283
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.740064
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.043624
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.377299
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.731332
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.123156
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.559413
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.047067
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.588488
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20266
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91019
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63186
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31036
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07206
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92689
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79438
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64377
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.13178
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.21584
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.30417
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.39677
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.49384
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.203872
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.376364
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.561823
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.761688
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.977694
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.21174
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.466176
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.743747
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.047633
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.381711
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.736221
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.124625
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.561047
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.048897
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.590734
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19872
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90567
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6296
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31507
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07739
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96461
ƒ(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83697
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.68374
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.12707
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.2111
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.29938
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.39194
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.48895
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.206132
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.37881
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.564435
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.76451
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.980711
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.215024
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.469801
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.747677
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.05195
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.386439
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.741564
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.126501
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.563171
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.051256
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.593591
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19547
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90195
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62856
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32126
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08433
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98455
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88203
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72649
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.12567
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.20972
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.29795
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.3905
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.4875
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.208537
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.381405
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.56721
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.767533
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.983971
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.218599
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.473626
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.751862
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.056551
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.391522
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.747277
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.128817
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.565734
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.054146
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.597119
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19292
û(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.899
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62878
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32879
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09286
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99404
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92951
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.77204
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.12762
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.21164
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.29992
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.3925
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.4895
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.211113
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.384151
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.570199
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.770726
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.987445
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.222347
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.477704
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.756329
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.06144
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.3969
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.753452
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.134863
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.56879
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.05757
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.601292
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19684
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89684
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63014
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33326
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.103
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00537
(406.80, 7.18, 361.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97949
