¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
² (371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.212348
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.734363
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.971424
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.215944
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.909524
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.204435
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.527188
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.881784
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.273157
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.707227
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.191226
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.73422
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34756
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04571
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78872
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34492
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2031
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59737
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28103
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.10029
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.63959
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.90943
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.109476
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.296247
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.498303
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.717546
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.953438
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.196376
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.889822
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.182947
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.503617
Á(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.855885
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.244516
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.675429
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.155716
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.694304
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30239
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99409
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74302
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29471
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94973
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54757
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25677
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.93914
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.44543
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.65239
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.096382
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.282109
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.482995
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.70092
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.935722
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.177109
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.870489
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.161837
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.48055
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.830505
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.216494
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.644278
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.120937
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.65524
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25816
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94366
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.699
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24637
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85015
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19594
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23482
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.78251
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.25723
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.40389
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.083429
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.268127
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.467859
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.684484
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.918277
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.158141
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.851516
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.141177
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.457887
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.805608
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.188999
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.613766
¾(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.08692
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.617002
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21492
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89434
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65664
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19991
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79888
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86151
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2152
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.5511
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.07479
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.16364
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.070618
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.254302
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.452896
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.66824
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.901101
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.13947
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.83292
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.120893
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.435672
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.781205
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.16206
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.583892
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.053599
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.579602
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17262
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84615
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61591
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15522
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74962
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5431
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19791
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.53335
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.89795
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.93133
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.057951
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.240636
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.438109
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.652191
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.884196
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.121099
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.814682
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.101007
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.413951
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.757345
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.135711
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.554679
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.020977
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.543017
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13129
Ü(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79908
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56355
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12255
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70238
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35562
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05306
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51746
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.72652
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.70668
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.045431
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.227126
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.423496
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.636334
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.867559
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.103024
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.358181
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.081511
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.392628
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.733924
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.109915
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.526073
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.989094
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.507256
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09089
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75311
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51076
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13515
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71397
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35351
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69001
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.50341
(372.24, 8.78, 336.12) (379.36, 1.37, 364.43) (0.81, 2.16, 0.81) Human 14.35966
(372.24, 8.78, 336.12) (379.36, 1.37, 364.43) (0.81, 2.16, 0.81) Human 14.31547
(372.24, 8.78, 336.12) (379.36, 1.37, 364.43) (0.81, 2.16, 0.81) Human 14.27727
(372.24, 8.78, 336.12) (379.36, 1.37, 364.43) (0.81, 2.16, 0.81) Human 14.24445
(372.24, 8.78, 336.12) (379.36, 1.37, 364.43) (0.81, 2.16, 0.81) Human 14.21627
(372.24, 8.78, 336.12) (379.36, 1.37, 364.43) (0.81, 2.16, 0.81) Human 14.19247
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.033054
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.213778
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.409058
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.620673
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.850708
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.085247
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.338952
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.062449
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.371778
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.711043
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.084652
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.498092
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.957901
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.472295
æ(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05144
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7082
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45922
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14927
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7295
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3707
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37437
(372.24, 8.78, 336.12) (379.36, 1.37, 364.43) (0.81, 2.16, 0.81) Human 14.26663
(372.24, 8.78, 336.12) (379.36, 1.37, 364.43) (0.81, 2.16, 0.81) Human 14.17468
(372.24, 8.78, 336.12) (379.36, 1.37, 364.43) (0.81, 2.16, 0.81) Human 14.14879
(372.24, 8.78, 336.12) (379.36, 1.37, 364.43) (0.81, 2.16, 0.81) Human 14.12621
(372.24, 8.78, 336.12) (379.36, 1.37, 364.43) (0.81, 2.16, 0.81) Human 14.10687
(372.24, 8.78, 336.12) (379.36, 1.37, 364.43) (0.81, 2.16, 0.81) Human 14.09078
(372.24, 8.78, 336.12) (379.36, 1.37, 364.43) (0.81, 2.16, 0.81) Human 14.07786
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.020824
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.200589
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.394796
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.605206
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.833878
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.067764
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.320075
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.04378
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.351357
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.68864
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.059939
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.470717
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.927411
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.438143
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01286
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66437
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40895
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16493
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74672
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38971
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07297
(372.24, 8.78, 336.12) (379.36, 1.37, 364.43) (0.81, 2.16, 0.81) Human 14.23029
(372.24, 8.78, 336.12) (379.36, 1.37, 364.43) (0.81, 2.16, 0.81) Human 14.14698
(372.24, 8.78, 336.12) (379.36, 1.37, 364.43) (0.81, 2.16, 0.81) Human 14.1275
(372.24, 8.78, 336.12) (379.36, 1.37, 364.43) (0.81, 2.16, 0.81) Human 14.11122
(372.24, 8.78, 336.12) (379.36, 1.37, 364.43) (0.81, 2.16, 0.81) Human 14.09813
(372.24, 8.78, 336.12) (379.36, 1.37, 364.43) (0.81, 2.16, 0.81) Human 14.08817
(372.24, 8.78, 336.12) (379.36, 1.37, 364.43) (0.81, 2.16, 0.81) Human 14.08138
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.008739
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.187561
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.380712
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.589933
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.817264
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.050578
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.301548
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.025501
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.331414
Õ(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.666695
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.035794
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.443933
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.897608
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.404754
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.975228
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6216
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3599
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14958
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7656
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41056
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00284
(372.24, 8.78, 336.12) (379.36, 1.37, 364.43) (0.81, 2.16, 0.81) Human 14.34686
(372.24, 8.78, 336.12) (379.36, 1.37, 364.43) (0.81, 2.16, 0.81) Human 14.22959
(372.24, 8.78, 336.12) (379.36, 1.37, 364.43) (0.81, 2.16, 0.81) Human 14.2168
(372.24, 8.78, 336.12) (379.36, 1.37, 364.43) (0.81, 2.16, 0.81) Human 14.20883
(372.24, 8.78, 336.12) (379.36, 1.37, 364.43) (0.81, 2.16, 0.81) Human 14.20451
(372.24, 8.78, 336.12) (379.36, 1.37, 364.43) (0.81, 2.16, 0.81) Human 14.204
