¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ú(353.80, 7.03, 355.89) (345.45, 1.07, 372.91) (0.81, 2.16, 0.81) Human 5.260485
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.47072
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.4195
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54009
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08684
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.88461
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.68817
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.99616
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.223416
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.508607
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.822596
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.983147
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.015453
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.407163
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.859815
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.37313
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.963219
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.645821
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.44316
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.38663
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.52018
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.02133
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.82091
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.68314
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.95654
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.21254
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.496632
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.809368
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.01574
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.038273
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.391814
°(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.842469
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.354588
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.942775
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.622072
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.41525
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.35336
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.47986
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95551
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.75653
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.63167
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.88174
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.201515
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.484522
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.795982
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.049997
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.062273
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.376292
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.824929
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.336571
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.922062
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.598019
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.38699
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.31969
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.43908
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88936
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.6915
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.46345
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.79773
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.190382
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.472333
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.782509
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.085955
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.087462
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.360602
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.808599
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.318318
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.901088
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.57367
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.35839
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.28972
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.41394
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82294
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.62584
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.29756
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.71613
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.179175
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.459998
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.768917
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.111765
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.113862
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.34475
¶(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.792373
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.299842
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.885068
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.561752
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.35219
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.28749
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.38865
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76963
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.55958
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.13411
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.63692
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.170665
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.447567
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.755219
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.098848
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.141613
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.335282
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.786168
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.297834
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.883336
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.55974
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.34982
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.28467
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.35424
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71659
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.49277
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.97299
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.56941
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.165802
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.435056
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.741413
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.085734
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.179823
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.333866
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.784566
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.296008
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.881235
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.557302
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.34696
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.28125
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.31954
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66307
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.42547
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.81419
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.50851
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.161129
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.4224
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.727487
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.072443
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.223392
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.332204
¹(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.782685
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.293867
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.878772
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.554437
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.34359
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.25689
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.28456
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60914
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.35763
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.65774
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.4495
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.156697
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.409678
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.713482
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.058958
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.268896
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.330296
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.780529
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.291406
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.875942
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.55115
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.33973
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.22737
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.24931
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55479
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.28941
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.50353
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.43189
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.152452
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.396873
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.699339
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.045275
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.316388
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.349371
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.778092
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.28863
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.872751
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.547442
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.33537
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.19762
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.21381
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50006
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.22071
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.35165
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.44034
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.79503
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.148437
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.383985
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.685123
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.031444
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.365926
¶(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.387999
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.775382
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.285541
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.869197
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.543316
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.31391
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.16765
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.17807
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44494
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.15165
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.2847
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.45018
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.62841
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.144626
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.371001
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.671424
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.017412
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.402744
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.42811
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.772398
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.282138
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.865285
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.53877
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.28824
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.13748
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.14211
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.34881
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08218
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.21771
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.46144
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.46535
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.141025
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.357942
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.658685
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.003233
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.38689
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.469731
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.769136
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.278423
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.861015
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.53381
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.2624
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.10711
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.10593
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.28972
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01241
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.14038
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.47413
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.34522
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.137634
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.344818
±(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.645755
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.988857
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.370871
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.512896
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.765603
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.274398
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.856384
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.516407
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.23638
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.07656
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.06476
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.23466
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.94232
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.05032
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.48825
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.3839
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.13447
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.331613
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.632691
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.974379
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.383665
(352.71, 7.09, 357.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.561293
