¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
«(342.23, 7.25, 370.13) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.71204
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13998
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59333
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9048
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23366
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58141
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93522
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27371
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63105
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.61387
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.449712
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.757317
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.097184
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.474585
´(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.897204
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.391856
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.954481
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.599974
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.33871
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.25233
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99401
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2162
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44021
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67353
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91829
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17536
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75186
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.071
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40812
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76189
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08968
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4355
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61668
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.429953
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.735523
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.073035
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.447682
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.87226
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.363578
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.922169
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.561766
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.2907
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.20488
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0361
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2497
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4735
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70814
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95437
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33034
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91633
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24349
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58931
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91521
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2501
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.6035
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77408
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.410118
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.713653
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.048806
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.420702
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.847097
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.335067
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.889602
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.517875
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.25036
Ã(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.15692
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06874
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2836
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50872
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74482
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99259
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7217
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0869
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42251
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74961
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07428
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41663
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.778
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.68777
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.390211
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.691712
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.024508
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.393656
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.821728
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.306333
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.856584
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.473886
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.20957
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.10845
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10323
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31944
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.546
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78358
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06416
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93791
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2639
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59243
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90742
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23936
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58951
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11054
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.370238
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.669704
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.000148
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.369172
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.796162
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.277389
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.818197
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.429816
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.16835
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.05952
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13956
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35718
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58526
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82445
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43995
À(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11294
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44317
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74903
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07113
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4107
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74022
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.65815
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.350209
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.647641
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.975732
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.346258
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.77041
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.248246
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.779732
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.385679
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.12674
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.01015
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1778
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39694
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62661
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86752
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83836
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29455
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59862
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91144
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22097
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5298
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.52916
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.330126
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.625527
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.951269
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.323179
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.744481
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.214895
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.741197
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.341494
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.08475
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.96036
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.9282
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43865
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67001
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17018
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14877
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45568
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74783
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03191
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33018
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64364
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.64014
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.309997
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.603368
¥(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.926766
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.299942
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.718387
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.180935
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.702606
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.304153
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.0424
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.91019
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.836
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48241
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71552
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55212
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31556
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57761
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85239
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14073
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44354
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.96139
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.26067
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.289828
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.581175
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.90486
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.276557
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.689522
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.146921
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.663977
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.267626
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.999708
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.85702
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.74483
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52823
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91082
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92617
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4159
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6819
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96084
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25365
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70179
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.63221
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.269625
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.558949
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.88377
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.253035
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.659297
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.112864
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.625319
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.230806
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.956704
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.79522
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.65471
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5761
µ(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27686
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94567
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51989
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78997
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07329
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37076
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.04937
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.05429
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.249391
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.536699
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.862556
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.228053
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.629031
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.078773
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.586646
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.193709
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.91341
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.73345
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.56562
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66055
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41675
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96658
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62762
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.902
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1899
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.00058
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.50196
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.21316
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.229136
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.514432
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.841225
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.200963
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.598727
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.044662
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.547971
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.156354
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.869838
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.67174
(342.19, 7.22, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.47757
