¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ä(436.37, 13.85, 287.31) (431.65, 9.71, 249.74) (8.45, 2.89, 4.28) Truck 21.9499
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38475
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27522
ä(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31964
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62571
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23261
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.11241
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.54321
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.13043
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.756425
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.98388
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.224488
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.485539
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.776238
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.096233
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.441452
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.830237
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.263586
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.74987
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.303933
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.92511
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36439
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2515
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29165
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59584
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.179
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.10461
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.55909
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.18674
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.74689
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.754789
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.981289
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.220717
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.481531
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.772361
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.091963
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.435761
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.823911
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.256516
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.74196
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.294962
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.912085
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34419
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22798
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26392
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56613
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12566
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.09706
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.5769
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.24556
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.47721
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.753165
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.977867
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.216998
Ï(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.478028
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.768521
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.087734
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.430127
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.817652
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.249146
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.734118
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.286068
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.899202
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.60265
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2047
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23648
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53659
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07613
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.08979
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.59662
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.29813
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.25367
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.751556
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.974494
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.213331
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.47456
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.764719
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.082623
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.424552
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.811458
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.241434
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.726344
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.277258
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.886464
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.58678
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18166
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2093
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50716
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.03627
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.0612
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.58952
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.34727
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.03785
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.749959
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.971169
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.209719
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.471129
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.760956
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.07673
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.419037
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.805331
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.233818
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.718644
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.266056
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.873871
ß(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.57109
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1588
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18239
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47789
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.99678
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.0157
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.5303
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.39879
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.67179
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.83863
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.748326
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.967894
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.206159
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.467732
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.757233
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.070934
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.413582
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.799271
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.226299
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.711014
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.253855
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.861427
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.55557
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.36446
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15575
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4488
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95773
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.97048
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.47153
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.45273
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.56966
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.87537
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.74535
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.96467
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.202656
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.464373
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.753549
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.065234
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.408189
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.793279
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.21888
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.703457
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.241843
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.849129
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.54023
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.34542
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12936
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40908
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.91915
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.91649
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.41317
â(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.50719
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.47266
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.77334
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.60934
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.742418
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.961495
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.199207
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.46105
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.749907
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.059631
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.402857
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.787357
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.211722
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.695974
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.230094
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.836985
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.52506
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.32568
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.26756
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36703
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88097
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.85304
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.35524
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.55905
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.38069
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.67891
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.98958
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.739536
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.958372
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.195814
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.457764
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.746305
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.054126
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.397588
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.781505
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.205138
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.688566
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.219564
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.824989
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.51007
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.30706
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.24567
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32524
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84326
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.78972
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.29774
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.61316
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.29363
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.58958
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.89782
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.21903
Ø(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.7367
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.9553
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.192476
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.454517
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.742747
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.048718
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.392383
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.775724
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.198623
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.681235
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.209167
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.813152
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.49527
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.28865
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.22122
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28365
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.80598
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.72655
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.24069
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.66948
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.21146
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.50522
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.81121
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.13002
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.46232
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.733911
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.952281
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.189197
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.451309
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.73923
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.043411
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.387242
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.769789
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.192176
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.673984
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.198904
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.801466
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.48065
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.27047
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.19848
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.30501
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76914
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.66355
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.18405
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.72809
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.20913
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.47777
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.75738
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.04848
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.37617
(436.38, 13.90, 287.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.731172
