¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
!(409.54, 12.29, 331.04) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 9.609966
(411.01, 12.37, 331.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55156
(411.01, 12.37, 331.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41697
(411.01, 12.37, 331.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32509
(411.01, 12.37, 331.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31118
(411.01, 12.37, 331.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22941
(411.01, 12.37, 331.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01113
(411.01, 12.37, 331.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.85037
(411.01, 12.37, 331.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.20958
(411.01, 12.37, 331.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.58791
(411.01, 12.37, 331.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.98755
(411.01, 12.37, 331.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.43907
(411.01, 12.37, 331.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.95774
(411.01, 12.37, 331.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.73223
(411.01, 12.37, 331.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.56383
(411.01, 12.37, 331.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.021065
(411.01, 12.37, 331.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.430641
(411.01, 12.37, 331.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.88764
(411.01, 12.37, 331.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.417871
(411.01, 12.37, 331.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0175
(411.01, 12.37, 331.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70089
(411.01, 12.37, 331.13) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 10.04498
(411.01, 12.37, 331.13) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 9.89058
(411.01, 12.37, 331.13) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 9.897831
(411.01, 12.37, 331.13) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 9.907027
(411.01, 12.37, 331.13) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 10.02339
(411.01, 12.37, 331.13) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 10.32406
(411.01, 12.37, 331.13) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 10.32509
(411.01, 12.37, 331.13) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 10.33614
(411.01, 12.37, 331.13) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 10.38865
(411.01, 12.37, 331.13) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 10.46178
(411.01, 12.37, 331.13) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 10.58318
(411.01, 12.37, 331.13) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 10.79993
(411.01, 12.37, 331.13) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 13.24025
(411.01, 12.37, 331.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.5071
(411.01, 12.37, 331.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.93874
(411.01, 12.37, 331.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.975826
(411.01, 12.37, 331.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.380426
(411.01, 12.37, 331.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.830091
(411.01, 12.37, 331.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.350782
(411.01, 12.37, 331.13) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 9.885121
(411.01, 12.37, 331.13) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 9.886599
(411.01, 12.37, 331.13) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 9.890004
(411.01, 12.37, 331.13) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 9.895341
(411.01, 12.37, 331.13) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 9.902617
(411.01, 12.37, 331.13) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 9.911836
(411.01, 12.37, 331.13) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 9.923008
ı(411.01, 12.37, 331.13) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 10.31853
(411.01, 12.37, 331.13) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 10.31955
(411.01, 12.37, 331.13) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 10.3251
(411.01, 12.37, 331.13) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 10.37747
(411.01, 12.37, 331.13) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 10.4431
(411.01, 12.37, 331.13) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 10.56403
(411.01, 12.37, 331.13) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 10.76596
(411.01, 12.37, 331.13) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 13.16487
(411.01, 12.37, 331.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.45371
(411.01, 12.37, 331.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.60331
(411.01, 12.37, 331.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.93074
(411.01, 12.37, 331.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.330437
(411.01, 12.37, 331.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.77429
(411.01, 12.37, 331.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.284047
(411.01, 12.37, 331.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.865579
(411.01, 12.37, 331.13) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 9.893092
(411.01, 12.37, 331.13) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 9.896529
(411.01, 12.37, 331.13) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 9.901896
(411.01, 12.37, 331.13) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 9.909204
(411.01, 12.37, 331.13) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 9.918457
(411.01, 12.37, 331.13) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 9.929665
(411.01, 12.37, 331.13) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 10.31704
(411.01, 12.37, 331.13) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 10.31595
(411.01, 12.37, 331.13) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 10.31897
(411.01, 12.37, 331.13) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 10.36818
(411.01, 12.37, 331.13) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 10.42625
(411.01, 12.37, 331.13) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 10.54675
(411.01, 12.37, 331.13) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 10.73388
(411.01, 12.37, 331.13) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 13.0922
(411.01, 12.37, 331.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.40363
(411.01, 12.37, 331.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.56636
(411.01, 12.37, 331.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.885821
(411.01, 12.37, 331.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.280599
(411.01, 12.37, 331.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.718822
(411.01, 12.37, 331.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.217724
(411.01, 12.37, 331.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.7904
(411.01, 12.37, 331.13) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 9.901369
(411.01, 12.37, 331.13) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 9.904841
(411.01, 12.37, 331.13) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 9.910254
(411.01, 12.37, 331.13) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 9.917602
(411.01, 12.37, 331.13) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 9.926898
(411.01, 12.37, 331.13) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 9.938149
(411.01, 12.37, 331.13) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 10.32096
(411.01, 12.37, 331.13) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 10.3143
(411.01, 12.37, 331.13) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 10.31731
(411.01, 12.37, 331.13) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 10.36075
(411.01, 12.37, 331.13) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 10.41549
(411.01, 12.37, 331.13) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 10.53133
(411.01, 12.37, 331.13) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 10.70366
(411.01, 12.37, 331.13) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 11.12807
(411.01, 12.37, 331.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.35681
ƒ (411.01, 12.37, 331.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.18748
(411.01, 12.37, 331.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.841055
(411.01, 12.37, 331.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.231064
(411.01, 12.37, 331.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.663629
(411.01, 12.37, 331.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.151824
(411.01, 12.37, 331.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.715752
(411.01, 12.37, 331.13) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 9.911439
(411.01, 12.37, 331.13) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 9.91496
(411.01, 12.37, 331.13) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 9.920417
(411.01, 12.37, 331.13) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 9.927817
(411.01, 12.37, 331.13) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 9.937166
(411.01, 12.37, 331.13) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 9.948475
(411.01, 12.37, 331.13) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 10.32695
(411.01, 12.37, 331.13) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 10.31458
(411.01, 12.37, 331.13) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 10.3176
(411.01, 12.37, 331.13) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 10.3552
(411.01, 12.37, 331.13) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 10.40987
(411.01, 12.37, 331.13) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 10.51777
(411.01, 12.37, 331.13) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 10.67529
(411.01, 12.37, 331.13) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 11.04421
(411.01, 12.37, 331.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.72404
(411.01, 12.37, 331.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.1402
(411.01, 12.37, 331.13) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 23.70813
(411.01, 12.37, 331.13) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 23.64194
(411.01, 12.37, 331.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.796522
(411.01, 12.37, 331.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.18174
(411.01, 12.37, 331.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.608745
(411.01, 12.37, 331.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.086349
(411.01, 12.37, 331.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.64168
(411.01, 12.37, 331.13) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 9.92331
(411.01, 12.37, 331.13) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 9.926886
(411.01, 12.37, 331.13) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 9.932398
(411.01, 12.37, 331.13) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 9.939858
(411.01, 12.37, 331.13) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 9.94927
(411.01, 12.37, 331.13) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 9.960643
(411.01, 12.37, 331.13) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 10.33501
(411.01, 12.37, 331.13) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 10.31681
(411.01, 12.37, 331.13) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 10.31983
(411.01, 12.37, 331.13) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 10.3515
(411.01, 12.37, 331.13) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 10.40613
(411.01, 12.37, 331.13) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 10.50604
(411.01, 12.37, 331.13) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 10.64874
(411.01, 12.37, 331.13) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 10.96277
(411.01, 12.37, 331.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.32586
(411.01, 12.37, 331.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.5272
(411.01, 12.37, 331.13) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 23.28976
(411.01, 12.37, 331.13) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 23.20333
(411.01, 12.37, 331.13) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 23.12203
(411.01, 12.37, 331.13) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 23.04577
(411.01, 12.37, 331.13) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 22.97448
(411.01, 12.37, 331.13) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 22.90808
‚ (411.01, 12.37, 331.13) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 22.8465
(411.01, 12.37, 331.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.752189
(411.01, 12.37, 331.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.132675
(411.01, 12.37, 331.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.554209
(411.01, 12.37, 331.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.023668
(411.01, 12.37, 331.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.568192
(411.01, 12.37, 331.13) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 9.936992
(411.01, 12.37, 331.13) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 9.940628
(411.01, 12.37, 331.13) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 9.946209
(411.01, 12.37, 331.13) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 9.953738
(411.01, 12.37, 331.13) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 9.963222
(411.01, 12.37, 331.13) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 9.97467
(411.01, 12.37, 331.13) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 10.34515
(411.01, 12.37, 331.13) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 10.32098
(411.01, 12.37, 331.13) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 10.32402
(411.01, 12.37, 331.13) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 10.34967
(411.01, 12.37, 331.13) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 10.40427
(411.01, 12.37, 331.13) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 10.49614
(411.01, 12.37, 331.13) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 10.62399
(411.01, 12.37, 331.13) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 10.88371
(411.01, 12.37, 331.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.23948
(411.01, 12.37, 331.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.84847
(411.01, 12.37, 331.13) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 22.52263
(411.01, 12.37, 331.13) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 22.44128
(411.01, 12.37, 331.13) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 22.36487
(411.01, 12.37, 331.13) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 22.2933
(411.01, 12.37, 331.13) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 22.22651
(411.01, 12.37, 331.13) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 22.16444
(411.01, 12.37, 331.13) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 22.107
(411.01, 12.37, 331.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.70807
(411.01, 12.37, 331.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.083885
(411.01, 12.37, 331.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.5
(411.01, 12.37, 331.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.963079
(411.01, 12.37, 331.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.495264
(411.01, 12.37, 331.13) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 9.952495
(411.01, 12.37, 331.13) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 9.956205
(411.01, 12.37, 331.13) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 9.961862
(411.01, 12.37, 331.13) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 9.969467
(411.01, 12.37, 331.13) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 9.979033
(411.01, 12.37, 331.13) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 9.990566
(411.01, 12.37, 331.13) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 10.35737
(411.01, 12.37, 331.13) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 10.32709
(411.01, 12.37, 331.13) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 10.33015
(411.01, 12.37, 331.13) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 10.3497
(411.01, 12.37, 331.13) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 10.4043
(411.01, 12.37, 331.13) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 10.48805
(411.01, 12.37, 331.13) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 10.61197
(411.01, 12.37, 331.13) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 10.84781
(411.01, 12.37, 331.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.1139
(411.01, 12.37, 331.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.53184
(411.01, 12.37, 331.13) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 21.80859
Œ (411.01, 12.37, 331.13) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 21.73184
(411.01, 12.37, 331.13) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 21.65985
(411.01, 12.37, 331.13) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 21.59252
(411.01, 12.37, 331.13) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 21.52979
(411.01, 12.37, 331.13) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 21.4716
(411.01, 12.37, 331.13) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 21.49104
(411.01, 12.37, 331.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.664149
(411.01, 12.37, 331.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.035386
(411.01, 12.37, 331.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.446125
(411.01, 12.37, 331.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.902951
(411.01, 12.37, 331.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.42292
(411.01, 12.37, 331.13) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 9.969837
(411.01, 12.37, 331.13) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 9.973629
(411.01, 12.37, 331.13) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 9.979367
(411.01, 12.37, 331.13) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 10.67503
(411.01, 12.37, 331.13) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 10.52443
(411.01, 12.37, 331.13) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 10.41971
(411.01, 12.37, 331.13) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 10.3717
(411.01, 12.37, 331.13) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 10.33516
(411.01, 12.37, 331.13) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 10.33824
(411.01, 12.37, 331.13) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 10.35158
(411.01, 12.37, 331.13) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 10.40621
(411.01, 12.37, 331.13) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 10.48178
(411.01, 12.37, 331.13) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 10.60554
(411.01, 12.37, 331.13) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 10.82557
(411.01, 12.37, 331.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.88328
(411.01, 12.37, 331.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.31168
(411.01, 12.37, 331.13) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 21.42933
(411.01, 12.37, 331.13) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 21.51894
(411.01, 12.37, 331.13) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 21.54521
(411.01, 12.37, 331.13) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 21.57576
(411.01, 12.37, 331.13) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 21.61062
(411.01, 12.37, 331.13) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 21.64982
(411.01, 12.37, 331.13) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 21.6934
(411.01, 12.37, 331.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.620479
(411.01, 12.37, 331.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.987153
(411.01, 12.37, 331.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.392605
(411.01, 12.37, 331.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.843207
(411.01, 12.37, 331.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.351221
(411.01, 12.37, 331.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.941144
(411.01, 12.37, 331.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61272
(411.01, 12.37, 331.13) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 11.09332
(411.01, 12.37, 331.13) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 10.71565
(411.01, 12.37, 331.13) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 10.54959
(411.01, 12.37, 331.13) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 10.43839
(411.01, 12.37, 331.13) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 10.38814
(411.01, 12.37, 331.13) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 10.34519
(411.01, 12.37, 331.13) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 10.3483
(411.01, 12.37, 331.13) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 10.35532
(411.01, 12.37, 331.13) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 10.41
(411.01, 12.37, 331.13) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 10.47731
‹ (411.01, 12.37, 331.13) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 10.60096
(411.01, 12.37, 331.13) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 10.80515
(411.01, 12.37, 331.13) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 13.20105
(411.01, 12.37, 331.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.30959
