¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ÿ(354.88, 7.08, 355.16) (329.51, 1.39, 364.73) (0.81, 2.16, 0.81) Human 13.87237
(354.46, 7.05, 355.39) (345.48, 1.08, 373.32) (0.81, 2.16, 0.81) Human 6.453756
(354.46, 7.05, 355.39) (345.48, 1.08, 373.32) (0.81, 2.16, 0.81) Human 6.350095
(354.46, 7.05, 355.39) (345.48, 1.08, 373.32) (0.81, 2.16, 0.81) Human 6.307848
(354.46, 7.05, 355.39) (345.48, 1.08, 373.32) (0.81, 2.16, 0.81) Human 6.285954
(354.46, 7.05, 355.39) (345.48, 1.08, 373.32) (0.81, 2.16, 0.81) Human 6.265522
Ë(354.46, 7.05, 355.39) (345.48, 1.08, 373.32) (0.81, 2.16, 0.81) Human 6.246503
(354.46, 7.05, 355.39) (345.48, 1.08, 373.32) (0.81, 2.16, 0.81) Human 6.228859
(354.46, 7.05, 355.39) (345.48, 1.08, 373.32) (0.81, 2.16, 0.81) Human 6.212574
(354.46, 7.05, 355.39) (345.48, 1.08, 373.32) (0.81, 2.16, 0.81) Human 6.197638
(354.46, 7.05, 355.39) (345.48, 1.08, 373.32) (0.81, 2.16, 0.81) Human 6.18402
(354.46, 7.05, 355.39) (345.48, 1.08, 373.32) (0.81, 2.16, 0.81) Human 6.171726
(354.46, 7.05, 355.39) (345.48, 1.08, 373.32) (0.81, 2.16, 0.81) Human 6.160742
(354.46, 7.05, 355.39) (345.48, 1.08, 373.32) (0.81, 2.16, 0.81) Human 6.151038
(354.46, 7.05, 355.39) (345.48, 1.08, 373.32) (0.81, 2.16, 0.81) Human 6.142622
(354.46, 7.05, 355.39) (345.48, 1.08, 373.32) (0.81, 2.16, 0.81) Human 6.135509
(354.46, 7.05, 355.39) (345.48, 1.08, 373.32) (0.81, 2.16, 0.81) Human 6.129648
(354.46, 7.05, 355.39) (345.48, 1.08, 373.32) (0.81, 2.16, 0.81) Human 6.125062
(354.46, 7.05, 355.39) (345.48, 1.08, 373.32) (0.81, 2.16, 0.81) Human 6.121734
(354.46, 7.05, 355.39) (345.48, 1.08, 373.32) (0.81, 2.16, 0.81) Human 6.122851
(354.46, 7.05, 355.39) (345.48, 1.08, 373.32) (0.81, 2.16, 0.81) Human 6.152319
(354.46, 7.05, 355.39) (345.48, 1.08, 373.32) (0.81, 2.16, 0.81) Human 6.235981
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.420456
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.603223
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.799949
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.01219
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.241801
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.490981
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.758724
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.05101
(354.46, 7.05, 355.39) (345.48, 1.08, 373.32) (0.81, 2.16, 0.81) Human 6.561292
(354.46, 7.05, 355.39) (345.48, 1.08, 373.32) (0.81, 2.16, 0.81) Human 6.434982
(354.46, 7.05, 355.39) (345.48, 1.08, 373.32) (0.81, 2.16, 0.81) Human 6.410144
(354.46, 7.05, 355.39) (345.48, 1.08, 373.32) (0.81, 2.16, 0.81) Human 6.392742
(354.46, 7.05, 355.39) (345.48, 1.08, 373.32) (0.81, 2.16, 0.81) Human 6.376944
(354.46, 7.05, 355.39) (345.48, 1.08, 373.32) (0.81, 2.16, 0.81) Human 6.362789
(354.46, 7.05, 355.39) (345.48, 1.08, 373.32) (0.81, 2.16, 0.81) Human 6.350291
(354.46, 7.05, 355.39) (345.48, 1.08, 373.32) (0.81, 2.16, 0.81) Human 6.33945
(354.46, 7.05, 355.39) (345.48, 1.08, 373.32) (0.81, 2.16, 0.81) Human 6.330346
(354.46, 7.05, 355.39) (345.48, 1.08, 373.32) (0.81, 2.16, 0.81) Human 6.323025
(354.46, 7.05, 355.39) (345.48, 1.08, 373.32) (0.81, 2.16, 0.81) Human 6.317646
(354.46, 7.05, 355.39) (345.48, 1.08, 373.32) (0.81, 2.16, 0.81) Human 6.314347
(354.46, 7.05, 355.39) (345.48, 1.08, 373.32) (0.81, 2.16, 0.81) Human 6.313348
(354.46, 7.05, 355.39) (345.48, 1.08, 373.32) (0.81, 2.16, 0.81) Human 6.315084
(354.46, 7.05, 355.39) (345.48, 1.08, 373.32) (0.81, 2.16, 0.81) Human 6.32041
(354.46, 7.05, 355.39) (345.48, 1.08, 373.32) (0.81, 2.16, 0.81) Human 6.331639
(354.46, 7.05, 355.39) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 15.26343
(354.46, 7.05, 355.39) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 15.25145
(354.46, 7.05, 355.39) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 15.24246
(354.46, 7.05, 355.39) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 15.23645
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.415118
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.5975
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.793768
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.005517
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.234614
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.483151
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.749699
­(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.039153
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.358232
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.709154
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.096885
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.527429
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.905708
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.268238
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.663486
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.096
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57121
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18058
(354.46, 7.05, 355.39) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.67894
(354.46, 7.05, 355.39) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.65354
(354.46, 7.05, 355.39) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.63051
(354.46, 7.05, 355.39) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.63738
(354.46, 7.05, 355.39) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 15.34987
(354.46, 7.05, 355.39) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 15.33177
(354.46, 7.05, 355.39) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 15.31671
(354.46, 7.05, 355.39) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 15.30465
(354.46, 7.05, 355.39) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 15.29559
(354.46, 7.05, 355.39) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 15.28952
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.409925
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.591948
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.787773
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.999046
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.227611
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.475581
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.74279
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.02912
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.345589
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.695241
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.081463
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.510283
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.909841
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.272704
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.668386
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10135
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55869
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17632
(354.46, 7.05, 355.39) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.64015
(354.46, 7.05, 355.39) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.61486
(354.46, 7.05, 355.39) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.59194
(354.46, 7.05, 355.39) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.59853
(354.46, 7.05, 355.39) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 15.40673
(354.46, 7.05, 355.39) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 15.38853
(354.46, 7.05, 355.39) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 15.37337
(354.46, 7.05, 355.39) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 15.36123
(354.46, 7.05, 355.39) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 15.3521
(354.46, 7.05, 355.39) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 15.34597
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.404891
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.586537
§(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.781971
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.992801
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.220814
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.468215
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.736127
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.021848
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.334356
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.681673
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.06649
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.493645
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.914786
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.278083
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.674213
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10773
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53769
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08958
(354.46, 7.05, 355.39) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.60388
(354.46, 7.05, 355.39) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.5787
(354.46, 7.05, 355.39) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.55588
(354.46, 7.05, 355.39) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.56208
(354.46, 7.05, 355.39) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 15.46705
(354.46, 7.05, 355.39) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 15.44874
(354.46, 7.05, 355.39) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 15.43347
(354.46, 7.05, 355.39) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 15.42124
(354.46, 7.05, 355.39) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 15.41203
(354.46, 7.05, 355.39) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 15.40584
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.400022
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.581317
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.776362
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.986737
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.21427
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.461087
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.729672
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.014888
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.326728
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.669165
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.051919
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.477415
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.920588
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.284379
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.681062
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09023
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51804
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00507
(354.46, 7.05, 355.39) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.5701
(354.46, 7.05, 355.39) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.54502
(354.46, 7.05, 355.39) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.5223
(354.46, 7.05, 355.39) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.52799
(354.46, 7.05, 355.39) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 12.38439
(354.46, 7.05, 355.39) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 15.51246
(354.46, 7.05, 355.39) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 15.49708
¡(354.46, 7.05, 355.39) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 15.48476
(354.46, 7.05, 355.39) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 15.47547
(354.46, 7.05, 355.39) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 15.4692
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.39533
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.576261
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.770903
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.98084
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.207872
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.45418
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.722183
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.008224
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.31943
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.661149
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.037969
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.461662
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.92717
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.291513
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.682167
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07338
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49972
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96597
(354.46, 7.05, 355.39) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.53876
(354.46, 7.05, 355.39) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.51379
(354.46, 7.05, 355.39) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.49116
(354.46, 7.05, 355.39) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.49622
(354.46, 7.05, 355.39) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 12.33886
(354.46, 7.05, 355.39) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 13.55584
(354.46, 7.05, 355.39) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 13.53164
(354.46, 7.05, 355.39) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 13.51017
(354.46, 7.05, 355.39) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 15.54247
(354.46, 7.05, 355.39) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 15.53613
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.390749
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.57135
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.765644
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.975157
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.201722
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.447493
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.714888
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.001851
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.312474
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.653477
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.029489
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.446365
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.917532
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.299575
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.667753
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05774
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48266
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94733
(354.46, 7.05, 355.39) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.50986
(354.46, 7.05, 355.39) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.48497
ª(354.46, 7.05, 355.39) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.46242
(354.46, 7.05, 355.39) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.46675
(354.46, 7.05, 355.39) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 12.29505
(354.46, 7.05, 355.39) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 13.21405
(354.46, 7.05, 355.39) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 13.19096
(354.46, 7.05, 355.39) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 13.17052
(354.46, 7.05, 355.39) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 15.6131
(354.46, 7.05, 355.39) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 15.60668
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.386342
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.566623
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.760513
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.969661
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.195791
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.441057
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.707846
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.99578
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.305799
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.646166
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.021419
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.437123
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.900953
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.296221
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.654387
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04329
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46694
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93015
(354.46, 7.05, 355.39) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.48334
(354.46, 7.05, 355.39) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.45853
(354.46, 7.05, 355.39) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.43606
(354.46, 7.05, 355.39) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.43955
(354.46, 7.05, 355.39) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 12.25294
(354.46, 7.05, 355.39) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 12.89152
(354.46, 7.05, 355.39) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 12.86946
(354.46, 7.05, 355.39) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 12.84997
(354.46, 7.05, 355.39) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 15.68746
(354.46, 7.05, 355.39) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 15.68096
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.382089
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.562061
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.755614
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.964348
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.190072
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.434819
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.701078
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.989978
(354.46, 7.05, 355.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.299483
