¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ğ(396.67, 14.12, 247.03) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.897961
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.96707
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.330135
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.725677
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.162864
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.650781
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.20356
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.822295
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.52346
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.37544
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.28509
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.37346
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63295
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.35409
´(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.5022
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.28233
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.81368
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.659388
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.815259
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.981899
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.16152
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.355659
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.567484
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.798904
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.043992
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.313875
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.619313
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.950945
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.312236
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.705515
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.139566
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.62471
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.172483
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.787287
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.47968
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.32549
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.21904
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.29239
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.5532
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.20918
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.29297
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.13787
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.58269
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.653312
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.808648
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.974782
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.153845
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.347361
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.558525
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.788628
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.032788
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.301805
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.606005
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.935215
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.294781
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.685881
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.116896
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.599343
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.142274
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.753243
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.43717
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.26901
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.15488
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.2137
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.45389
¶(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.06259
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.10884
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.89769
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.40501
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.64738
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.80219
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.967836
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.146357
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.339266
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.549778
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.778612
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.02187
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.290018
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.593011
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.919879
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.277768
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.666773
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.094851
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.57467
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.112921
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.720157
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.39592
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.21422
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.09259
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.13735
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.35767
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92072
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.93095
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.66397
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.28898
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.641591
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.79589
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.961062
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.139055
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.331373
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.541244
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.768857
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.011238
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.278512
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.580329
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.904937
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.261195
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.648185
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.073423
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.550685
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.084418
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.688013
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.3569
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.16109
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.03213
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.06329
²(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.26445
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.78335
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.7591
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.40543
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.17874
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.635946
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.78975
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.954461
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.13194
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.323683
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.532922
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.75936
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.000889
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.267287
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.567959
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.890386
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.245058
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.630117
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.052609
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.527385
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.056755
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.656803
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.31935
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.10958
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.97347
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.99146
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.17417
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.62003
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.59308
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.15646
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.07419
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.630446
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.78377
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.948032
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.125011
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.316195
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.524811
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.750123
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.990824
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.256341
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.5559
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.876224
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.229357
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.612563
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.032408
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.504762
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.029922
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.626517
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.28288
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.05967
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.91657
±(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.92183
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.08674
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.50734
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.43274
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.91669
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.97517
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.62509
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.777949
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.941776
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.118269
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.308909
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.516912
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.741145
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.981044
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.245675
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.54415
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.862448
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.214033
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.595523
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.012809
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.482812
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.003915
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.597146
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.24747
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.01134
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.85857
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.85434
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.00183
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.39833
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.27782
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.68572
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.88162
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.619877
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.772287
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.935692
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.111712
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.301825
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.509224
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.732425
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.971544
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.235287
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.53257
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.849059
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.199159
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.57899
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.993811
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.461529
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.978722
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.56868
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.21312
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.96454
¬(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.80223
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.78794
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.9173
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.29291
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.99988
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.46322
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.64826
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.614809
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.766787
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.929779
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.105342
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.294943
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.501747
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.723962
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.962328
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.225176
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.520775
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.836054
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.184735
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.562651
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.975411
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.440907
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.954337
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.54111
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.17979
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.91927
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.74769
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.72062
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.83555
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.19096
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.868
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.24882
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.36237
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.609885
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.761445
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.924039
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.099158
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.288263
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.494483
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.715756
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.953393
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.215345
(396.74, 14.14, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.509323
