¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Å(334.75, 7.08, 311.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.996508
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.3043
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.708634
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.177634
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.713651
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.313833
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02005
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90447
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98034
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39874
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.89077
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.67019
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.12599
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.48146
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.798463
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.047668
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.325552
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.626733
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.955259
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.319501
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.725629
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.19844
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.737384
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.333215
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04767
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9373
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0249
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42678
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.89764
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.65923
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.10205
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.43735
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.80922
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.060958
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.340141
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.639076
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.968901
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.334705
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.742597
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.219169
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.756747
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.352441
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07498
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96977
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0689
…(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41174
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90172
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.64697
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.07785
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.37795
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.819997
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.074185
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.351418
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.651378
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.982479
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.349814
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.760107
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.239833
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.773455
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.37162
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10201
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00188
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11237
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32369
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74064
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.63344
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.05337
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.31965
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.830779
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.08742
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.362527
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.66363
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.996062
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.36491
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.778272
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.260355
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.790082
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.390641
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12871
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03365
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15532
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23737
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38662
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.61868
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.02867
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.26257
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.84255
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.098713
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.373587
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.675811
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.009578
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.379933
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.796287
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.277793
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.806577
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.409523
‡(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15505
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06505
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19765
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15285
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09879
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.65209
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.00374
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.2066
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.854498
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.108742
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.384618
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.687985
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.023026
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.394904
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.814229
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.292201
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.822988
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.428309
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18111
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09603
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23936
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06996
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81976
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.70305
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.94838
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.15173
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.865963
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.118728
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.395599
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.700074
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.036391
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.409829
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.832043
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.306531
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.839269
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.446951
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20679
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12666
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.244
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98873
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54915
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.72961
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.88989
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.05984
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.876062
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.129118
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.406532
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.712112
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.049769
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.424688
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.848408
‡(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.320731
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.855397
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.465462
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23209
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15685
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17344
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90915
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28664
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.67615
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.89441
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.86869
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.73681
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.90395
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.887346
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.141436
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.41976
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.725871
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.064087
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.439649
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.860886
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.334813
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.871443
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.483861
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25705
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18659
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10427
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83119
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03198
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.62318
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.89732
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.68327
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.34202
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.50338
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.67168
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.84724
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.898582
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.153726
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.433267
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.740754
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.080566
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.458025
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.876419
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.351105
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.888508
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.502061
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28161
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2159
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03641
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75482
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7848
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.57074
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.89862
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.50342
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.964
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.11987
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.28254
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.45224
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.62915
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.81352
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.909809
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.165997
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.446719
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.755613
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.097023
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.47636
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.892872
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.369622
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.909563
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.523101
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30577
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24476
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9721
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68007
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54488
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.51886
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.89836
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.329
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.6018
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.75252
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.90985
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.07407
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.24528
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.4237
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.60964
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.80331
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.920943
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.178224
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.460153
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.770423
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.113438
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.490404
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.90917
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.388072
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.930536
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.540021
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32954
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27313
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91954
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62101
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57214
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.42345
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.89653
…(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.15988
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.25462
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.40048
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.55282
