¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
·(330.20, 7.30, 374.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.45448
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20721
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81799
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50882
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59998
(330.37, 7.31, 373.77) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.47579
(330.37, 7.31, 373.77) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 13.44856
(330.37, 7.31, 373.77) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 13.42147
(330.37, 7.31, 373.77) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 13.39709
(330.37, 7.31, 373.77) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 13.37541
(330.37, 7.31, 373.77) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 13.35639
(330.37, 7.31, 373.77) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 13.34003
(330.37, 7.31, 373.77) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 13.3263
³(330.37, 7.31, 373.77) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 13.31652
(330.37, 7.31, 373.77) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 13.34057
(330.37, 7.31, 373.77) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.33867
(330.37, 7.31, 373.77) (324.28, 2.56, 347.26) (2.10, 0.13, 2.78) Cabin 13.28617
(330.37, 7.31, 373.77) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 22.52236
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.520388
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.759698
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.018679
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.299768
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.605858
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.940378
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.307344
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.711657
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.126015
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.607407
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14446
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74734
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42877
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61666
(330.37, 7.31, 373.77) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 13.55524
(330.37, 7.31, 373.77) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 13.52942
(330.37, 7.31, 373.77) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 13.50632
(330.37, 7.31, 373.77) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 13.41326
(330.37, 7.31, 373.77) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 13.46821
(330.37, 7.31, 373.77) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 13.45316
(330.37, 7.31, 373.77) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 13.44076
(330.37, 7.31, 373.77) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 13.43101
(330.37, 7.31, 373.77) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 13.42388
(330.37, 7.31, 373.77) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 13.44703
(330.37, 7.31, 373.77) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 13.44514
(330.37, 7.31, 373.77) (324.28, 2.56, 347.26) (2.10, 0.13, 2.78) Cabin 13.39224
(330.37, 7.31, 373.77) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 22.7949
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.52043
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.762456
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.021678
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.303036
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.60942
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.944241
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.311619
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.716372
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.10265
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.548949
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07908
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67378
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34538
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55234
(330.37, 7.31, 373.77) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 13.66682
(330.37, 7.31, 373.77) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 13.6408
(330.37, 7.31, 373.77) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 13.61753
(330.37, 7.31, 373.77) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 13.59698
(330.37, 7.31, 373.77) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 13.57914
²(330.37, 7.31, 373.77) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 13.56399
(330.37, 7.31, 373.77) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 13.5515
(330.37, 7.31, 373.77) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 13.54169
(330.37, 7.31, 373.77) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 13.53452
(330.37, 7.31, 373.77) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 13.55788
(330.37, 7.31, 373.77) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.55599
(330.37, 7.31, 373.77) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.50267
(330.37, 7.31, 373.77) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 23.12527
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.516488
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.765342
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.024776
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.306417
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.613072
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.94826
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.315998
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.72123
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.082686
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.491415
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01482
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60154
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26361
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48761
(330.37, 7.31, 373.77) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 13.78296
(330.37, 7.31, 373.77) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 13.75674
(330.37, 7.31, 373.77) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 13.73329
(330.37, 7.31, 373.77) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 13.71258
(330.37, 7.31, 373.77) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 13.69461
(330.37, 7.31, 373.77) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 13.67934
(330.37, 7.31, 373.77) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 13.66677
(330.37, 7.31, 373.77) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 13.65689
(330.37, 7.31, 373.77) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 13.64967
(330.37, 7.31, 373.77) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 13.67326
(330.37, 7.31, 373.77) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 13.67137
(330.37, 7.31, 373.77) (324.28, 2.56, 347.26) (2.10, 0.13, 2.78) Cabin 13.61761
(330.37, 7.31, 373.77) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 23.47004
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.512568
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.768274
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.027972
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.30989
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.616879
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.952418
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.320609
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.712955
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.063277
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.444811
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.951686
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53062
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18336
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42254
(330.37, 7.31, 373.77) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.93249
(330.37, 7.31, 373.77) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.906
¯(330.37, 7.31, 373.77) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.88231
(330.37, 7.31, 373.77) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 13.8614
(330.37, 7.31, 373.77) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.84325
(330.37, 7.31, 373.77) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.82784
(330.37, 7.31, 373.77) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.81515
(330.37, 7.31, 373.77) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.80517
(330.37, 7.31, 373.77) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.7979
(330.37, 7.31, 373.77) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.79332
(330.37, 7.31, 373.77) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 13.79144
(330.37, 7.31, 373.77) (324.28, 2.56, 347.26) (2.10, 0.13, 2.78) Cabin 13.73723
(330.37, 7.31, 373.77) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 23.93028
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.508634
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.767227
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.031269
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.313478
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.620821
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.956715
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.325309
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.695623
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.04443
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.424345
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.889656
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46096
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12556
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36552
(330.37, 7.31, 373.77) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 14.0585
(330.37, 7.31, 373.77) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 14.03179
(330.37, 7.31, 373.77) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 14.00791
(330.37, 7.31, 373.77) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.98683
(330.37, 7.31, 373.77) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 13.96853
(330.37, 7.31, 373.77) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.953
(330.37, 7.31, 373.77) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.94022
(330.37, 7.31, 373.77) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 13.93017
(330.37, 7.31, 373.77) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.92285
(330.37, 7.31, 373.77) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 13.91825
(330.37, 7.31, 373.77) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.91637
(330.37, 7.31, 373.77) (324.28, 2.56, 347.26) (2.10, 0.13, 2.78) Cabin 13.86169
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.504735
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.762987
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.034706
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.317183
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.624859
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.961155
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.330181
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.67882
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.02618
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.40446
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.828691
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39259
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08283
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31263
³(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61506
(330.37, 7.31, 373.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.18198
(330.37, 7.31, 373.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.14849
(330.37, 7.31, 373.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.11846
(330.37, 7.31, 373.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.09186
(330.37, 7.31, 373.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.06867
(330.37, 7.31, 373.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.04886
(330.37, 7.31, 373.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.03242
(330.37, 7.31, 373.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.01932
(330.37, 7.31, 373.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.00955
(330.37, 7.31, 373.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.00311
(330.37, 7.31, 373.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.99998
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.500832
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.75875
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.038227
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.321046
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.629011
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.965734
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.33523
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.662554
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.008534
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.385195
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.796774
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32544
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03974
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25934
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.60962
(330.37, 7.31, 373.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.91332
(330.37, 7.31, 373.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.88038
(330.37, 7.31, 373.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.85085
(330.37, 7.31, 373.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.82469
(330.37, 7.31, 373.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.80188
(330.37, 7.31, 373.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.78241
(330.37, 7.31, 373.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.76624
(330.37, 7.31, 373.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.75336
(330.37, 7.31, 373.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.74377
(330.37, 7.31, 373.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.73745
(330.37, 7.31, 373.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.7344
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.496939
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.754536
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.034821
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.324965
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.633344
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.970439
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.329165
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.646797
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.991445
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.366594
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.776454
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25951
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99636
³(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20577
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.59096
(330.37, 7.31, 373.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.65613
(330.37, 7.31, 373.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.62372
(330.37, 7.31, 373.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.59465
(330.37, 7.31, 373.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.56892
(330.37, 7.31, 373.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.54648
(330.37, 7.31, 373.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.52732
(330.37, 7.31, 373.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.51142
(330.37, 7.31, 373.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.49876
(330.37, 7.31, 373.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.48934
(330.37, 7.31, 373.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.48313
(330.37, 7.31, 373.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.48015
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.493079
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.75036
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.030276
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.329022
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.637758
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.975266
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.315084
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.63158
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.974936
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.348653
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.756811
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20432
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95273
(330.37, 7.31, 373.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15189
(330.37, 7.31, 373.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.44507
(330.37, 7.31, 373.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.40981
(330.37, 7.31, 373.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.3779
(330.37, 7.31, 373.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.34928
(330.37, 7.31, 373.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.32394
(330.37, 7.31, 373.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.30186
(330.37, 7.31, 373.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.283
(330.37, 7.31, 373.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.26736
(330.37, 7.31, 373.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.25491
