¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ö(378.66, 16.05, 281.83) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.293406
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.033508
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.01314
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.99443
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.977359
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.961908
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.195958
ü(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.197731
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.204085
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.21205
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.221634
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.232849
(378.44, 16.00, 282.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.518941
(378.44, 16.00, 282.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.76028
(378.44, 16.00, 282.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.017886
(378.44, 16.00, 282.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.29744
(378.44, 16.00, 282.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.601693
(378.44, 16.00, 282.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.934052
(378.44, 16.00, 282.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.286741
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.631634
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.324978
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.978883
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.947758
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.93567
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.934301
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.963612
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.994701
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.027607
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.11458
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.937436
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.917412
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.899027
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.882259
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.88421
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.327777
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.327589
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.334568
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.343186
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.054827
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.048829
(378.44, 16.00, 282.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.519792
(378.44, 16.00, 282.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.759441
(378.44, 16.00, 282.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.017023
(378.44, 16.00, 282.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.296482
(378.44, 16.00, 282.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.600655
(378.44, 16.00, 282.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.932882
(378.44, 16.00, 282.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.287023
(378.44, 16.00, 282.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.661932
(378.44, 16.00, 282.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.074264
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.293481
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.078894
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.066775
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.056271
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.084478
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.944797
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.92003
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.896951
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.845158
ğ(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.825464
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.807387
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.790909
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.86285
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.084857
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.072594
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.061935
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.052875
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.962051
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.956217
(378.44, 16.00, 282.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.52068
(378.44, 16.00, 282.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.758735
(378.44, 16.00, 282.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.016223
(378.44, 16.00, 282.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.295615
(378.44, 16.00, 282.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.599716
(378.44, 16.00, 282.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.93187
(378.44, 16.00, 282.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.28771
(378.44, 16.00, 282.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.66269
(378.44, 16.00, 282.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.075089
(378.44, 16.00, 282.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.530664
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.216935
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.204107
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.193383
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.21039
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.854742
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.830349
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.807625
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.877998
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.863051
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.849689
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.837898
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.84237
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.062383
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.055017
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.049233
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.045026
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.042389
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.04132
(378.44, 16.00, 282.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.520124
(378.44, 16.00, 282.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.758137
(378.44, 16.00, 282.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.015556
(378.44, 16.00, 282.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.2949
(378.44, 16.00, 282.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.598928
(378.44, 16.00, 282.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.931026
(378.44, 16.00, 282.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.288656
(378.44, 16.00, 282.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.663702
(378.44, 16.00, 282.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.076232
(378.44, 16.00, 282.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.52707
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.361407
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.348545
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.337347
õ(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.061396
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.768217
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.744183
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.721797
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.013662
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.005023
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.991356
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.979292
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.968814
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.2077
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.200138
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.194187
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.18984
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.187094
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.185945
(378.44, 16.00, 282.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.519638
(378.44, 16.00, 282.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.757614
(378.44, 16.00, 282.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.015015
(378.44, 16.00, 282.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.294311
(378.44, 16.00, 282.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.598261
(378.44, 16.00, 282.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.930296
(378.44, 16.00, 282.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.289832
(378.44, 16.00, 282.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.665032
(378.44, 16.00, 282.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.077625
(378.44, 16.00, 282.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.522823
(378.44, 16.00, 282.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.984155
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.286169
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.25721
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.230225
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.685078
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.661385
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.639323
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.000849
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.153835
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.13985
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.127493
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.116755
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.923466
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.928313
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.936504
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.946458
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.95818
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.971688
(378.44, 16.00, 282.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.519279
(378.44, 16.00, 282.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.757184
(378.44, 16.00, 282.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.01457
(378.44, 16.00, 282.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.293802
(378.44, 16.00, 282.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.597726
(378.44, 16.00, 282.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.929708
(378.44, 16.00, 282.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.291252
(378.44, 16.00, 282.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.66656
ú(378.44, 16.00, 282.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.079347
(378.44, 16.00, 282.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.519059
(378.44, 16.00, 282.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.980002
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.19834
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.434934
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.549994
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.605182
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.581816
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.560065
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.988598
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.309943
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.295619
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.282955
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.27194
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.092037
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.096843
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.105398
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.115747
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.127902
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.141874
(378.44, 16.00, 282.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.518984
(378.44, 16.00, 282.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.756892
(378.44, 16.00, 282.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.014225
(378.44, 16.00, 282.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.293456
(378.44, 16.00, 282.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.597341
(378.44, 16.00, 282.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.929306
(378.44, 16.00, 282.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.292882
(378.44, 16.00, 282.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.668402
(378.44, 16.00, 282.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.081349
(378.44, 16.00, 282.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.515738
(378.44, 16.00, 282.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.976328
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.15162
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.618464
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.592013
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.567214
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.544044
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.522475
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.50249
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.484065
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.452471
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.801867
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.553843
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.27379
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.273807
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.28264
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.293414
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.306031
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.3205
(378.44, 16.00, 282.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.51878
(378.44, 16.00, 282.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.756675
(378.44, 16.00, 282.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.014005
ñ(378.44, 16.00, 282.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.293217
(378.44, 16.00, 282.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.597085
(378.44, 16.00, 282.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.929
(378.44, 16.00, 282.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.292929
(378.44, 16.00, 282.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.670453
(378.44, 16.00, 282.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.083646
(378.44, 16.00, 282.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.512871
(378.44, 16.00, 282.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.973162
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.10744
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.543638
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.517521
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.49304
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.47017
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.448886
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.429168
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.410994
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.689178
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.038856
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.477967
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.430343
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.416632
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.404793
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.39481
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.386679
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.380387
(378.44, 16.00, 282.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.518676
(378.44, 16.00, 282.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.756551
(378.44, 16.00, 282.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.013883
(378.44, 16.00, 282.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.293068
(378.44, 16.00, 282.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.596951
(378.44, 16.00, 282.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.928835
(378.44, 16.00, 282.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.29275
(378.44, 16.00, 282.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.672791
(378.44, 16.00, 282.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.086244
(378.44, 16.00, 282.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.510433
(378.44, 16.00, 282.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.97048
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.0665
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.471728
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.445931
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.421754
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.399172
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.37816
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.358698
(378.44, 16.00, 282.95) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.340766
