¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
š (401.25, 14.20, 246.22) (384.09, 8.05, 256.54) (0.81, 2.16, 0.81) Human 3.546432
(401.20, 14.07, 246.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.865689
(401.20, 14.07, 246.17) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.065372
(401.20, 14.07, 246.17) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.036448
(401.20, 14.07, 246.17) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.009285
(401.20, 14.07, 246.17) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.983858
(401.20, 14.07, 246.17) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.960138
(401.20, 14.07, 246.17) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.938103
(401.20, 14.07, 246.17) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.917727
(401.20, 14.07, 246.17) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.898993
(401.20, 14.07, 246.17) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.88188
(401.20, 14.07, 246.17) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.866371
(401.20, 14.07, 246.17) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.85245
(401.20, 14.07, 246.17) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.840105
(401.20, 14.07, 246.17) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.798481
(401.20, 14.07, 246.17) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.368246
(401.20, 14.07, 246.17) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.359037
(401.20, 14.07, 246.17) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.351666
(401.20, 14.07, 246.17) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.346128
‚ (401.20, 14.07, 246.17) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.342419
(401.20, 14.07, 246.17) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.34053
(401.20, 14.07, 246.17) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.340464
(401.20, 14.07, 246.17) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.342217
(401.20, 14.07, 246.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.202341
(401.20, 14.07, 246.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.438137
(401.20, 14.07, 246.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.692458
(401.20, 14.07, 246.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.969102
(401.20, 14.07, 246.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.267406
(401.20, 14.07, 246.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.554166
(401.20, 14.07, 246.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.866051
(401.20, 14.07, 246.17) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.012905
(401.20, 14.07, 246.17) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.984175
(401.20, 14.07, 246.17) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.957196
(401.20, 14.07, 246.17) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.931941
(401.20, 14.07, 246.17) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.908381
(401.20, 14.07, 246.17) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.886493
(401.20, 14.07, 246.17) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.866256
(401.20, 14.07, 246.17) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.847649
(401.20, 14.07, 246.17) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.830652
(401.20, 14.07, 246.17) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.81525
(401.20, 14.07, 246.17) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.801425
(401.20, 14.07, 246.17) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.789165
(401.20, 14.07, 246.17) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.79329
(401.20, 14.07, 246.17) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.307389
(401.20, 14.07, 246.17) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.298247
(401.20, 14.07, 246.17) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.290931
(401.20, 14.07, 246.17) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.285436
(401.20, 14.07, 246.17) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.281755
(401.20, 14.07, 246.17) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.279885
(401.20, 14.07, 246.17) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.279826
(401.20, 14.07, 246.17) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.281575
(401.20, 14.07, 246.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.201434
(401.20, 14.07, 246.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.443482
(401.20, 14.07, 246.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.698263
(401.20, 14.07, 246.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.975436
(401.20, 14.07, 246.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.267925
(401.20, 14.07, 246.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.55474
(401.20, 14.07, 246.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.866667
(401.20, 14.07, 246.17) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.962665
(401.20, 14.07, 246.17) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.93412
(401.20, 14.07, 246.17) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.907315
(401.20, 14.07, 246.17) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.882222
(401.20, 14.07, 246.17) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.858816
(401.20, 14.07, 246.17) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.837071
(401.20, 14.07, 246.17) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.816967
(401.20, 14.07, 246.17) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.798481
(401.20, 14.07, 246.17) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.781596
(401.20, 14.07, 246.17) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.766295
(401.20, 14.07, 246.17) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.752562
(401.20, 14.07, 246.17) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.740384
ƒ (401.20, 14.07, 246.17) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.788215
(401.20, 14.07, 246.17) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.249114
(401.20, 14.07, 246.17) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.240033
(401.20, 14.07, 246.17) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.232769
(401.20, 14.07, 246.17) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.227313
(401.20, 14.07, 246.17) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.223661
(401.20, 14.07, 246.17) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.22181
(401.20, 14.07, 246.17) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.221756
(401.20, 14.07, 246.17) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.223502
(401.20, 14.07, 246.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.200574
(401.20, 14.07, 246.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.444012
(401.20, 14.07, 246.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.704149
(401.20, 14.07, 246.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.981861
(401.20, 14.07, 246.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.268696
(401.20, 14.07, 246.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.555545
(401.20, 14.07, 246.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.880095
(401.20, 14.07, 246.17) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.914585
(401.20, 14.07, 246.17) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.886218
(401.20, 14.07, 246.17) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.85958
(401.20, 14.07, 246.17) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.834644
(401.20, 14.07, 246.17) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.811384
(401.20, 14.07, 246.17) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.789776
(401.20, 14.07, 246.17) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.769797
(401.20, 14.07, 246.17) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.751429
(401.20, 14.07, 246.17) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.73465
(401.20, 14.07, 246.17) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.719446
(401.20, 14.07, 246.17) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.705801
(401.20, 14.07, 246.17) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.693702
(401.20, 14.07, 246.17) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.783257
(401.20, 14.07, 246.17) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.193343
(401.20, 14.07, 246.17) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.184323
(401.20, 14.07, 246.17) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.17711
(401.20, 14.07, 246.17) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.171692
(401.20, 14.07, 246.17) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.168068
(401.20, 14.07, 246.17) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.166234
(401.20, 14.07, 246.17) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.166186
(401.20, 14.07, 246.17) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.167927
(401.20, 14.07, 246.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.199751
(401.20, 14.07, 246.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.443091
(401.20, 14.07, 246.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.707674
(401.20, 14.07, 246.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.988345
(401.20, 14.07, 246.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.269715
(401.20, 14.07, 246.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.565641
(401.20, 14.07, 246.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.894184
(401.20, 14.07, 246.17) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.947729
(401.20, 14.07, 246.17) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.920426
(401.20, 14.07, 246.17) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.894845
(401.20, 14.07, 246.17) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.870958
(401.20, 14.07, 246.17) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.848741
(401.20, 14.07, 246.17) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.828169
(401.20, 14.07, 246.17) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.809226
ş(401.20, 14.07, 246.17) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.791887
(401.20, 14.07, 246.17) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.77614
(401.20, 14.07, 246.17) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.761963
(401.20, 14.07, 246.17) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.749347
(401.20, 14.07, 246.17) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.73828
(401.20, 14.07, 246.17) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.778413
(401.20, 14.07, 246.17) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.140017
(401.20, 14.07, 246.17) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.131053
(401.20, 14.07, 246.17) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.123886
(401.20, 14.07, 246.17) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.118505
(401.20, 14.07, 246.17) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.114908
(401.20, 14.07, 246.17) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.113091
(401.20, 14.07, 246.17) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.113048
(401.20, 14.07, 246.17) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.114783
(401.20, 14.07, 246.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.198948
(401.20, 14.07, 246.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.442226
(401.20, 14.07, 246.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.706726
(401.20, 14.07, 246.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.994919
(401.20, 14.07, 246.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.276828
(401.20, 14.07, 246.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.5788
(401.20, 14.07, 246.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.908528
(401.20, 14.07, 246.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.269979
(401.20, 14.07, 246.17) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.201504
(401.20, 14.07, 246.17) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.175026
(401.20, 14.07, 246.17) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.150302
(401.20, 14.07, 246.17) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.127308
(401.20, 14.07, 246.17) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.106018
(401.20, 14.07, 246.17) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.086412
(401.20, 14.07, 246.17) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.06847
(401.20, 14.07, 246.17) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.052174
(401.20, 14.07, 246.17) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.037506
(401.20, 14.07, 246.17) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.024454
(401.20, 14.07, 246.17) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.013004
(401.20, 14.07, 246.17) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.773689
(401.20, 14.07, 246.17) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.089063
(401.20, 14.07, 246.17) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.080156
(401.20, 14.07, 246.17) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.073033
(401.20, 14.07, 246.17) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.067689
(401.20, 14.07, 246.17) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.064118
(401.20, 14.07, 246.17) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.062314
(401.20, 14.07, 246.17) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.062277
(401.20, 14.07, 246.17) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.064008
(401.20, 14.07, 246.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.198161
(401.20, 14.07, 246.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.441377
(401.20, 14.07, 246.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.705792
(401.20, 14.07, 246.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.993411
(401.20, 14.07, 246.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.289093
(401.20, 14.07, 246.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.592165
(401.20, 14.07, 246.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.923187
(401.20, 14.07, 246.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.286026
(401.20, 14.07, 246.17) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.504984
€ (401.20, 14.07, 246.17) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.47754
(401.20, 14.07, 246.17) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.451913
(401.20, 14.07, 246.17) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.428081
(401.20, 14.07, 246.17) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.406015
(401.20, 14.07, 246.17) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.385697
(401.20, 14.07, 246.17) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.367103
(401.20, 14.07, 246.17) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.350216
(401.20, 14.07, 246.17) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.335018
(401.20, 14.07, 246.17) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.321496
(401.20, 14.07, 246.17) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.309634
(401.20, 14.07, 246.17) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.769081
(401.20, 14.07, 246.17) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.056104
(401.20, 14.07, 246.17) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.04852
(401.20, 14.07, 246.17) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.042713
(401.20, 14.07, 246.17) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.038672
(401.20, 14.07, 246.17) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.036396
(401.20, 14.07, 246.17) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.035883
(401.20, 14.07, 246.17) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.037131
(401.20, 14.07, 246.17) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.040144
(401.20, 14.07, 246.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.197372
(401.20, 14.07, 246.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.44052
(401.20, 14.07, 246.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.704886
(401.20, 14.07, 246.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.988814
(401.20, 14.07, 246.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.289904
(401.20, 14.07, 246.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.605823
(401.20, 14.07, 246.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.938082
(401.20, 14.07, 246.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.302368
(401.20, 14.07, 246.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.70354
(401.20, 14.07, 246.17) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.805082
(401.20, 14.07, 246.17) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.778481
(401.20, 14.07, 246.17) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.753741
(401.20, 14.07, 246.17) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.730837
(401.20, 14.07, 246.17) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.709747
(401.20, 14.07, 246.17) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.69045
(401.20, 14.07, 246.17) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.672924
(401.20, 14.07, 246.17) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.657153
(401.20, 14.07, 246.17) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.64312
(401.20, 14.07, 246.17) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.630815
(401.20, 14.07, 246.17) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.76459
(401.20, 14.07, 246.17) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.406167
(401.20, 14.07, 246.17) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.398306
(401.20, 14.07, 246.17) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.392286
(401.20, 14.07, 246.17) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.388105
(401.20, 14.07, 246.17) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.385756
(401.20, 14.07, 246.17) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.385238
(401.20, 14.07, 246.17) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.38655
(401.20, 14.07, 246.17) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.389691
(401.20, 14.07, 246.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.19663
(401.20, 14.07, 246.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.439725
(401.20, 14.07, 246.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.701503
(401.20, 14.07, 246.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.984188
ı(401.20, 14.07, 246.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.284037
(401.20, 14.07, 246.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.61237
(401.20, 14.07, 246.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.95325
(401.20, 14.07, 246.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.319061
(401.20, 14.07, 246.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.721912
(401.20, 14.07, 246.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.160818
(401.20, 14.07, 246.17) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.265717
(401.20, 14.07, 246.17) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.238235
(401.20, 14.07, 246.17) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.212705
(401.20, 14.07, 246.17) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.189103
(401.20, 14.07, 246.17) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.167405
(401.20, 14.07, 246.17) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.147586
(401.20, 14.07, 246.17) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.129631
(401.20, 14.07, 246.17) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.113518
(401.20, 14.07, 246.17) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.099234
(401.20, 14.07, 246.17) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.086761
(401.20, 14.07, 246.17) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.78636
(401.20, 14.07, 246.17) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.778198
(401.20, 14.07, 246.17) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.771955
(401.20, 14.07, 246.17) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.767622
(401.20, 14.07, 246.17) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.765193
(401.20, 14.07, 246.17) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.76467
(401.20, 14.07, 246.17) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.76605
(401.20, 14.07, 246.17) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.769338
(401.20, 14.07, 246.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.195894
(401.20, 14.07, 246.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.438189
(401.20, 14.07, 246.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.697422
(401.20, 14.07, 246.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.978904
(401.20, 14.07, 246.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.278317
(401.20, 14.07, 246.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.606093
(401.20, 14.07, 246.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.966424
(401.20, 14.07, 246.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.336021
(401.20, 14.07, 246.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.740625
