¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ˆ(336.26, 7.66, 345.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.644976
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.351145
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.797384
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.295914
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.845706
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45594
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13445
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90724
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79806
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83549
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68583
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.6156
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.88656
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.064
(336.72, 7.83, 343.81) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 15.0727
(336.72, 7.83, 343.81) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 15.35668
(336.72, 7.83, 343.81) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 15.41747
(336.72, 7.83, 343.81) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 15.52002
(336.72, 7.83, 343.81) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 16.06692
(336.72, 7.83, 343.81) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 16.09718
(336.72, 7.83, 343.81) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 16.22741
(336.72, 7.83, 343.81) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 16.16431
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.774364
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.408177
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.669497
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.954505
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.263461
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.591316
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.955249
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.357503
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.804469
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.303822
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.851522
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46247
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14757
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92232
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8155
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8135
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52691
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43577
(336.72, 7.83, 343.81) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 14.57697
(336.72, 7.83, 343.81) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 14.55735
(336.72, 7.83, 343.81) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 14.54062
(336.72, 7.83, 343.81) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 14.61809
(336.72, 7.83, 343.81) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 14.607
(336.72, 7.83, 343.81) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 15.62527
(336.72, 7.83, 343.81) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 16.08647
(336.72, 7.83, 343.81) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 15.99298
£(336.72, 7.83, 343.81) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 16.39092
(336.72, 7.83, 343.81) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 16.3265
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.167441
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.407891
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.669245
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.954202
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.265399
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.596603
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.961055
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.363948
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.811667
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.311844
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.857544
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4693
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16104
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93777
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81074
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79218
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45641
(336.72, 7.83, 343.81) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 14.32691
(336.72, 7.83, 343.81) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 14.30483
(336.72, 7.83, 343.81) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 14.2856
(336.72, 7.83, 343.81) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 14.26919
(336.72, 7.83, 343.81) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 14.2556
(336.72, 7.83, 343.81) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 14.33438
(336.72, 7.83, 343.81) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 14.90647
(336.72, 7.83, 343.81) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 14.901
(336.72, 7.83, 343.81) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 15.04155
(336.72, 7.83, 343.81) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 15.03373
(336.72, 7.83, 343.81) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 15.02884
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.167217
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.407701
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.668999
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.954756
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.268112
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.601969
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.966982
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.370557
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.818941
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.320067
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.863756
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47635
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17239
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94642
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79294
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74774
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3943
(336.72, 7.83, 343.81) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 14.343
(336.72, 7.83, 343.81) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 14.04535
(336.72, 7.83, 343.81) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 14.02648
(336.72, 7.83, 343.81) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 14.04165
¨(336.72, 7.83, 343.81) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 14.08508
(336.72, 7.83, 343.81) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 14.07443
(336.72, 7.83, 343.81) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 14.63617
(336.72, 7.83, 343.81) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 14.74187
(336.72, 7.83, 343.81) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 15.20273
(336.72, 7.83, 343.81) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 15.19472
(336.72, 7.83, 343.81) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 15.18968
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.167069
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.407507
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.669714
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.958372
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.27047
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.607447
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.973024
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.377214
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.826404
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.326289
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.870195
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48365
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1807
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93144
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77575
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69311
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33433
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0416
(336.72, 7.83, 343.81) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 14.1756
(336.72, 7.83, 343.81) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 14.12431
(336.72, 7.83, 343.81) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 14.17593
(336.72, 7.83, 343.81) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 14.12091
(336.72, 7.83, 343.81) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 14.06905
(336.72, 7.83, 343.81) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 14.37825
(336.72, 7.83, 343.81) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 14.73414
(336.72, 7.83, 343.81) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 15.37043
(336.72, 7.83, 343.81) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 15.36222
(336.72, 7.83, 343.81) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 15.35702
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.166921
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.408284
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.673011
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.961983
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.272926
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.610518
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.979159
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.384029
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.833952
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.332245
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.876876
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49117
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19721
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91694
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75907
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64035
©(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27638
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97774
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93909
(336.72, 7.83, 343.81) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 14.28571
(336.72, 7.83, 343.81) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 14.16396
(336.72, 7.83, 343.81) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 14.15052
(336.72, 7.83, 343.81) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 14.13987
(336.72, 7.83, 343.81) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 14.13198
(336.72, 7.83, 343.81) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 15.03109
(336.72, 7.83, 343.81) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 15.54493
(336.72, 7.83, 343.81) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 15.53652
(336.72, 7.83, 343.81) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 15.53115
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.167724
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.411344
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.676353
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.965642
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.275445
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.613303
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.985376
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.390901
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.841659
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.33834
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.883722
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50181
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21594
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91864
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74299
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5894
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22051
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95181
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06835
(336.72, 7.83, 343.81) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 14.46887
(336.72, 7.83, 343.81) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 14.2338
(336.72, 7.83, 343.81) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 14.14935
(336.72, 7.83, 343.81) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 14.13051
(336.72, 7.83, 343.81) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 14.11447
(336.72, 7.83, 343.81) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 14.64732
(336.72, 7.83, 343.81) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 15.21932
(336.72, 7.83, 343.81) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 15.21975
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.170551
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.414437
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.679701
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.969314
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.278028
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.616115
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.988795
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.397938
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.849487
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.344632
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.890806
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51844
¡(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22981
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92464
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72747
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54024
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17579
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98068
(336.72, 7.83, 343.81) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 15.51606
(336.72, 7.83, 343.81) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 14.65995
(336.72, 7.83, 343.81) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 14.41889
(336.72, 7.83, 343.81) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 14.31988
(336.72, 7.83, 343.81) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 14.3007
(336.72, 7.83, 343.81) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 14.28436
(336.72, 7.83, 343.81) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 15.34296
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.173405
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.417526
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.68311
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.972375
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.280635
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.619004
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.991977
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.405039
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.857403
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.351151
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.904525
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53531
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23563
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93118
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72121
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4929
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20309
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01122
(336.72, 7.83, 343.81) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 15.2717
(336.72, 7.83, 343.81) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 14.85936
(336.72, 7.83, 343.81) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 14.61196
(336.72, 7.83, 343.81) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 14.49744
(336.72, 7.83, 343.81) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 14.47791
(336.72, 7.83, 343.81) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 14.46125
(336.72, 7.83, 343.81) (315.85, 0.78, 316.63) (1.36, 1.29, 1.38) Tools 24.34699
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.176295
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.42065
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.686492
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.974816
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.283332
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.621986
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.995245
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.408691
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.865487
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.360103
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.919564
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55241
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24192
›(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93833
(336.72, 7.83, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72934
