¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
è(433.59, 15.23, 248.22) (442.38, 8.97, 274.88) (5.45, 3.00, 8.50) Truck 17.35699
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.51099
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.969663
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.482502
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09201
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75078
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54845
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47022
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58575
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75139
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78658
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.69955
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.61308
(434.29, 15.17, 248.43) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 18.87901
(434.29, 15.17, 248.43) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 19.20138
(434.29, 15.17, 248.43) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 22.02722
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.500789
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.763907
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.050683
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.364352
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.708784
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.08871
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.5097
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.965349
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.476734
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0855
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75854
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54606
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46605
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59681
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74915
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7894
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.73215
Ë(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.68049
(434.29, 15.17, 248.43) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 18.91681
(434.29, 15.17, 248.43) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 19.13468
(434.29, 15.17, 248.43) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 21.93939
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.500062
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.763122
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.049811
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.363367
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.707724
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.087495
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.506205
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.961073
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.47097
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07895
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76637
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54359
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46162
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58384
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74705
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7932
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.76674
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.77904
(434.29, 15.17, 248.43) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 18.98461
(434.29, 15.17, 248.43) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 19.06929
(434.29, 15.17, 248.43) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 21.85337
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.49927
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.762282
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.048901
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.362399
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.706666
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.086314
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.502378
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.956826
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.465071
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07224
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76493
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54108
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45697
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56549
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74513
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82178
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.80339
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.8804
(434.29, 15.17, 248.43) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 19.05662
(434.29, 15.17, 248.43) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 19.02745
(434.29, 15.17, 248.43) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 21.76916
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.498525
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.761446
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.047981
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.361383
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.705541
Â(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.085094
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.4986
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.952589
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.45979
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06552
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75719
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53856
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45205
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54712
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74336
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85778
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.84206
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.9846
(434.29, 15.17, 248.43) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 19.13293
(434.29, 15.17, 248.43) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 19.10363
(434.29, 15.17, 248.43) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 21.68673
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.497753
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.760602
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.047097
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.360378
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.704412
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.083843
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.49482
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.94839
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.455067
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05869
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74939
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53601
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44691
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52881
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74179
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.89452
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.91294
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.09172
(434.29, 15.17, 248.43) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 19.21363
(434.29, 15.17, 248.43) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 19.18418
(434.29, 15.17, 248.43) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 21.60607
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.496946
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.759738
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.046124
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.359342
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.703277
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.082598
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.491109
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.944233
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.450438
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0518
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74147
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53338
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44155
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51052
Ç(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73893
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93206
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.98138
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.24837
(434.29, 15.17, 248.43) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 19.29879
(434.29, 15.17, 248.43) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 19.26919
(434.29, 15.17, 248.43) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 21.52716
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.496141
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.758848
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.045172
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.358292
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.702148
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.07979
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.487373
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.940125
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.445786
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04485
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73348
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52596
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43593
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49226
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71712
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97031
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.9478
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.43046
(434.29, 15.17, 248.43) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 19.38852
(434.29, 15.17, 248.43) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 19.35875
(434.29, 15.17, 248.43) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 21.44997
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.495323
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.757989
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.04421
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.357244
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.700967
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.076467
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.48368
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.936001
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.441216
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03781
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72547
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51665
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43009
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47402
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6954
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.00932
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.91483
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.60369
(434.29, 15.17, 248.43) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 19.48291
(434.29, 15.17, 248.43) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 19.45297
(434.29, 15.17, 248.43) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 21.37451
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.088573
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.757073
º(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.043198
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.356174
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.699767
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.073185
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.480051
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.931947
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.436634
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03074
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71733
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50725
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42401
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45582
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6737
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04907
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.87915
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.66177
(434.29, 15.17, 248.43) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 19.96273
(434.29, 15.17, 248.43) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 19.94636
(434.29, 15.17, 248.43) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 21.30074
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.08756
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.756186
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.042231
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.355075
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.698578
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.06991
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.476427
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.927921
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.432114
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02354
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70914
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49777
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4114
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43765
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65204
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0896
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.83916
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.72123
(434.29, 15.17, 248.43) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 20.68501
(434.29, 15.17, 248.43) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 20.66839
(434.29, 15.17, 248.43) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 21.22866
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.086535
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.332882
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.041213
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.35396
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.697385
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.066666
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.472815
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.923929
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.427635
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01633
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70084
¬(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48819
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39599
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41953
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63045
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.085
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.79958
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.71527
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.9844
(434.29, 15.17, 248.43) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 21.44895
(434.29, 15.17, 248.43) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 21.43628
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.085499
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.331754
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.600121
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.352838
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.696113
(434.29, 15.17, 248.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.063449
