¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¯(428.81, 14.34, 320.73) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 18.59095
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32537
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03931
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6504
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36313
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15796
(430.02, 14.41, 320.19) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 13.73806
(430.02, 14.41, 320.19) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 13.5376
(430.02, 14.41, 320.19) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 13.44043
(430.02, 14.41, 320.19) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 13.38948
(430.02, 14.41, 320.19) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 13.37096
(430.02, 14.41, 320.19) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 13.41184
(430.02, 14.41, 320.19) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 13.49031
(430.02, 14.41, 320.19) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 13.6218
(430.02, 14.41, 320.19) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 13.87666
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.69818
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.69716
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.302874
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.540693
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.79854
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.078786
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.382509
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.715027
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.080553
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.48421
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.932136
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.431925
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.99301
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61511
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30982
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95098
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54351
İ(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23939
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02471
(430.02, 14.41, 320.19) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 13.86424
(430.02, 14.41, 320.19) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 13.62307
(430.02, 14.41, 320.19) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 13.50539
(430.02, 14.41, 320.19) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 13.44104
(430.02, 14.41, 320.19) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 13.4192
(430.02, 14.41, 320.19) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 13.45232
(430.02, 14.41, 320.19) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 13.51877
(430.02, 14.41, 320.19) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 13.63565
(430.02, 14.41, 320.19) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 13.8593
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.87116
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.87007
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.29394
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.530999
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.78804
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.067547
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.372521
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.705963
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.070587
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.473196
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.919853
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.418193
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.977577
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60177
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29461
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8649
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44852
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11905
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88949
(430.02, 14.41, 320.19) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 11.06084
(430.02, 14.41, 320.19) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 13.71255
(430.02, 14.41, 320.19) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 13.57374
(430.02, 14.41, 320.19) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 13.49565
(430.02, 14.41, 320.19) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 13.47369
(430.02, 14.41, 320.19) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 13.49566
(430.02, 14.41, 320.19) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 13.54995
(430.02, 14.41, 320.19) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 13.66738
(430.02, 14.41, 320.19) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 13.87331
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.0511
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.04994
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.285064
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.521393
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.777605
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.056176
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.360147
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.693033
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.059172
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.46232
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.907769
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.40468
ğ(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.962358
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5887
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25924
(430.02, 14.41, 320.19) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 10.97332
(430.02, 14.41, 320.19) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 10.96772
(430.02, 14.41, 320.19) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 10.97306
(430.02, 14.41, 320.19) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 10.98055
(430.02, 14.41, 320.19) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 10.9902
(430.02, 14.41, 320.19) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 13.80618
(430.02, 14.41, 320.19) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 13.64554
(430.02, 14.41, 320.19) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 13.55338
(430.02, 14.41, 320.19) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 13.53127
(430.02, 14.41, 320.19) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 13.5419
(430.02, 14.41, 320.19) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 13.58658
(430.02, 14.41, 320.19) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 13.70192
(430.02, 14.41, 320.19) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 13.89006
(430.02, 14.41, 320.19) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 14.30942
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.23706
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.276273
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.5119
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.767304
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.044988
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.347871
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.679571
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.04699
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.45159
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.895835
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.391334
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.94731
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57551
(430.02, 14.41, 320.19) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 10.99922
(430.02, 14.41, 320.19) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 11.00038
(430.02, 14.41, 320.19) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 11.00369
(430.02, 14.41, 320.19) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 11.00914
(430.02, 14.41, 320.19) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 11.01675
(430.02, 14.41, 320.19) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 11.02652
(430.02, 14.41, 320.19) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 13.90408
(430.02, 14.41, 320.19) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 13.7209
(430.02, 14.41, 320.19) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 13.62596
(430.02, 14.41, 320.19) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 13.59202
(430.02, 14.41, 320.19) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 13.59108
(430.02, 14.41, 320.19) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 13.63611
(430.02, 14.41, 320.19) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 13.73929
(430.02, 14.41, 320.19) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 13.90957
(430.02, 14.41, 320.19) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 14.25317
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.43172
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.267576
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.502509
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.757081
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.033869
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.335746
ï(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.666268
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.034914
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.440991
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.884108
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.378191
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.932541
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55878
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11203
(430.02, 14.41, 320.19) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 11.03858
(430.02, 14.41, 320.19) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 11.04199
(430.02, 14.41, 320.19) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 11.04756
(430.02, 14.41, 320.19) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 11.0553
(430.02, 14.41, 320.19) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 11.0652
(430.02, 14.41, 320.19) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 11.07728
(430.02, 14.41, 320.19) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 13.80143
(430.02, 14.41, 320.19) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 13.70395
(430.02, 14.41, 320.19) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 13.656
(430.02, 14.41, 320.19) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 13.64326
(430.02, 14.41, 320.19) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 13.68867
(430.02, 14.41, 320.19) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 13.77953
(430.02, 14.41, 320.19) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 13.93185
(430.02, 14.41, 320.19) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 14.23442
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.63426
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.258971
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.493181
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.746993
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.022863
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.323738
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.653128
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.022994
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.430597
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.8725
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.365251
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.918004
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54225
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03903
(430.02, 14.41, 320.19) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 11.07914
(430.02, 14.41, 320.19) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 11.08267
(430.02, 14.41, 320.19) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 11.08837
(430.02, 14.41, 320.19) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 11.09624
(430.02, 14.41, 320.19) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 11.10628
(430.02, 14.41, 320.19) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 11.11851
(430.02, 14.41, 320.19) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 13.9053
(430.02, 14.41, 320.19) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 13.78561
(430.02, 14.41, 320.19) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 13.72328
(430.02, 14.41, 320.19) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 13.70345
(430.02, 14.41, 320.19) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 13.7443
(430.02, 14.41, 320.19) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 13.82269
(430.02, 14.41, 320.19) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 13.95692
(430.02, 14.41, 320.19) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 14.21859
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.84501
æ(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.250458
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.484009
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.736995
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.01198
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.311854
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.642147
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.011173
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.419335
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.861111
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.352501
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.903664
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51061
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96326
(430.02, 14.41, 320.19) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 11.12211
(430.02, 14.41, 320.19) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 11.12577
(430.02, 14.41, 320.19) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 11.1316
(430.02, 14.41, 320.19) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 11.13961
(430.02, 14.41, 320.19) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 11.14981
(430.02, 14.41, 320.19) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 11.1622
(430.02, 14.41, 320.19) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 14.01372
(430.02, 14.41, 320.19) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 13.87105
(430.02, 14.41, 320.19) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 13.79393
(430.02, 14.41, 320.19) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 13.77395
(430.02, 14.41, 320.19) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 13.80306
(430.02, 14.41, 320.19) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 13.8688
(430.02, 14.41, 320.19) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 13.99467
(430.02, 14.41, 320.19) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 14.2262
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.06433
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.242055
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.474872
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.727143
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.001243
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.30011
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.631557
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.999461
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.406346
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.849896
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.339966
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.889545
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44287
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88939
(430.02, 14.41, 320.19) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 11.16754
(430.02, 14.41, 320.19) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 11.17133
(430.02, 14.41, 320.19) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 11.1773
(430.02, 14.41, 320.19) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 11.18546
(430.02, 14.41, 320.19) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 11.19582
(430.02, 14.41, 320.19) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 11.20838
(430.02, 14.41, 320.19) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 14.12685
(430.02, 14.41, 320.19) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 13.96038
(430.02, 14.41, 320.19) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 13.86805
(430.02, 14.41, 320.19) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 13.8479
×(430.02, 14.41, 320.19) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 13.86502
(430.02, 14.41, 320.19) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 13.91793
(430.02, 14.41, 320.19) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 14.04469
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.29434
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.29262
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.233732
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.465889
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.717349
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.990597
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.288526
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.621018
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.987851
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.393504
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.838848
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.327654
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.875676
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37683
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8174
(430.02, 14.41, 320.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29933
