¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ù(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.842657
(406.71, 14.24, 243.36) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 20.02143
(406.71, 14.24, 243.36) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 20.03088
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.799824
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.021682
Î(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.261603
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.956812
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.261036
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.590812
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.942303
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.32964
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.758514
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.248638
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.812967
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45284
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14419
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92155
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84132
(406.71, 14.24, 243.36) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.61963
(406.71, 14.24, 243.36) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.59349
(406.71, 14.24, 243.36) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.56991
(406.71, 14.24, 243.36) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.54886
(406.71, 14.24, 243.36) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.53032
(406.71, 14.24, 243.36) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.51426
(406.71, 14.24, 243.36) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.50069
(406.71, 14.24, 243.36) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.09295
(406.71, 14.24, 243.36) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.08788
(406.71, 14.24, 243.36) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.13124
(406.71, 14.24, 243.36) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.13435
(406.71, 14.24, 243.36) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.14175
(406.71, 14.24, 243.36) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.17216
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.799579
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.021621
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.261537
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.522687
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.260966
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.588723
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.940006
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.327132
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.755673
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.248477
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.812835
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45123
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13962
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91897
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8382
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86049
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71056
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.50499
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.18944
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.96199
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.54483
(406.71, 14.24, 243.36) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.12029
(406.71, 14.24, 243.36) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.30583
(406.71, 14.24, 243.36) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.27206
(406.71, 14.24, 243.36) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.13831
¯(406.71, 14.24, 243.36) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.14285
(406.71, 14.24, 243.36) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.15092
(406.71, 14.24, 243.36) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.16467
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.799376
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.021609
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.261524
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.522673
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.80794
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.586782
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.937891
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.324731
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.753053
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.24847
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.81279
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44746
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13535
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92083
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83249
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87593
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72799
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43538
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.11382
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.41933
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.12285
(406.71, 14.24, 243.36) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.12219
(406.71, 14.24, 243.36) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.30448
(406.71, 14.24, 243.36) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.27323
(406.71, 14.24, 243.36) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.15327
(406.71, 14.24, 243.36) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.15781
(406.71, 14.24, 243.36) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.16584
(406.71, 14.24, 243.36) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.18212
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.799218
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.021645
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.261564
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.522717
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.807988
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.584955
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.935863
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.322519
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.750612
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.24856
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.812885
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44394
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13134
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91808
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82715
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88932
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74675
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.36851
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.04124
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.33258
³(406.71, 14.24, 243.36) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 20.32796
(406.71, 14.24, 243.36) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 20.30435
(406.71, 14.24, 243.36) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.09761
(406.71, 14.24, 243.36) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.09181
(406.71, 14.24, 243.36) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.17179
(406.71, 14.24, 243.36) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.17628
(406.71, 14.24, 243.36) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.18637
(406.71, 14.24, 243.36) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.20316
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.799107
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.021732
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.261658
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.522819
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.808101
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.113985
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.933985
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.320457
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.748313
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.248755
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.813111
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4407
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12763
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91382
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8222
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88349
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82742
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.30434
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.07981
(406.71, 14.24, 243.36) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.25467
(406.71, 14.24, 243.36) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.21562
(406.71, 14.24, 243.36) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.19171
(406.71, 14.24, 243.36) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.18849
(406.71, 14.24, 243.36) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.97734
(406.71, 14.24, 243.36) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.1034
(406.71, 14.24, 243.36) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.19833
(406.71, 14.24, 243.36) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.21099
(406.71, 14.24, 243.36) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.22781
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.79972
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.021867
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.261804
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.522979
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.807638
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.113346
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.449325
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.31855
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.747671
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.249057
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.813469
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43769
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12422
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90985
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81762
®(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87812
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91735
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.31056
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.12729
(406.71, 14.24, 243.36) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.27629
(406.71, 14.24, 243.36) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.22877
(406.71, 14.24, 243.36) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.20382
(406.71, 14.24, 243.36) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.20563
(406.71, 14.24, 243.36) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 19.00958
(406.71, 14.24, 243.36) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.11044
(406.71, 14.24, 243.36) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.22594
(406.71, 14.24, 243.36) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.23923
(406.71, 14.24, 243.36) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.2561
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.800381
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.02205
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.262003
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.523197
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.807146
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.112808
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.448732
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.316839
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.748062
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.249493
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.813937
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43493
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12104
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90623
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81342
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87317
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0086
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.35574
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.17716
(406.71, 14.24, 243.36) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.31386
(406.71, 14.24, 243.36) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.26604
(406.71, 14.24, 243.36) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.24179
(406.71, 14.24, 243.36) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.24236
(406.71, 14.24, 243.36) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 19.04566
(406.71, 14.24, 243.36) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.14963
(406.71, 14.24, 243.36) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.261
(406.71, 14.24, 243.36) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.27122
(406.71, 14.24, 243.36) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.28478
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.80107
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.022284
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.262257
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.523473
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.806742
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.112365
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.448244
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.816097
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.748494
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.250006
£(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.81455
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43242
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11817
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90295
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80961
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8687
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06942
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40311
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.22955
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.0184
(406.71, 14.24, 243.36) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.32679
(406.71, 14.24, 243.36) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.30357
(406.71, 14.24, 243.36) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.29869
(406.71, 14.24, 243.36) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.23765
(406.71, 14.24, 243.36) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.32148
(406.71, 14.24, 243.36) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.31579
(406.71, 14.24, 243.36) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.56459
(406.71, 14.24, 243.36) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.56606
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.801372
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.022565
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.262564
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.523806
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.806427
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.112018
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.447863
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.814867
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.749089
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.250673
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.815282
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43012
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1156
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89997
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80615
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86464
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05902
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.45273
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.30506
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.94782
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.62815
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.77339
(406.71, 14.24, 243.36) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 19.12583
(406.71, 14.24, 243.36) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 19.12944
(406.71, 14.24, 243.36) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.3636
(406.71, 14.24, 243.36) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.35788
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.801678
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.022896
(406.71, 14.24, 243.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.262923
