¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
„ (413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.856071
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.30058
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.28782
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.27709
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.26838
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.26169
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.257
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.25432
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.25364
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.692893
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.991592
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.319726
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.681707
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.055045
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.525532
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.103578
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.756446
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45734
Ù(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 10.46699
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 10.43099
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.3989
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.3674
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.3381
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.31097
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.28598
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.26311
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.24234
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.22363
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.20698
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.19237
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.17978
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.16921
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.16063
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.15405
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.14945
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.14683
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.1462
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.67975
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.977189
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.303851
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.664158
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.048705
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.537374
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.091457
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.694986
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38647
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 10.35961
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 10.32401
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.29244
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.2613
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.23234
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.20553
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.18083
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.15823
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.13771
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.11923
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.10279
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.08836
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.07594
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.06551
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.06369
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.07657
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.09144
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.10834
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.12726
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.666537
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.962695
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.287901
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.646493
Ô(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.042297
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.51292
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.03791
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.633878
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 10.3036
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 10.28684
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 10.27214
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.25706
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.24644
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.23784
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.23124
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.22664
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.22404
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.22344
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.22483
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.22821
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.23359
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.24098
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.25037
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.26178
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.27523
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.29072
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.30826
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.32789
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.653247
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.948141
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.271866
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.628303
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.018816
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.465827
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.984629
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.573151
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2463
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 10.49045
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 10.47579
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.46103
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.45054
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.44211
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.43571
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.43136
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.42905
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.42877
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.43052
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.43431
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.44013
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.448
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.45792
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.36329
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.639905
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.933506
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.254248
¹(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.605847
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.992517
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.418997
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.931692
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.512863
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17701
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63052
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 10.68976
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 10.77003
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.68862
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 12.78124
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.10223
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.73117
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.78949
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.47212
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.11303
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.82003
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.626473
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.916481
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.233914
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.58342
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.966296
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.382389
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.879061
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.452933
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10783
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54531
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 10.91477
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 10.90243
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.62276
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 12.70234
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.00602
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.6113
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.63607
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.26887
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.83115
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.29697
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.61005
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.897982
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.213587
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.560996
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.94014
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.353321
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.826751
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.393469
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03151
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46202
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93335
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.13942
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.55739
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 12.62411
Ì(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.91075
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.49279
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.48469
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.06886
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.55473
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.44961
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.42355
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.40171
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.38409
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.37065
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.36139
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.35631
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.35539
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.593135
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.879443
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.193241
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.538538
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.914067
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.324343
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.781279
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.334419
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.956877
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38062
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84423
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35346
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.49251
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 12.54655
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.81643
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.37564
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.33535
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.87203
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.33116
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.2969
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.2669
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.24112
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.21953
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.20212
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.18885
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.17974
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.18716
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.23138
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.576231
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.860944
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.172905
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.516099
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.888053
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.295453
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.74902
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.275854
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.883881
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30103
Á(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75712
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34271
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.64314
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 12.46968
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.72305
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.25985
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.18803
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.67837
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.47787
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.48972
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.50577
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.52606
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.55058
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.57938
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.559309
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.842433
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.152585
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.493674
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.862177
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.26671
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.716919
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.220898
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.812479
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22324
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73874
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37129
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.92171
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 12.39349
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.63063
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.14542
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.04273
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.48783
(413.16, 14.28, 249.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 22.75721
