°# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ö(424.51, 14.77, 251.85) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 14.40863
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.080814
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.660402
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29169
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01283
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91545
Ç(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08001
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04986
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90492
(424.07, 14.77, 252.24) (406.51, 6.77, 234.15) (2.03, 1.40, 1.79) Tools 15.19163
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.544787
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.761858
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.997833
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.255236
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.537053
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.846859
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.188962
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.110792
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.566791
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.078972
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.658317
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29025
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01117
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89947
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06073
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04595
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89052
(424.07, 14.77, 252.24) (406.51, 6.77, 234.15) (2.03, 1.40, 1.79) Tools 15.34364
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.544121
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.761136
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.997046
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.254375
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.536109
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.845819
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.187812
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.109366
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.565203
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.077184
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.656295
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28894
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00969
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8834
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03066
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03182
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87463
(424.07, 14.77, 252.24) (406.51, 6.77, 234.15) (2.03, 1.40, 1.79) Tools 15.50177
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.543475
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.760434
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.996283
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.253541
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.535194
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.84481
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.186696
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.107988
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.563643
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.075445
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.654301
â(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28779
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00836
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85969
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98855
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01888
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86007
(424.07, 14.77, 252.24) (406.51, 6.77, 234.15) (2.03, 1.40, 1.79) Tools 15.66628
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.542849
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.759753
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.995543
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.252733
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.534307
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.843834
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.185616
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.106632
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.562139
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.073756
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.652375
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28677
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00719
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83858
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94657
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00713
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84683
(424.07, 14.77, 252.24) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 16.65833
(424.07, 14.77, 252.24) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 16.61649
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.542242
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.759096
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.994826
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.25195
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.533449
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.842887
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.184568
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.105312
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.560671
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.072097
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.650501
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2859
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00619
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83743
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90473
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99655
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83492
(424.07, 14.77, 252.24) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 16.19483
(424.07, 14.77, 252.24) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 16.15462
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.541656
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.758459
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.994135
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.251194
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.532619
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.841974
ô(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.183557
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.104052
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.559237
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.070486
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.645375
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28517
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00534
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83645
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86306
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98714
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82434
(424.07, 14.77, 252.24) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 15.75943
(424.07, 14.77, 252.24) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 15.72075
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.541159
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.758104
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.993946
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.251201
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.532859
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.842494
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.183147
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.102811
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.557849
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.065904
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.638018
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28457
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00466
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83566
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82151
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97891
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81506
(424.07, 14.77, 252.24) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 15.46691
(424.07, 14.77, 252.24) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 15.59317
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.542671
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.759745
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.995733
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.253153
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.534376
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.842349
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.182259
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.101601
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.553796
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.059488
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.63075
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28104
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00414
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83507
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80441
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97182
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80709
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75186
(424.07, 14.77, 252.24) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 17.02987
˚(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.544202
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.761406
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.997417
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.253464
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.53368
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.841583
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.18141
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.097997
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.548146
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.053141
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.623546
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27282
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00379
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83466
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80393
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96591
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80043
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74898
(424.07, 14.77, 252.24) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 17.16602
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.545754
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.762084
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.996865
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.25286
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.533018
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.840853
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.180605
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.094455
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.542586
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.046885
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.616452
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26469
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0036
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83443
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80365
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96116
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79574
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76166
(424.07, 14.77, 252.24) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 17.07891
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.54559
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.761601
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.996338
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.252287
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.532389
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.840159
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.179838
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.09443
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.53706
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.040676
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.609406
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25665
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99969
Ä(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83438
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80363
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95329
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80818
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7758
(424.07, 14.77, 252.24) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 16.76986
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.545169
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.761147
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.995844
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.251747
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.531797
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.839507
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.179116
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.094485
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.531881
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.034545
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.60247
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24873
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99053
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83455
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80381
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96782
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8219
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79142
(424.07, 14.77, 252.24) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 16.47496
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.544774
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.760716
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.995377
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.251235
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.531237
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.838891
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.178434
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.094657
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.532049
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.028481
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.595616
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24089
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9815
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83489
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80421
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99159
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83694
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.80851
(424.07, 14.77, 252.24) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 16.23985
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.544401
(424.07, 14.77, 252.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.760313
