¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
û(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.75115
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.069122
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.478093
(442.57, 14.40, 261.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.194476
(442.57, 14.40, 261.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.165591
(442.57, 14.40, 261.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.138493
(442.57, 14.40, 261.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.113149
(442.57, 14.40, 261.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.089535
(442.57, 14.40, 261.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.430694
(442.57, 14.40, 261.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.107304
(442.57, 14.40, 261.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.904093
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.46503
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.43924
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.41615
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.39576
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.37802
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.36294
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.35049
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.34066
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.33344
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.32883
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.32682
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.071255
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.301126
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.5504
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.81663
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.10074
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.404606
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.724076
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.074019
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.489196
(442.57, 14.40, 261.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.263098
ê(442.57, 14.40, 261.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.233942
(442.57, 14.40, 261.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.206584
(442.57, 14.40, 261.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.180996
(442.57, 14.40, 261.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.157154
(442.57, 14.40, 261.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.429601
(442.57, 14.40, 261.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.106025
(442.57, 14.40, 261.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.90258
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.53009
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.50414
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.48091
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.46039
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.44254
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.42735
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.41481
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.40491
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.39763
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.39296
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.39091
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.074203
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.304292
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.553836
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.818683
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.102978
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.4089
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.728787
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.079177
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.500487
(442.57, 14.40, 261.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.334531
(442.57, 14.40, 261.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.305088
(442.57, 14.40, 261.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.277461
(442.57, 14.40, 261.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.25162
(442.57, 14.40, 261.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.227539
(442.57, 14.40, 261.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.428792
(442.57, 14.40, 261.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.10508
(442.57, 14.40, 261.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.901459
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.59845
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.57234
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.54896
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.5283
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.51033
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.49504
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.48241
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.47242
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.46507
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.46036
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.45827
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.07718
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.307549
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.557368
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.820898
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.105361
ì(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.413425
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.733711
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.087831
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.51193
(442.57, 14.40, 261.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.408874
(442.57, 14.40, 261.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.379133
(442.57, 14.40, 261.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.351224
(442.57, 14.40, 261.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.325119
(442.57, 14.40, 261.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.30079
(442.57, 14.40, 261.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.428268
(442.57, 14.40, 261.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.104466
(442.57, 14.40, 261.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.900735
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.67019
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.64391
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.62038
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.59957
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.58148
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.56607
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.55334
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.54327
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.53585
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.53108
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.52895
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.080223
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.310829
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.560938
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.823192
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.107862
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.418158
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.738878
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.098296
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.523564
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.997805
(442.57, 14.40, 261.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.456184
(442.57, 14.40, 261.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.427983
(442.57, 14.40, 261.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.401602
(442.57, 14.40, 261.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.377012
(442.57, 14.40, 261.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.42803
(442.57, 14.40, 261.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.10419
(442.57, 14.40, 261.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.900406
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.74539
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.71893
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.69524
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.67429
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.65606
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.64054
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.6277
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.61754
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.61005
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.60521
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.60303
ã(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.083344
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.314195
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.563854
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.825576
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.110497
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.421738
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.744252
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.108923
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.535356
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.010987
(442.57, 14.40, 261.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.53636
(442.57, 14.40, 261.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.507854
(442.57, 14.40, 261.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.481183
(442.57, 14.40, 261.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.456324
(442.57, 14.40, 261.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.433249
(442.57, 14.40, 261.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.104244
(442.57, 14.40, 261.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.900469
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.82415
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.7975
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.77364
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.75253
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.73416
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.71851
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.70557
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.69532
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.68775
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.68285
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.68062
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.086475
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.317602
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.566191
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.828095
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.113245
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.424743
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.74988
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.119663
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.547308
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.021883
(442.57, 14.40, 261.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.619774
(442.57, 14.40, 261.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.59095
(442.57, 14.40, 261.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.563979
(442.57, 14.40, 261.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.538838
(442.57, 14.40, 261.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.5155
(442.57, 14.40, 261.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.104632
(442.57, 14.40, 261.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.900929
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.90655
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.87971
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.85566
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.83439
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.81587
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.8001
ä(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.78704
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.77668
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.76903
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.76407
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.76179
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.089716
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.321076
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.568611
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.830733
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.11613
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.427898
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.755733
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.130557
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.55942
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.026625
(442.57, 14.40, 261.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.706564
(442.57, 14.40, 261.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.677407
(442.57, 14.40, 261.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.650124
(442.57, 14.40, 261.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.624687
(442.57, 14.40, 261.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.601074
(442.57, 14.40, 261.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.105352
(442.57, 14.40, 261.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.901783
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.9927
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.96564
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.94141
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.91997
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.9013
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.88538
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.8722
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.86175
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.85401
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.84898
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.84665
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.09297
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.324644
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.571154
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.833498
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.119116
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.431164
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.761793
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.141626
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.567541
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.031514
(442.57, 14.40, 261.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.796867
(442.57, 14.40, 261.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.767362
(442.57, 14.40, 261.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.739751
(442.57, 14.40, 261.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.714008
(442.57, 14.40, 261.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.690105
(442.57, 14.40, 261.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.106408
(442.57, 14.40, 261.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.903032
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.08269
ß(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.05542
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.03099
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.00937
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.99054
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.97447
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.96117
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.95061
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.94278
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.93767
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.93529
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.096302
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.328221
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.573785
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.836374
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.122233
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.434594
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.768102
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.15285
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.572129
(442.57, 14.40, 261.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.036633
(442.57, 14.40, 261.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.890823
