¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ä(429.84, 10.71, 354.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.99393
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.341039
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.542187
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.776124
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.052154
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.331592
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.669795
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.057655
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.510347
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.122367
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.951713
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.26916
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.80601
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.646413
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.795314
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.963419
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.156455
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.348902
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.55069
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.784374
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.060562
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.340826
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.678978
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.066724
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.51941
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.132572
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.959646
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.27872
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.81614
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.653389
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.802782
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.97068
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.164325
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.356996
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.559442
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.792751
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.069203
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.350319
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.688237
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.076018
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.528373
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.142703
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.9673
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.28628
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.82184
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.660539
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.810437
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.978055
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.172323
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.36532
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.568444
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.80125
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.078079
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.360069
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.697568
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.085536
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.537227
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.152756
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.974671
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.29181
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.82311
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.667865
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.818281
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.985548
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.180448
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.373875
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.5777
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.809875
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.087187
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.37008
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.706974
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.09528
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.545975
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.162727
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.981759
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.29531
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.81995
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.675365
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.826313
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.993154
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.188699
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.382662
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.587205
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.81862
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.096529
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.380345
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.716446
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.105246
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.554606
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.172612
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.988554
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.29677
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.81234
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.683042
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.834535
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.000876
 (429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.197077
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.39168
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.596961
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.827488
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.106106
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.390873
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.72599
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.115437
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.563129
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.182416
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.995063
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.29726
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.80033
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.690893
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.842945
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.008713
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.20558
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.400931
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.606972
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.836478
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.115919
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.40166
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.735603
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.125854
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.571536
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.192127
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.001278
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.29716
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.78393
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.698921
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.851543
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.016664
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.214207
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.410415
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.617235
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.845589
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.125964
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.412705
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.745282
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.136492
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.579823
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.201749
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.007195
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.29553
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.76318
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.707123
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.860332
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.024862
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.222959
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.420132
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.627754
«(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.85482
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.136244
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.424011
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.755027
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.147356
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.587988
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.211278
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.012816
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.29239
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97894
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.715501
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.869309
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.034505
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.231834
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.430082
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.638526
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.864802
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.14676
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.435578
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.764836
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.158441
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.596032
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.22071
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.018138
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.28774
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95536
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.724055
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.878477
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.044352
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.240833
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.440266
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.649553
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.87678
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.157511
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.447405
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.774704
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.16975
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.603946
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.230041
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.023156
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09664
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13591
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.732786
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.887835
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.054405
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.249953
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.450685
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.660837
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.889038
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.168498
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.459494
¶(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.784636
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.181283
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.613108
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.239271
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.027871
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13928
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.31005
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.741693
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.897382
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.064663
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.259195
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.461339
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.672376
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.901576
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.17972
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.471844
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.794627
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.193038
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.626359
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.248397
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.032279
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17902
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.47715
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.750774
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.90712
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.075128
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.268559
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.472228
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.684172
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.914395
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.191179
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.484456
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.808293
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.205014
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.639863
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.257418
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25071
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21579
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.63668
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.760032
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.917046
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.085797
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.278043
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.483351
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.696224
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.927496
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.202872
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.49733
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.822532
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.217213
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.653619
Ñ(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.078942
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25855
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24959
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.788
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.769466
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.927165
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.096674
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.287645
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.494712
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.708535
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.940882
(429.99, 10.75, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.214801
