¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ú(406.54, 14.15, 247.25) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.936473
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.98372
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.36654
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.93912
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.75933
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.92843
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.67155
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.120636
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.292526
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.479295
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.681828
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.897527
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.131492
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.387924
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.666005
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.97083
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.306496
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.677702
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.087851
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.54896
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.052704
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.616143
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.2377
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.93313
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.72873
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.64774
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.70025
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.92738
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.29845
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.84948
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.63183
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.7601
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.43979
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.115455
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.286963
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.472643
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.67488
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.890007
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.123331
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.378795
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.656027
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.959877
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.294421
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.664331
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.073532
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.533238
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.035384
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.596452
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.21533
Ë(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.90647
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.69816
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.61211
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.65716
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.87306
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.2329
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.76323
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.50903
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.59809
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.21703
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.110421
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.281559
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.466134
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.668118
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.882693
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.115392
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.369912
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.646319
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.94922
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.282678
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.651329
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.059623
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.517659
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.018616
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.577436
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.19375
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.88076
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.66868
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.57778
(406.07, 14.12, 247.54) (384.32, 8.18, 263.08) (0.81, 2.16, 0.81) Human 12.24386
(406.07, 14.12, 247.54) (384.32, 8.18, 263.08) (0.81, 2.16, 0.81) Human 12.14898
(406.07, 14.12, 247.54) (384.32, 8.18, 263.08) (0.81, 2.16, 0.81) Human 12.12527
(406.07, 14.12, 247.54) (384.32, 8.18, 263.08) (0.81, 2.16, 0.81) Human 12.10416
(406.07, 14.12, 247.54) (384.32, 8.18, 263.08) (0.81, 2.16, 0.81) Human 12.08573
(406.07, 14.12, 247.54) (384.32, 8.18, 263.08) (0.81, 2.16, 0.81) Human 12.06985
(406.07, 14.12, 247.54) (384.32, 8.18, 263.08) (0.81, 2.16, 0.81) Human 12.05649
(406.07, 14.12, 247.54) (384.32, 8.18, 263.08) (0.81, 2.16, 0.81) Human 12.04569
(406.07, 14.12, 247.54) (384.32, 8.18, 263.08) (0.81, 2.16, 0.81) Human 12.0374
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.105537
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.276316
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.460019
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.661548
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.875585
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.10768
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.361276
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.636883
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.938869
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.271266
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.638694
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.04612
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.50254
ƒ(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.002398
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.559098
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.17293
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.85598
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.64027
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.54475
(406.07, 14.12, 247.54) (384.32, 8.18, 263.08) (0.81, 2.16, 0.81) Human 12.11809
(406.07, 14.12, 247.54) (384.32, 8.18, 263.08) (0.81, 2.16, 0.81) Human 12.05392
(406.07, 14.12, 247.54) (384.32, 8.18, 263.08) (0.81, 2.16, 0.81) Human 12.03404
(406.07, 14.12, 247.54) (384.32, 8.18, 263.08) (0.81, 2.16, 0.81) Human 12.01666
(406.07, 14.12, 247.54) (384.32, 8.18, 263.08) (0.81, 2.16, 0.81) Human 12.00176
(406.07, 14.12, 247.54) (384.32, 8.18, 263.08) (0.81, 2.16, 0.81) Human 11.98926
(406.07, 14.12, 247.54) (384.32, 8.18, 263.08) (0.81, 2.16, 0.81) Human 11.97924
(406.07, 14.12, 247.54) (384.32, 8.18, 263.08) (0.81, 2.16, 0.81) Human 11.97163
(406.07, 14.12, 247.54) (384.32, 8.18, 263.08) (0.81, 2.16, 0.81) Human 11.96643
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.100801
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.271233
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.45455
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.655166
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.868683
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.100191
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.352887
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.627718
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.928817
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.260184
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.626427
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.033025
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.48788
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.060315
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.754327
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78513
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.49615
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.86467
(406.07, 14.12, 247.54) (384.32, 8.18, 263.08) (0.81, 2.16, 0.81) Human 12.38314
(406.07, 14.12, 247.54) (384.32, 8.18, 263.08) (0.81, 2.16, 0.81) Human 12.10878
(406.07, 14.12, 247.54) (384.32, 8.18, 263.08) (0.81, 2.16, 0.81) Human 12.04615
(406.07, 14.12, 247.54) (384.32, 8.18, 263.08) (0.81, 2.16, 0.81) Human 12.02857
(406.07, 14.12, 247.54) (384.32, 8.18, 263.08) (0.81, 2.16, 0.81) Human 12.01347
(406.07, 14.12, 247.54) (384.32, 8.18, 263.08) (0.81, 2.16, 0.81) Human 12.00079
(406.07, 14.12, 247.54) (384.32, 8.18, 263.08) (0.81, 2.16, 0.81) Human 11.99058
(406.07, 14.12, 247.54) (384.32, 8.18, 263.08) (0.81, 2.16, 0.81) Human 11.98274
(406.07, 14.12, 247.54) (384.32, 8.18, 263.08) (0.81, 2.16, 0.81) Human 11.97733
(406.07, 14.12, 247.54) (384.32, 8.18, 263.08) (0.81, 2.16, 0.81) Human 11.97436
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.096213
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.26631
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.449252
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.648974
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.861987
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.092928
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.344743
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.618823
‹(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.919063
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.24943
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.614524
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.56432
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.037216
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.561412
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13607
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76611
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48199
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30975
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24299
(406.07, 14.12, 247.54) (384.32, 8.18, 263.08) (0.81, 2.16, 0.81) Human 12.20105
(406.07, 14.12, 247.54) (384.32, 8.18, 263.08) (0.81, 2.16, 0.81) Human 12.11898
(406.07, 14.12, 247.54) (384.32, 8.18, 263.08) (0.81, 2.16, 0.81) Human 12.10371
(406.07, 14.12, 247.54) (384.32, 8.18, 263.08) (0.81, 2.16, 0.81) Human 12.09147
(406.07, 14.12, 247.54) (384.32, 8.18, 263.08) (0.81, 2.16, 0.81) Human 12.08178
(406.07, 14.12, 247.54) (384.32, 8.18, 263.08) (0.81, 2.16, 0.81) Human 12.07449
(406.07, 14.12, 247.54) (384.32, 8.18, 263.08) (0.81, 2.16, 0.81) Human 12.06978
(406.07, 14.12, 247.54) (384.32, 8.18, 263.08) (0.81, 2.16, 0.81) Human 12.06757
(406.07, 14.12, 247.54) (384.32, 8.18, 263.08) (0.81, 2.16, 0.81) Human 12.06784
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.091774
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.261547
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.444129
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.642974
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.855498
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.085888
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.336847
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.610199
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.909606
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.730161
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.119638
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.552135
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.021852
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.544111
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11993
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74784
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46124
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27855
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21211
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26367
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46481
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.17591
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.38066
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.96141
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.87624
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.22719
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.087485
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.256942
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.439177
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.637163
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.849213
ú(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.079072
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.329195
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.622277
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.3691
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.720649
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.109055
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.540389
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.006969
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.527451
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10455
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73044
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44138
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25579
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18259
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22925
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41752
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7279
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.4328
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.86444
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.74837
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.05208
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.083344
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.252501
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.434398
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.631542
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.843135
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.07248
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.750751
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.04188
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.360764
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.711431
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.098896
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.529036
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.992681
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.511381
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08989
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71386
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42251
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23407
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15442
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19642
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37228
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67464
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.05203
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.77143
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.62566
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.88403
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.079352
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.248218
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.429792
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.62611
•(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.837263
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.477768
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.744047
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.034528
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.352689
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.702554
(406.07, 14.12, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.089078
