¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
É(379.02, 14.78, 303.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.15487
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.507467
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.495131
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.483603
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.472877
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.462945
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.453793
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.445411
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.437797
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.430939
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.424928
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.425787
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.437456
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.462102
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.50681
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.627161
(378.93, 14.95, 302.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.53432
(378.93, 14.95, 302.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.50746
(378.93, 14.95, 302.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.48428
(378.93, 14.95, 302.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.46474
(378.93, 14.95, 302.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.44885
(378.93, 14.95, 302.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.42625
(378.93, 14.95, 302.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.41759
(378.93, 14.95, 302.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.41251
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.473641
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.459856
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.446884
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.434701
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.423296
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.412662
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.402781
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.393648
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.385251
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.377577
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.371217
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.371766
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.380727
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.399113
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.429538
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.47885
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.581911
(378.93, 14.95, 302.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.57479
(378.93, 14.95, 302.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.55153
(378.93, 14.95, 302.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.53194
(378.93, 14.95, 302.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.516
 (378.93, 14.95, 302.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.49334
(378.93, 14.95, 302.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.48466
(378.93, 14.95, 302.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.47958
(378.93, 14.95, 302.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.47811
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.440015
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.425856
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.412494
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.399917
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.388111
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.377064
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.36676
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.357192
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.348351
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.340223
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.333934
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.334306
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.341951
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.357514
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.382554
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.420511
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.480617
(378.93, 14.95, 302.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.64624
(378.93, 14.95, 302.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.62291
(378.93, 14.95, 302.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.60327
(378.93, 14.95, 302.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.58728
(378.93, 14.95, 302.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.56455
(378.93, 14.95, 302.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.55585
(378.93, 14.95, 302.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.55076
(378.93, 14.95, 302.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.5493
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.415872
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.401436
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.387789
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.374924
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.362827
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.35148
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.340875
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.330997
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.321842
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.313393
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.307275
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.307538
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.31442
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.328398
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.35062
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.383395
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.431951
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.513449
(378.93, 14.95, 302.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.6985
(378.93, 14.95, 302.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.67879
(378.93, 14.95, 302.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.66275
(378.93, 14.95, 302.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.63995
” (378.93, 14.95, 302.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.63122
(378.93, 14.95, 302.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.62614
(378.93, 14.95, 302.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.62469
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.399291
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.384612
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.370728
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.35762
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.345278
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.333683
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.322831
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.312706
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.303292
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.294588
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.288644
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.288839
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.295253
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.308285
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.328861
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.358813
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.401901
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.468117
(378.93, 14.95, 302.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.77838
(378.93, 14.95, 302.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.74811
(378.93, 14.95, 302.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.73203
(378.93, 14.95, 302.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.71963
(378.93, 14.95, 302.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.71088
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.389227
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.374321
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.360209
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.346877
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.334311
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.322491
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.311412
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.301062
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.291425
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.282489
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.276685
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.276838
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.282977
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.295452
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.315091
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.343466
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.383719
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.443382
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.556325
(378.93, 14.95, 302.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.83224
(378.93, 14.95, 302.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.81611
(378.93, 14.95, 302.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.80367
(378.93, 14.95, 302.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.7949
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.385146
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.37001
˜ (378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.35567
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.342112
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.329317
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.317279
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.305979
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.295405
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.285549
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.276398
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.270674
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.27081
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.276814
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.289028
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.308221
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.33587
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.374842
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.431765
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.532084
(378.93, 14.95, 302.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.92083
(378.93, 14.95, 302.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.90464
(378.93, 14.95, 302.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.89216
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.386862
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.371475
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.35689
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.343089
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.330058
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.317784
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.306254
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.295454
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.285371
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.276002
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.270286
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.27042
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.276417
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.288612
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.307781
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.335384
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.374275
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.431038
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.530684
(378.93, 14.95, 302.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.01398
(378.93, 14.95, 302.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.99773
(378.93, 14.95, 302.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.98521
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.394493
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.378823
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.363958
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.349888
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.336593
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.324061
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.312274
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.301224
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.290897
˜ (378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.281299
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.2755
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.275652
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.281761
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.294186
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.313737
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.341965
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.381959
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.441051
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.551093
(378.93, 14.95, 302.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.11179
(378.93, 14.95, 302.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.09548
(378.93, 14.95, 302.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.08291
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.40849
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.392483
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.377295
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.362903
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.349301
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.336467
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.324386
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.313052
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.302444
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.292572
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.286599
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.286788
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.293148
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.306083
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.326497
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.356164
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.398733
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.463703
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.627943
(378.93, 14.95, 302.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.21437
(378.93, 14.95, 302.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.19799
(378.93, 14.95, 302.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.18538
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.429763
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.413342
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.397746
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.382969
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.368985
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.355786
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.34335
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.331669
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.320726
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.310514
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.30424
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.304494
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.311288
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.325112
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.347049
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.379324
‘ (378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.426875
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.505247
(378.93, 14.95, 302.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.35291
(378.93, 14.95, 302.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.32184
(378.93, 14.95, 302.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.3054
(378.93, 14.95, 302.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.29274
(378.93, 14.95, 302.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.28386
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.460004
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.443032
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.42691
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.411623
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.397147
(378.93, 14.95, 302.60) (383.05, 9.49, 284.76) (0.81, 2.16, 0.81) Human 3.383472
