¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
å(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.462533
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.9637
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.479753
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68187
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37042
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1492
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04527
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08702
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12519
Ë(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.00737
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.87012
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.20963
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.19659
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.14734
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.10278
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.06289
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.02925
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.06724
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.10986
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.15717
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.830559
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.074838
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.341772
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.634594
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.957191
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.31426
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.677603
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.048491
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.458763
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.914939
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.425067
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61512
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30214
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07111
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95508
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98166
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01395
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.86973
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.71829
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.01257
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.61028
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.69773
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.553
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.788703
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.02919
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.291806
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.579682
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.896573
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.247015
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.63655
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.00958
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.415646
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.866903
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.371229
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5495
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22997
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99441
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86656
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87839
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95739
Ä(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73604
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.31239
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.84256
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.31221
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.36157
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.31664
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.757415
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.984185
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.242579
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.525623
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.83695
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.180938
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.562932
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.97121
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.37315
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.819588
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.318233
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48496
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15667
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91906
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7797
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77721
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88062
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63955
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.82388
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.6776
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.02129
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.13341
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.10194
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.73815
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.959362
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.199571
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.472407
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.778307
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.116013
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.49067
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.908597
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.33127
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.772985
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.266067
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42145
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08465
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84036
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69448
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67805
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76527
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58171
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40781
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.5175
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.73878
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.51424
Ã(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.92654
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.90024
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.719048
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.938658
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.177062
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.436713
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.720634
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.052215
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.419739
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.829284
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.288391
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.727092
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.214726
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35905
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01387
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75945
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61093
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58085
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65263
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.52604
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33041
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.36213
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.46445
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.97689
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.73235
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.700108
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.918139
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.154758
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.412389
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.693894
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.002677
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.350119
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.751521
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.200993
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.681898
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.164205
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29768
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94429
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68003
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52439
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4856
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54268
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4726
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.27734
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.21141
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.13049
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.57137
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.55046
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.681336
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.897805
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.132665
´(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.388302
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.667537
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.973719
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.31087
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.68385
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.115408
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.610861
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.114491
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23735
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87602
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60209
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43462
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39228
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43529
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42128
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24395
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.98552
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.81061
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.39585
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.39649
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.655814
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.877657
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.110781
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.364453
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.641448
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.945066
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.279265
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.648817
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.059554
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.518661
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.065053
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17802
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80891
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52557
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34657
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29631
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33045
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3721
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21206
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.8009
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.53863
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.78826
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.8857
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.62903
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.850708
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.08911
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.340842
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.61563
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.916724
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.248013
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.614192
¼(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.020987
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.475446
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.986355
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11973
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74301
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45046
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26024
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19604
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22813
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30337
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.18177
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.7268
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.27421
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.48091
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.602515
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.821927
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.060452
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.317472
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.590085
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.88869
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.217114
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.579974
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.982893
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.432787
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.938265
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06241
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67829
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37679
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17563
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09787
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13783
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18767
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.15301
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.65448
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.87644
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.18317
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.576268
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.793447
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.029452
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.286778
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.564809
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.860964
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.18657
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.546166
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.945272
