¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Â(381.90, 6.97, 355.00) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 11.62087
(380.97, 6.92, 354.72) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 24.88991
(380.97, 6.92, 354.72) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 24.84085
(380.97, 6.92, 354.72) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 24.84342
(380.97, 6.92, 354.72) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 24.84735
(380.97, 6.92, 354.72) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 24.87045
(380.97, 6.92, 354.72) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 24.89921
(380.97, 6.92, 354.72) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 24.9329
(380.97, 6.92, 354.72) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 24.9721
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.306448
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.563218
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.843175
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.142939
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.470543
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.831239
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.23022
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.67382
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.169852
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.72807
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.36081
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.08389
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.91798
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.89052
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.03889
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.41516
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.0943
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.18816
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.87143
(380.97, 6.92, 354.72) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 24.93807
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.295475
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.551275
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.830131
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.129168
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.455413
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.814548
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.211716
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.653193
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.146722
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.701958
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.3311
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.04981
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.87847
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.84421
ê(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.98384
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.34868
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.01243
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.08491
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.73719
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.284523
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.539356
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.817117
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.115459
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.440358
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.79794
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.193308
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.63268
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.123726
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.676003
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.30159
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.01595
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.83926
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.79825
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.92927
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.28283
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.93142
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.98284
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.60468
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.96525
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.273596
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.527468
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.804136
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.101817
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.425378
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.781419
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.175
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.612285
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.100867
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.650213
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.27227
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.98234
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.80033
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.75268
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.87517
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.21759
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.85124
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.88195
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.4739
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.79116
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.262695
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.515608
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.79119
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.088242
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.410475
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.764987
ê(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.156796
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.592007
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.078148
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.624589
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.24315
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.94897
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.76171
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.70747
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.82155
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.15299
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.77191
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.78224
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.34484
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.62706
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.251821
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.503781
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.778281
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.074735
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.395649
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.748645
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.138693
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.571851
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.055572
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.599133
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.21424
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.91584
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.72339
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.66264
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.76842
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.08902
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.69342
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.6837
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.21749
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.46574
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.240977
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.491988
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.765409
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.0613
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.380908
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.732396
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.1207
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.55182
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.033139
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.57385
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.18553
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.88296
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.68538
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.61819
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.71577
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.02567
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.61579
ğ(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.58634
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.09184
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.30682
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.230165
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.48023
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.752583
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.047942
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.366249
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.716244
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.102817
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.531916
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.010859
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.548744
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.15703
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.85034
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.64768
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.57413
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.66361
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.96297
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.539
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.49016
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.96788
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.15027
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.219386
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.468513
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.739799
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.034657
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.351675
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.700188
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.085047
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.512142
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.98873
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.579295
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.36754
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50364
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34617
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.7503
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.61194
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.90091
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.46307
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.39514
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.8456
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.99608
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.208643
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.456834
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.727062
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.021449
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.337192
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.684235
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.06739
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.558875
À(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.535108
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10115
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74087
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46952
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30674
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27869
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42028
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.96541
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.38799
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.3013
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.72499
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.84421
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.197939
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.4452
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.714374
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.008325
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.322797
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.668383
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.560089
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.010044
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.511892
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07504
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71126
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43565
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26768
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23308
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36643
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71544
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.5043
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.20862
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.60605
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.69466
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.187273
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.433609
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.701735
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.994604
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.308494
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.137688
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.541535
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.989445
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.488857
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0491
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6819
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40207
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22896
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1879
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31308
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.6515
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.26975
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.11711
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.48876
Ù(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.54738
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.176648
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.422065
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.68915
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.134092
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.756607
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.121025
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.523166
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.969012
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.466015
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02341
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65276
(380.97, 6.92, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36878
