¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ú(377.07, 16.38, 289.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.309316
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.80693
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.98772
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.183691
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.396788
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.629298
é(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.34419
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.641365
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.969171
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.332543
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.73743
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.191399
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.703686
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.286334
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.954619
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7288
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.745496
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.848926
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.959025
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.076426
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.201847
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.336102
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.480123
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.634973
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.801882
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.982267
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.177784
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.390367
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.622294
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.335688
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.632012
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.958869
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.321091
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.724683
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.177057
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.687544
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.267913
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.933438
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70418
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52933
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.742726
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.845986
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.9559
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.073098
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.198295
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.332305
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.476054
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.630603
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.797174
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.977183
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.172276
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.38438
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.615765
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.327764
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.623301
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.949272
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.310452
â(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.712805
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.163762
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.67247
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.250734
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.913699
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68128
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50518
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.740155
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.843258
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.953
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.07001
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.195
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.328782
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.472279
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.626547
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.792807
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.972466
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.167168
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.378828
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.610791
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.320416
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.615253
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.940348
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.300587
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.701812
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.151412
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.658503
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.234843
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.895444
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66005
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48307
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.737783
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.840741
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.950324
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.06716
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.191961
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.325532
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.468796
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.622806
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.788779
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.968116
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.162519
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.375635
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.604825
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.854844
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.607773
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.932145
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.291459
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.691667
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.140006
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.64564
å(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.220174
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.878572
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64048
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46297
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.735608
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.838434
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.947872
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.06455
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.189176
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.322554
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.465605
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.61938
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.785089
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.964558
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.160318
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.371253
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.599338
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.848841
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.600977
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.924605
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.283094
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.682334
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.129561
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.63387
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.206772
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.863162
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62258
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44482
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.733633
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.836337
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.945644
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.062177
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.186643
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.319848
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.462705
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.616265
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.782454
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.962881
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.157753
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.366652
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.594323
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.843356
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.594741
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.917747
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.275514
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.673868
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.120071
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.623127
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.19457
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.849171
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60634
à(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42867
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26175
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.731854
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.834451
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.943638
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.060041
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.184366
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.317412
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.460097
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.614419
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.781231
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.96156
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.153914
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.362484
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.589782
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.83839
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.589149
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.911571
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.268686
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.666263
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.11153
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.613492
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.18359
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.836562
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5917
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41447
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24541
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.730273
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.832773
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.941856
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.058144
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.182341
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.315248
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.458921
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.613589
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.780336
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.958714
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.150474
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.35875
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.585714
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.833943
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.58417
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.9061
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.262605
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.659483
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.103934
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.604931
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.173826
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.825358
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57869
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40225
å(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23135
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.728889
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.831305
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.940295
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.056482
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.180631
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.314643
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.458431
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.613061
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.779014
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.955903
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.147432
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.355447
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.582117
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.830009
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.579801
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.901273
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.257239
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.653526
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.097279
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.597379
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.165273
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.81552
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5673
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39195
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21951
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.727704
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.830046
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.938958
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.055291
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.18045
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.314451
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.458224
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.612839
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.776749
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.953459
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.144787
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.352577
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.57899
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.826589
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.576037
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.897147
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.252673
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.648419
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.091528
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.590921
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.157895
(377.01, 16.37, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.807105
