¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
É(386.89, 7.11, 357.79) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 17.70651
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.715155
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.200378
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.744843
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35115
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89799
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87315
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8038
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5717
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17767
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84846
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.19035
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.85445
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.6628
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.549967
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.7363
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.936779
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.153064
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.383957
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.632497
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.902524
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.196989
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.5192
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.873236
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.263932
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.697205
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.180309
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.722313
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30358
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84515
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83218
‡(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75981
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48193
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15324
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78336
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.15179
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.61934
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.56574
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.541763
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.727493
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.927312
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.142802
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.374773
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.622515
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.891692
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.185174
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.506289
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.859015
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.248209
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.679749
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.160868
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.700369
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25728
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79376
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73493
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69172
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39491
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13104
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72125
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33988
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.314
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.47338
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.533711
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.718874
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.918035
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.132792
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.36504
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.612821
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.881202
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.173676
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.493695
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.845176
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.232924
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.662768
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.141893
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.679058
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21227
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74385
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62772
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61609
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31057
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09567
‡(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66204
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2759
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.02678
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.3857
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.525869
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.710442
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.908962
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.123026
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.354454
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.60341
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.870943
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.162525
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.481471
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.831717
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.218088
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.646301
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.123458
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.658389
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16856
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69537
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52272
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54272
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22878
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85466
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.60579
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21505
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.74664
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.30255
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.518174
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.702192
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.900088
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.113461
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.344091
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.594185
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.860991
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.151659
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.469569
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.818665
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.203634
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.630297
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.105618
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.638313
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12609
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64828
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41986
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48374
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14962
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46674
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55299
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.15732
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.47352
†(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.25859
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.510674
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.694155
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.891423
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.104091
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.334007
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.583225
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.851361
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.141129
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.458062
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.805996
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.189655
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.614762
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.088278
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.617848
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08478
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60255
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31913
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45763
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07291
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09785
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51243
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10262
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.22606
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.49313
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.50333
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.68627
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.882972
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.094986
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.324117
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.572503
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.84197
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.130928
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.446868
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.793723
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.176121
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.599737
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.071487
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.589306
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04478
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55821
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22044
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43317
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99864
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74663
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47454
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0527
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.20666
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.73584
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.496201
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.678587
„(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.874683
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.086068
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.31451
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.562075
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.831252
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.121037
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.436059
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.781793
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.162983
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.585141
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.055223
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.561586
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00816
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51518
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12374
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41038
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96986
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65905
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43929
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01471
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.24876
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.98708
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.489199
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.67109
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.866632
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.07739
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.305105
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.551896
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.820164
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.111436
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.42558
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.770286
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.150253
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.571063
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.039531
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.534731
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.987053
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47351
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03503
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30089
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9467
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58135
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40663
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97957
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.31194
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.20383
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.482376
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.66377
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.858773
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.068901
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.295957
‡(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.541955
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.809389
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.100997
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.415438
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.759155
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.137995
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.557437
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.024342
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.508677
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.966991
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43312
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99012
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18987
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92536
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53605
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37656
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.94722
(386.67, 7.10, 357.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.37821
